1.250000000000000069e-02,3.750000000000000555e-02,6.250000000000001388e-02,8.750000000000000833e-02,1.125000000000000167e-01,1.375000000000000389e-01,1.625000000000000333e-01,1.875000000000000555e-01,2.125000000000000500e-01,2.375000000000000444e-01,2.625000000000000666e-01,2.875000000000000888e-01,3.125000000000000555e-01,3.375000000000000777e-01,3.625000000000000999e-01,3.875000000000000666e-01,4.125000000000000888e-01,4.375000000000001110e-01,4.625000000000000777e-01,4.875000000000000999e-01,5.125000000000000666e-01,5.375000000000000888e-01,5.625000000000001110e-01,5.875000000000000222e-01,6.125000000000000444e-01,6.375000000000000666e-01,6.625000000000000888e-01,6.875000000000001110e-01,7.125000000000001332e-01,7.375000000000000444e-01,7.625000000000000666e-01,7.875000000000000888e-01,8.125000000000001110e-01,8.375000000000001332e-01,8.625000000000001554e-01,8.875000000000001776e-01,9.125000000000000888e-01,9.375000000000001110e-01,9.625000000000001332e-01,9.875000000000001554e-01
nan,6.666666666666666297e-01,8.163265306122448328e-02,9.060022650056624716e-02,8.892763731473408984e-02,9.347442680776013590e-02,8.968609865470851539e-02,6.363636363636362980e-02,7.590759075907591025e-02,1.148936170212765950e-01,9.876543209876542662e-02,1.165048543689320426e-01,1.206896551724137984e-01,8.510638297872340219e-02,1.428571428571428492e-01,1.428571428571428492e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.111111111111111049e-01,0.000000000000000000e+00,nan,5.000000000000000000e-01,nan,0.000000000000000000e+00,nan,1.000000000000000000e+00,nan,nan,nan,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,nan,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
nan,nan,nan,8.735825283494330629e-02,1.088154269972451821e-01,nan,1.666666666666666574e-01,nan,nan,nan,nan,nan,nan,3.333333333333333148e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.000000000000000000e+00
