5.898680716589216333e-01,3.365000000000000213e-01,4.349999999999999700e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.829161778497659263e-01,6.829556773992793151e-01,-5.980726701165007171e+02,5.463937148001929422e-02,1.402824336752957590e+00,9.729729729729730270e-01,2.817707242297536659e-03,0.000000000000000000e+00
1.431115306569359813e+00,7.199999999999999456e-02,4.250000000000000305e-02,3.200000000000000067e-02,2.100000000000000130e-02,7.000000000000000146e-03,5.499999999999999681e-03,2.109242770903096087e+01,4.261467008173991822e+00,-1.417361966007619571e+02,6.337868903662728925e-01,4.527309653510946386e-01,9.684684684684684575e-01,9.512646068312412620e-03,1.000000000000000000e+00
4.727309417173447548e-01,4.020000000000000240e-01,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.136930449004408539e+00,-1.133830443623077971e-01,1.695547533657710119e+03,2.024521764170549853e-01,1.687209351476282038e+00,9.704704704704705254e-01,3.060965395904220558e-03,0.000000000000000000e+00
1.556375541403730578e+00,2.249999999999999917e-02,1.849999999999999908e-02,1.600000000000000033e-02,1.450000000000000074e-02,1.250000000000000069e-02,1.050000000000000065e-02,6.479555247881727098e+01,7.749697058498512092e+00,-2.812988212988491341e+02,9.064423097309263350e-03,2.606490671828092798e-01,9.709709709709709591e-01,4.819014595589618359e-03,1.000000000000000000e+00
1.774653842374229074e+00,4.499999999999999833e-02,3.549999999999999684e-02,2.850000000000000103e-02,2.299999999999999961e-02,1.499999999999999944e-02,8.999999999999999320e-03,3.105510644972854806e+01,5.399030738109903638e+00,2.857587810322074162e+01,4.396340299719221356e-01,2.058420210645519610e-01,9.839839839839840119e-01,3.881742664799447788e-03,1.000000000000000000e+00
1.506712292688189736e+00,1.089999999999999997e-01,5.199999999999999761e-02,2.900000000000000147e-02,1.400000000000000029e-02,7.499999999999999722e-03,3.500000000000000073e-03,1.318967026063263148e+01,3.324515690481196106e+00,1.438731789530422134e+02,8.544460965003208841e-01,4.311472868125883484e-01,9.564564564564564941e-01,1.597063520411690432e-02,1.000000000000000000e+00
5.549009612758509791e-01,3.220000000000000084e-01,3.250000000000000111e-02,6.499999999999999702e-03,2.500000000000000052e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.080360608225618080e-01,9.012643330259901830e-01,7.420831398826838949e+02,1.167668532031701373e-01,1.390202357462917204e+00,9.769769769769769407e-01,3.737560554000014280e-03,1.000000000000000000e+00
1.138363520161214115e+00,8.699999999999999400e-02,4.700000000000000011e-02,3.549999999999999684e-02,2.500000000000000139e-02,7.499999999999999722e-03,0.000000000000000000e+00,1.275344461032980625e+01,3.473714223918695776e+00,-2.258819787673843393e+02,6.036573580833556329e-01,3.873236367427782545e-01,9.789789789789790087e-01,2.318179631423807410e-03,1.000000000000000000e+00
4.141407886364681379e-01,3.390000000000000235e-01,2.100000000000000130e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.937315292017219193e-01,-6.048561877061029435e-01,-8.852961013642495800e+02,7.259110177280120313e-02,1.653289321412185986e+00,9.924924924924924952e-01,2.907511029953363784e-03,0.000000000000000000e+00
1.303618899140961407e+00,7.799999999999999989e-02,4.449999999999999789e-02,2.100000000000000130e-02,1.450000000000000074e-02,1.099999999999999936e-02,8.000000000000000167e-03,2.132694912835391676e+01,4.116140172471364878e+00,-4.064600402153222376e+02,4.791237096274547080e-01,6.583863701549299563e-01,9.769769769769769407e-01,1.126639381193241321e-02,1.000000000000000000e+00
5.223741434801717487e-01,3.674999999999999933e-01,3.250000000000000111e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.909050723520460124e-01,3.384450447878905588e-01,-7.121792429469351191e+02,4.846219604969413675e-02,1.421299769570800953e+00,9.669669669669669343e-01,2.898949223801749325e-03,0.000000000000000000e+00
3.578596684203657063e-01,3.125000000000000000e-01,5.550000000000000072e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.784432051629925020e-01,-4.628270975712858171e-01,-7.381862930471174877e+02,5.155339412118746523e-02,1.128168915640179293e+00,9.459459459459459429e-01,2.990189486338108975e-03,0.000000000000000000e+00
1.153306367749445505e+00,6.850000000000000533e-02,4.399999999999999745e-02,2.699999999999999969e-02,1.949999999999999997e-02,1.099999999999999936e-02,5.000000000000000104e-03,2.176049254848997094e+01,4.197307255551743665e+00,7.071967477175874137e+02,3.692559872636300700e-01,6.217381065336152757e-01,9.744744744744744391e-01,1.328944398920912234e-02,1.000000000000000000e+00
4.192501740383381414e-01,3.295000000000000151e-01,3.899999999999999994e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.612744343287396909e-01,-5.281305372296303258e-01,1.415601165749922075e+03,1.466174298007563714e-01,1.376694600953547898e+00,9.709709709709709591e-01,2.796866074956033850e-03,0.000000000000000000e+00
4.904179877822513189e-01,3.644999999999999907e-01,2.500000000000000139e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.359687960574796683e-01,3.399543018804166428e-01,1.108767595677232748e+03,1.173476395279986623e-01,1.470776946159192189e+00,9.804804804804805318e-01,2.734494391679132778e-03,0.000000000000000000e+00
1.208468037027978559e+00,9.450000000000000067e-02,5.399999999999999939e-02,3.799999999999999906e-02,2.050000000000000086e-02,4.499999999999999660e-03,0.000000000000000000e+00,1.062271475096436291e+01,3.212849025735820874e+00,-9.919171256290366046e+01,7.512761474663658401e-01,3.782943417023807431e-01,9.849849849849849903e-01,5.154734636844526124e-03,1.000000000000000000e+00
1.355287399932766146e+00,1.255000000000000004e-01,6.350000000000000089e-02,4.050000000000000128e-02,3.500000000000000073e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.198085256651989283e+00,2.403689552725456480e+00,6.097903292650937601e+02,6.277557249596217304e-01,3.579993781859948654e-01,9.879879879879880367e-01,1.897898135484419983e-03,1.000000000000000000e+00
8.003186972820457434e-01,1.064999999999999974e-01,4.000000000000000083e-02,2.549999999999999836e-02,1.650000000000000078e-02,1.149999999999999981e-02,4.499999999999999660e-03,1.641171947303390155e+01,3.438871582284901418e+00,-1.000584556848033770e+02,2.442297363607711103e-01,7.833096883989899561e-01,9.699699699699699806e-01,6.005910242616819585e-03,1.000000000000000000e+00
