,SRCID,OBSID,SRC_NUM,EP_ONTIME,INST,FEAT_VALS
64,201129701010023,0784860101,31,85763.48,PNS,"[[ 1.24223554e+00  1.26760563e-01  4.69483568e-02  2.34741784e-02
   1.40845070e-02  0.00000000e+00  0.00000000e+00  9.89801465e-01
   2.10410512e+00  5.47316753e+00 -2.22386456e+01  1.91209927e-01
   4.12322275e-01  1.54482717e+00]]"
65,208419201010006,0841920101,6,87934.95,PNX,"[[6.67466283e-01 2.31155779e-01 3.51758794e-02 5.02512563e-03
  5.02512563e-03 0.00000000e+00 0.00000000e+00 1.63490455e+00
  7.77803779e-01 7.95717800e-01 6.34067822e+00 1.21011548e-01
  2.48730964e-01 2.00325155e+00]]"
66,203021501015015,0600040101,38,53119.14,PNX,"[[ 0.59697664  0.35555556  0.04444444  0.          0.          0.
   0.          1.35109131  0.2977979  -0.2885652  11.2819519   0.18940167
   0.25581395  2.24251008]]"
67,206033801010001,0603380101,1,76414.82,PNS,"[[0.32350346 0.32307692 0.04615385 0.         0.         0.
  0.         1.24004682 0.66201737 0.44559264 5.2355442  0.1053419
  0.4140625  1.26531872]]"
68,205023601010008,0502360101,8,61527.04,PNX,"[[ 0.62099248  0.38983051  0.03389831  0.          0.          0.
   0.          1.0950511   0.57344412 -0.17036427 -2.52378011  0.20793889
   0.38596491  1.38754324]]"
69,201080604010022,0555780201,11,113438.0,PNS,"[[ 6.86108649e-01  2.63157895e-01  4.38596491e-02  5.84795322e-03
   2.92397661e-03  0.00000000e+00  0.00000000e+00  1.25896965e+00
   7.78917448e-01  6.95174079e-01 -4.19026794e+01  1.09991677e-01
   2.61764706e-01  2.10387904e+00]]"
70,207418201010220,0741820101,202,101565.3,PNS,"[[5.82977474e-01 3.72727273e-01 5.00000000e-02 4.54545455e-03
  0.00000000e+00 0.00000000e+00 0.00000000e+00 1.13233196e+00
  6.21249902e-01 5.06314386e-01 1.62108040e+01 1.32500902e-01
  3.07339450e-01 1.93117374e+00]]"
71,206943801010003,0694380101,3,63680.27,PNS,"[[  0.26814887   0.35802469   0.0617284    0.           0.
    0.           0.           1.31794474   0.52292436  -0.03626209
  -11.73390102   0.18973185   0.37974684   2.06849258]]"
72,207623601010007,0762360101,7,63821.2,PNS,"[[8.79615903e-01 1.08280255e-01 6.36942675e-02 3.82165605e-02
  1.27388535e-02 0.00000000e+00 0.00000000e+00 7.74940998e-01
  2.40347864e+00 6.24908787e+00 3.38057709e+01 1.49601534e-01
  4.45161290e-01 7.65799247e-01]]"
73,207623601010015,0762360101,15,63821.2,PNS,"[[1.20066631e+00 9.55414013e-02 4.45859873e-02 3.18471338e-02
  1.91082803e-02 6.36942675e-03 0.00000000e+00 7.17151197e-01
  2.87815229e+00 9.56211420e+00 9.13000965e+00 1.52627796e-01
  5.48387097e-01 8.16936401e-01]]"
