,SRCID,OBSID,SRC_NUM,EP_ONTIME,INST,PN_RATE,CONF_DT50,CONF_DT250,CONF_DT1000
1279,207003809010054,0824730201,6,102371.4,PNX,0.01262574,0.999998,0.9999794,1.0
1280,208229601010011,0822960101,11,76428.45,PNX,0.015177204,0.9999994,0.99999404,1.0
1281,208039104010046,0803910401,46,85110.17,PNX,0.012406654,1.0,0.99999857,1.0
1282,208039104010092,0803910401,92,85089.37,PNS,0.011679062,0.9999999,0.9999988,1.0
1283,208112101010050,0811212701,70,71054.48,PNX,0.018609632,0.99999976,0.99998045,1.0
1284,208112101010055,0811212701,56,71054.48,PNX,0.018977635,0.9999982,0.999992,1.0
1285,207843302010051,0784330201,51,82913.22,PNS,0.012207313,0.9999993,0.99995697,1.0
1286,207843302010035,0784330201,35,82923.59,PNX,0.012852088,0.9999988,0.99999404,1.0
1287,207277802010039,0790380601,122,116691.4,PNS,0.011743487,0.9999999,0.99999666,1.0
1288,207277801010036,0790380501,81,92270.3,PNX,0.015980635,0.9999994,0.99999475,1.0
1289,207903808010228,0790380801,228,109618.4,PNX,0.010352677,1.0,0.99996877,1.0
1290,207703803010003,0804910101,5,65596.63,PNX,0.015445802,0.99999905,0.99992883,1.0
1291,208003801010044,0800380101,44,92357.16,PNX,0.010062289,0.99999976,0.9999956,1.0
1292,201485605010034,0148560501,35,63355.12,PNU,0.010961497,0.99999976,0.99999285,1.0
1293,201489601010032,0148960101,33,55790.88,PNX,0.017713469,0.9999999,0.99999523,1.0
1294,201129707010063,0202670601,107,74102.59,PNX,0.013582223,1.0,0.9999709,1.0
1295,201485605010039,0148560501,38,63331.74,PNU,0.01073678,0.9999989,0.99999213,1.0
1296,207637204010029,0763720301,19,72937.79,PNS,0.013987514,0.9999976,0.99991906,1.0
1297,201237001010044,0147510101,14,70643.02,PNX,0.010303142,0.9999926,0.9999392,1.0
1298,204024303010102,0402430301,92,79749.8,PNX,0.013628469,0.999998,0.9999646,1.0
1299,201080604010088,0604960301,28,99382.38,PNX,0.013145138,1.0,0.9999995,1.0
1300,206005406010133,0741280201,96,86241.99,PNS,0.01057209,1.0,0.99998534,1.0
1301,207409601010127,0831790701,84,102375.0,PNS,0.012164796,0.9999994,0.99999475,1.0
1302,206578201010039,0831790701,35,102428.7,PNS,0.012605078,0.99999857,0.9999918,1.0
1303,204050901010114,0803990501,80,85056.4,PNS,0.012220803,0.9999999,0.9999511,1.0
1304,201080604010023,0604960901,6,80311.38,PNS,0.013602992,0.99999475,0.99998915,1.0
1305,208220501010018,0822050101,18,51251.18,PNS,0.010521928,0.99999785,0.99994874,1.0
1306,203004802010018,0761500201,34,56048.89,PNS,0.01291721,1.0,0.9999318,1.0
1307,200813408010051,0803910401,51,85089.37,PNS,0.011594488,1.0,0.9999994,1.0
1308,208039104010148,0803910401,148,85110.17,PNX,0.012861705,0.9999994,0.9999814,1.0
1309,201109307010040,0821800101,129,108373.2,PNX,0.013475796,0.9999969,0.9999678,1.0
1310,201122802010037,0824450201,21,84994.0,PNS,0.017014332,0.9999957,0.99997544,1.0
1311,203002405010015,0694170101,12,106899.8,PNX,0.010772296,1.0,1.0,1.0
1312,207843302010059,0784330201,59,82923.59,PNS,0.01079578,0.9999995,0.999992,1.0
1313,207611001010044,0790380501,65,77654.91,PNX,0.017036436,0.9999995,0.9999782,1.0
1314,207611001010090,0790380601,120,96274.28,PNS,0.012448033,1.0,0.9999491,1.0
1315,206556701010063,0784860101,57,89168.62,PNX,0.01310645,1.0,0.9999858,1.0
1316,206556701010046,0784860101,110,89153.02,PNX,0.011065436,0.99999964,0.9999907,1.0
1317,207703803010002,0804910101,8,65596.63,PNS,0.011201923,1.0,0.9999831,1.0
1318,201125506010070,0761630301,91,90365.6,PNX,0.014149205,0.99999845,0.9999654,1.0
1319,201108901010031,0673580101,37,70205.22,PNS,0.01181901,0.999997,0.9999765,1.0
1320,201084602010009,0147330101,17,61690.26,PNS,0.017055143,0.99999917,0.99995804,1.0
1321,204049670010029,0742430301,16,66391.0,PNS,0.014308383,0.99999833,0.99995995,1.0
1322,201129721010126,0202670601,94,74084.4,PNX,0.016315967,0.9999999,0.9999441,1.0
1323,203011503010027,0764010101,23,73428.73,PNX,0.02150833,0.9999931,0.99995327,1.0
1324,201129707010079,0402430301,108,79755.01,PNX,0.01066078,0.9999995,0.9999927,1.0
1325,201122906010051,0500750101,95,65062.39,PNS,0.012003866,0.9999999,0.9999653,1.0
1326,201010401010041,0831790601,10,81736.2,PNX,0.012401202,0.9999962,0.9999641,1.0
1327,204049670010073,0742430301,20,66380.6,PNX,0.011825909,0.99999726,0.9999862,1.0
1328,207812103010009,0781210301,9,66188.26,PNS,0.0162506,0.99999845,0.9999852,1.0
1329,207812103010004,0781210301,4,66188.26,PNS,0.02630653,0.99999976,0.99998903,1.0
1330,201490102010016,0149010201,16,54833.35,PNS,0.01189437,0.99999964,0.9999423,1.0
1331,200813408010037,0803910401,60,85089.37,PNS,0.012161677,0.99999964,0.9999918,1.0
1332,208112101010027,0811212701,33,64748.51,PNS,0.01866197,0.9999912,0.999931,1.0
1333,201042601010079,0824450501,139,77998.95,PNX,0.0156869,0.9999999,0.9999999,1.0
1334,208244505010064,0824450501,64,77996.35,PNS,0.012663531,0.99999976,0.99999917,1.0
1335,201503501010023,0784330201,26,82913.22,PNX,0.012935643,0.9999995,0.9999907,1.0
1336,207611001010092,0790380501,101,92298.06,PNX,0.011627081,0.99999976,0.99997306,1.0
1337,208043010010135,0804301001,135,77617.77,PNX,0.0113248695,0.99999976,0.99999166,1.0
1338,206556701010012,0784860101,12,89168.62,PNS,0.017259866,0.99999964,0.99999,1.0
1339,201506102010015,0500500701,15,82467.94,PNS,0.014406475,0.9999989,0.9999025,1.0
1340,207444503010028,0744450301,30,94778.8,PNS,0.015839292,0.99999964,0.9999865,1.0
1341,201111202010050,0305540701,34,58783.4,PNS,0.011629172,0.99999964,0.99990463,1.0
1342,207444503010008,0744450301,9,94751.8,PNX,0.022729546,0.99999666,0.99997675,1.0
1343,207444503010046,0744450301,42,86592.24,PNX,0.016802989,0.9999995,0.99999666,1.0
1344,201092707010039,0763120201,39,68925.55,PNS,0.012713672,0.9999999,0.99998593,1.0
1345,207252401010059,0761550201,41,80729.04,PNX,0.010549207,1.0,0.99994314,1.0
1346,203004802010040,0761500201,59,56043.44,PNS,0.011793459,1.0,0.99991226,1.0
1347,207414501010012,0741450101,11,56356.37,PNX,0.014737818,0.99999356,0.99990535,1.0
1348,205042601015090,0761550201,53,80739.44,PNS,0.011115354,1.0,0.99997294,1.0
1349,202026705010036,0202670601,47,74084.4,PNX,0.02107713,0.9999989,0.999923,1.0
1350,207640101010044,0764010101,45,73382.62,PNX,0.014917336,0.9999994,0.9999975,1.0
1351,203004802010022,0761500201,27,56043.4,PNS,0.013352061,1.0,0.99996066,1.0
1352,207616303010189,0761630301,190,90363.0,PNX,0.011045734,0.99999976,0.99998915,1.0
1353,200669401010075,0501790101,15,107928.6,PNX,0.032893494,0.9999999,0.9999995,1.0
1354,201511002010036,0555700101,25,94694.6,PNS,0.016164083,0.9999968,0.9999318,1.0
1355,207637204010056,0763720301,31,72916.99,PNX,0.010846902,0.9999981,0.9999273,1.0
1356,207615501010035,0761550101,29,77300.54,PNX,0.010368253,0.99999785,0.9999219,1.0
1357,201489601010010,0148960101,10,55759.67,PNX,0.023058346,1.0,0.9999907,1.0
1358,201109903010023,0844860101,16,101176.4,PNS,0.010925026,0.9999976,0.99998605,1.0
1359,206717001010006,0671700101,6,79273.97,PNS,0.016355377,0.9999989,0.99990547,1.0
1360,202039001010019,0203900101,19,88889.55,PNX,0.011300956,1.0,0.99999607,1.0
1361,208019505010033,0801950401,25,101267.0,PNX,0.010227574,1.0,0.99999595,1.0
1362,200813408010081,0803910401,54,85089.37,PNX,0.012477248,0.9999999,0.99999857,1.0
1363,208246101010101,0824610301,122,78311.11,PNU,0.01501503,0.9999969,0.9999497,1.0
1364,201125219010032,0824610301,54,78324.11,PNU,0.0129174255,0.9999945,0.9999702,1.0
1365,201125219010059,0824610301,63,78324.12,PNU,0.012065235,0.9999943,0.9999666,1.0
1366,208112101010020,0811212701,21,71093.47,PNS,0.019073356,0.9999982,0.99999297,1.0
1367,201042601010053,0824450501,157,66812.61,PNX,0.010973649,1.0,0.9999994,1.0
1368,201503501010059,0784330201,43,82913.22,PNX,0.0116558615,0.99999976,0.9999989,1.0
1369,207611001010107,0790380601,64,84747.37,PNS,0.01308563,0.9999987,0.9999043,1.0
1370,207277801010036,0790380601,88,96268.89,PNX,0.011443785,1.0,0.99999857,1.0
1371,207207002010040,0720700201,39,57538.0,PNX,0.03001637,0.9999963,0.9999759,1.0
1372,206771801010012,0800380101,12,92341.59,PNU,0.010660591,0.9999976,0.999985,1.0
1373,201084602010014,0723801601,22,79643.17,PNX,0.012453235,1.0,0.99999404,1.0
1374,201122906010023,0500750101,62,65020.79,PNX,0.0131759625,0.99999857,0.9999902,1.0
1375,201108901010043,0673580101,31,70158.91,PNX,0.010687749,0.99999344,0.9999739,1.0
1376,201092707010061,0763120201,70,68938.62,PNX,0.011063743,1.0,0.99995816,1.0
1377,201129707010037,0202670601,77,74102.59,PNX,0.013086881,0.9999999,0.999966,1.0
1378,201122906010033,0500750101,66,65036.39,PNX,0.012898289,0.9999993,0.99997187,1.0
1379,207631201010101,0763120201,67,68949.05,PNS,0.014376361,1.0,0.99998724,1.0
1380,205064401015022,0506440101,25,84393.38,PNS,0.011720074,0.9999982,0.9999994,1.0
1381,203002405010009,0694170101,6,113348.4,PNS,0.015129108,1.0,1.0,1.0
1382,201259601010036,0152020101,51,71588.38,PNX,0.016545938,0.9999994,0.9999095,1.0
1383,201080604010032,0604960301,30,99410.99,PNS,0.013072021,1.0,0.99999976,1.0
1384,207444503010123,0744450301,105,94746.4,PNS,0.013389785,0.9999999,0.9999938,1.0
1385,201489601010028,0148960101,28,55746.7,PNX,0.015594864,0.9999999,0.9999939,1.0
1386,201489601010017,0148960101,17,55809.08,PNS,0.011649909,0.9999999,0.9999436,1.0
1387,202045402010049,0693060401,9,51335.7,PNX,0.010779069,0.99999285,0.99994266,1.0
1388,206578201010016,0864330101,29,88399.98,PNS,0.011563502,0.9999987,0.999915,1.0
1389,201363401010051,0743700201,17,100509.0,PNX,0.012595145,0.99999356,0.9999368,1.0
1390,203025001010010,0302500101,10,75939.22,PNS,0.01818972,0.9999993,0.9999918,1.0
1391,207619205010032,0761920601,37,50164.4,PNS,0.011763018,0.9999987,0.9999491,1.0
1392,201090701010010,0506440101,11,85027.79,PNS,0.015003125,0.9999945,0.99997663,1.0
1393,201126101010011,0745110301,15,62312.47,PNX,0.014631879,0.99999046,0.99999344,1.0
1394,200813408010016,0803910401,21,85115.39,PNX,0.0152699975,0.9999999,0.99998975,1.0
1395,208039104010072,0803910401,72,85094.58,PNS,0.01008954,0.9999999,0.9999753,1.0
1396,208039104010053,0803910401,53,85089.38,PNS,0.011858478,0.99999976,0.99998224,1.0
1397,206733101010017,0821800201,26,118536.2,PNU,0.010458365,0.9999974,0.99991226,1.0
1398,201428301010155,0824610301,144,78305.92,PNX,0.014211013,0.9999994,0.9999927,1.0
1399,203029001010087,0500750101,101,65036.39,PNX,0.015356571,0.99999845,0.99996555,1.0
1400,201129701010006,0784860101,9,89145.22,PNX,0.015140782,0.9999994,0.9999852,1.0
1401,202052401010048,0784860101,107,89158.23,PNS,0.011063676,0.99999964,0.9999887,1.0
1402,206556701010067,0784860101,94,89168.62,PNX,0.014329048,0.9999999,0.9999981,1.0
1403,208449301010024,0844930101,24,71318.0,PNX,0.0109025715,0.9999907,0.9999573,1.0
1404,207414501010009,0741450101,10,56343.37,PNS,0.011369334,0.9999975,0.9999964,1.0
