,SRCID,OBSID,SRC_NUM,EP_ONTIME,INST,FEAT_VALS
24,208039103010027,0803910301,27,75332.39,PNS,"[1.64750958e-01 1.14942529e-02 1.20864941e+00 1.34765898e+00
 1.14481525e+00 2.73051071e+01]"
25,200517601010033,0744440401,16,67883.98,PNX,"[ 1.62576687e-01  2.76073620e-02  7.03965005e-01  2.00766410e+00
  4.12746841e+00 -9.33284836e+01]"
26,205560301010021,0651610101,34,84332.83,PNS,"[  0.09404389   0.03448276   0.6524778    2.86256297   9.96268391
 -26.58366776]"
27,203020302015021,0840580401,51,105398.8,PNS,"[ 1.29337539e-01  2.20820189e-02  7.13616288e-01  2.33588328e+00
  7.81461224e+00 -3.98543625e+01]"
28,208414814010030,0841481401,30,71816.62,PNX,[ 0.13333333  0.03333333  0.96224294  2.86742151 10.28518476  4.56398535]
29,208414814010030,0841481401,30,71816.62,PNU,"[  0.2972973    0.           1.07087727   1.03947025   0.6988635
 -11.23995113]"
30,201108901010012,0792180301,3,112801.7,PNS,[0.30294118 0.00882353 1.32073713 0.70583186 0.58629963 5.01634979]
31,201108901010012,0792180301,3,112801.7,PNX,[ 0.28961749  0.00819672  1.33208264  0.76052584  0.7149236  -3.1092267 ]
32,201128402010021,0830191501,47,61585.23,PNS,[ 0.38983051  0.          1.10026965 -0.01824856 -0.49488047 -0.13782659]
33,202124808010010,0830191501,20,59750.82,PNS,[ 0.3220339   0.          1.15230904  0.59494073  0.23742681 16.61320114]
34,208301914010027,0830191501,10,59750.82,PNX,[ 0.23728814  0.          1.77758344  0.54849014 -0.65169981  7.73976612]
35,201128402010044,0830191501,32,59754.5,PNS,"[ 2.20338983e-01  1.69491525e-02  1.50630923e+00  5.09602687e-01
  6.70083805e-01 -2.30856476e+01]"
36,208244509010015,0852030101,44,68881.8,PNX,[0.28282828 0.01010101 1.43982534 0.72255829 1.26699759 1.13978231]
37,201042601010049,0824450501,140,66812.61,PNX,"[  0.1147541    0.0273224    0.93924139   2.36370251   6.12212952
 -20.22727013]"
38,201042601010142,0824450501,136,77993.75,PNS,"[ 1.47368421e-01  1.57894737e-02  8.05840422e-01  1.73948503e+00
  3.29767722e+00 -2.79534645e+01]"
39,201042601010139,0824450501,106,77993.75,PNS,"[ 1.10526316e-01  3.15789474e-02  7.29932415e-01  2.46041817e+00
  6.33477653e+00 -4.23205719e+01]"
40,201118502010012,0165770201,14,55267.22,PNX,"[  0.23655914   0.03225806   1.04526144   1.62064772   3.56576608
 -15.91760635]"
41,208225301010082,0822530101,82,51041.96,PNS,"[ 4.26035503e-01  5.91715976e-03  1.61103359e+00  9.91391732e-01
  1.03115021e+00 -4.91302948e+01]"
42,207843302010042,0784330201,42,82931.41,PNS,"[ 1.40794224e-01  2.52707581e-02  1.02418674e+00  1.95308223e+00
  4.02221836e+00 -5.11819382e+01]"
43,207843302010074,0784330201,74,82908.01,PNS,"[ 1.39860140e-01  2.79720280e-02  9.30751890e-01  2.05204864e+00
  4.18097779e+00 -5.13982773e+01]"
44,208627305010008,0862730501,8,57644.58,PNU,"[ 2.46376812e-01  1.44927536e-02  1.26562220e+00  1.91628362e+00
  6.62196684e+00 -3.63469467e+01]"
45,208405801010012,0840580101,12,89817.38,PNS,"[ 2.45954693e-01  6.47249191e-03  1.21709259e+00  8.14849140e-01
  9.11797771e-01 -4.26232185e+01]"
46,201099301015008,0723801501,12,118036.6,PNS,"[2.10909091e-01 3.63636364e-03 1.70068386e+00 8.72725507e-01
 1.38437695e+00 1.07144470e+01]"
47,200911404010006,0841481301,4,92314.44,PNS,[0.31216931 0.00529101 1.10387994 0.86282785 1.72735931 5.06253433]
48,201506103010001,0790590101,2,53345.07,PNS,[ 0.4         0.          1.35358413  0.08685999 -0.73289744  8.04018307]
49,204016703010003,0740970101,7,56556.69,PNS,"[2.87292818e-01 1.65745856e-02 1.51241239e+00 6.07859551e-01
 6.84228228e-01 2.43140488e+01]"
50,206569901015008,0790380501,32,77654.91,PNS,[0.28       0.04       1.29754123 1.27324225 1.25359954 8.25623894]
51,206569901015008,0790380501,32,77654.91,PNX,[0.10948905 0.02189781 0.75241364 2.23348541 5.835829   1.36808467]
52,206569901015008,0790380501,32,77654.91,PNU,"[1.65137615e-01 9.17431193e-03 8.42176672e-01 1.77196274e+00
 3.40341487e+00 1.69164505e+01]"
53,207611001010127,0790380601,104,96260.79,PNS,"[ 1.47492625e-01  2.06489676e-02  8.71547437e-01  2.02304837e+00
  4.23212464e+00 -4.93222122e+01]"
54,207611001010107,0790380501,96,77809.05,PNX,"[  0.13907285   0.03311258   0.78440106   2.05933089   3.70852438
 -16.8239975 ]"
55,207611001010107,0790380501,96,77809.05,PNS,[ 0.20588235  0.          1.58216184  0.73890707 -0.85145166  3.97087193]
56,207611001010107,0790380501,96,77809.05,PNU,[ 0.16935484  0.          1.44071121  1.28659443  0.58552521 32.21135712]
57,202015001010002,0742050101,4,106779.4,PNX,"[1.71195652e-01 2.44565217e-02 8.43722474e-01 1.95752364e+00
 4.15353257e+00 3.85495567e+01]"
58,201110702010007,0152620101,13,53229.05,PNX,"[2.71523179e-01 1.98675497e-02 8.00810728e-01 1.58199758e+00
 2.22111235e+00 5.56176338e+01]"
59,206031901010004,0770180401,4,50548.71,PNS,[ 0.375       0.          1.40582671 -0.14511636 -0.79606939  4.37769127]
60,206940301010006,0694030101,6,54015.48,PNS,"[  0.34313725   0.           1.55548624   0.22932357  -0.61135223
 -20.52320671]"
61,206904418010109,0690441801,109,81569.24,PNS,"[ 3.94736842e-01  6.57894737e-03  1.12359114e+00  3.09453821e-01
 -4.98727899e-02 -8.44573975e+00]"
62,201129716010009,0690441801,130,81569.24,PNS,"[3.42105263e-01 1.31578947e-02 1.19275264e+00 8.86478203e-01
 7.73058768e-01 2.39471951e+01]"
63,207277801010045,0790380601,68,84651.17,PNS,"[  0.14035088   0.02339181   1.04982721   1.88052636   3.64346072
 -22.55090523]"
64,201129701010023,0784860101,31,85763.48,PNS,"[  0.12676056   0.02347418   0.98980146   2.10410512   5.47316753
 -22.23864555]"
65,208419201010006,0841920101,6,87934.95,PNX,"[2.31155779e-01 5.02512563e-03 1.63490455e+00 7.77803779e-01
 7.95717800e-01 6.34067822e+00]"
66,203021501015015,0600040101,38,53119.14,PNX,[ 0.35555556  0.          1.35109131  0.2977979  -0.2885652  11.2819519 ]
67,206033801010001,0603380101,1,76414.82,PNS,[0.32307692 0.         1.24004682 0.66201737 0.44559264 5.2355442 ]
68,205023601010008,0502360101,8,61527.04,PNX,[ 0.38983051  0.          1.0950511   0.57344412 -0.17036427 -2.52378011]
69,201080604010022,0555780201,11,113438.0,PNS,"[ 2.63157895e-01  5.84795322e-03  1.25896965e+00  7.78917448e-01
  6.95174079e-01 -4.19026794e+01]"
70,207418201010220,0741820101,202,101565.3,PNS,"[3.72727273e-01 4.54545455e-03 1.13233196e+00 6.21249902e-01
 5.06314386e-01 1.62108040e+01]"
71,206943801010003,0694380101,3,63680.27,PNS,"[  0.35802469   0.           1.31794474   0.52292436  -0.03626209
 -11.73390102]"
72,207623601010007,0762360101,7,63821.2,PNS,[ 0.10828025  0.03821656  0.774941    2.40347864  6.24908787 33.80577087]
73,207623601010015,0762360101,15,63821.2,PNS,[0.0955414  0.03184713 0.7171512  2.87815229 9.5621142  9.13000965]
74,208217220010037,0821722001,37,84345.34,PNS,"[3.60335196e-01 5.58659218e-03 1.30099738e+00 8.33923387e-01
 7.65182269e-01 1.98854084e+01]"
75,208003801010023,0800380101,23,76532.73,PNU,"[ 1.44578313e-01  2.10843373e-02  8.67302788e-01  1.71712764e+00
  2.52835400e+00 -6.37514420e+01]"
76,207640101010106,0764010101,120,61284.71,PNS,[0.16346154 0.02564103 0.84547277 1.82952247 2.81813283 6.41150904]
77,201473301010073,0147330101,78,58354.49,PNX,[ 0.14130435  0.01086957  1.07634201  2.01206878  5.03391674 -3.86385059]
78,202044601010011,0723800801,5,53740.79,PNS,[ 0.26153846  0.          1.26321266  0.32010185 -0.27434993 -3.46329331]
79,201108902010054,0511580301,11,62753.28,PNU,"[ 2.03389831e-01  8.47457627e-03  1.65171443e+00  8.56690045e-01
  5.72648027e-01 -9.25625038e+00]"
80,205556304010153,0555630401,189,95272.65,PNX,"[2.71493213e-01 1.35746606e-02 1.08425016e+00 2.48218727e+00
 1.12729996e+01 1.69527168e+01]"
81,201126101010036,0745110701,13,95375.47,PNS,"[ 1.80000000e-01  1.00000000e-02  1.76256552e+00  8.68648280e-01
  8.93274284e-01 -3.89622498e+01]"
82,206555712010022,0841480801,20,68961.1,PNS,"[ 1.79310345e-01  1.37931034e-02  1.23838165e+00  1.24556409e+00
  9.15525128e-01 -5.02006226e+01]"
83,201118001010008,0200980101,11,56528.26,PNX,[0.3197026  0.01486989 1.40012975 0.96283984 0.83256755 2.6152308 ]
84,203004803010062,0761500201,49,56048.02,PNX,"[1.29568106e-01 2.65780731e-02 7.71344335e-01 2.56682892e+00
 7.99324761e+00 6.75409622e+01]"
85,201129721015125,0690441801,122,81572.84,PNX,"[  0.37254902   0.           1.11465453   0.68890078   0.14438307
 -16.14195251]"
86,201080604010017,0604961001,17,86371.38,PNS,"[ 2.79720280e-01  6.99300699e-03  1.29248824e+00  8.64955655e-01
  1.35077864e+00 -1.81767578e+01]"
87,201108902010033,0554710801,22,62601.15,PNS,"[  0.12254902   0.01470588   0.70197668   2.44406004   8.44843125
 -11.83957386]"
88,200651401010027,0723802101,44,99948.09,PNX,"[ 3.94088670e-01  0.00000000e+00  1.21274558e+00  5.61247627e-01
 -1.21888882e-02 -4.16100273e+01]"
89,203009102010045,0402560401,18,54652.61,PNS,[ 0.29166667  0.02083333  1.32763829  0.77912095  0.73194015 11.9225769 ]
90,204025609010004,0690600401,4,103240.8,PNU,"[ 3.41379310e-01  3.44827586e-03  1.31297707e+00  2.05505974e-01
 -8.73555238e-02  4.94670677e+01]"
91,204025602010072,0505760201,22,55541.77,PNS,[ 0.26190476  0.          1.55181728  0.60499071 -0.05969377  7.32881308]
92,206578201010036,0864330101,25,88407.34,PNS,"[  0.13356164   0.0239726    1.10018882   2.02295936   4.96646565
 -14.70084763]"
93,208317907010081,0831790701,81,102428.7,PNS,"[ 1.66666667e-01  2.38095238e-02  7.61699979e-01  2.02808019e+00
  4.37942252e+00 -4.91280746e+01]"
94,207219005010033,0782010101,8,69452.27,PNS,"[3.66666667e-01 1.11111111e-02 1.27894764e+00 8.53750615e-01
 1.29260848e+00 2.43471584e+01]"
95,201026402010005,0650510301,5,84962.79,PNX,"[2.97959184e-01 1.22448980e-02 1.50671121e+00 7.25553159e-01
 9.43118050e-01 4.73601189e+01]"
96,201026402010004,0650510101,9,100126.1,PNS,"[ 3.50230415e-01  4.60829493e-03  1.43071350e+00  3.02727031e-01
 -3.15613877e-01 -1.77733803e+01]"
97,201026401010020,0672190301,8,107039.4,PNS,[0.18456376 0.02013423 0.80542298 2.24012843 8.52118946 6.55891705]
98,206721903010067,0672190301,67,107010.8,PNS,"[ 3.42192691e-01  3.32225914e-03  1.48869581e+00  9.25501788e-02
 -3.38877203e-01 -2.26797142e+01]"
99,201530307010009,0748190101,9,52759.19,PNX,[ 0.19230769  0.02307692  0.89479329  1.70358406  2.49907256 -0.23842409]
100,206713901010052,0764550101,10,62621.5,PNS,[ 0.31578947  0.02105263  1.28501516  1.14866193  1.1864162  -8.9000597 ]
101,207634503010007,0763450301,7,133877.2,PNX,"[ 2.76657061e-01  5.76368876e-03  1.28546436e+00  5.59457524e-01
  3.31990209e-01 -1.63038368e+01]"
102,206553438390002,0841481901,3,85230.59,PNX,"[ 2.02479339e-01  1.23966942e-02  9.13248763e-01  1.48495609e+00
  1.60615346e+00 -4.44768906e+01]"
103,205549901010003,0760530201,3,81156.48,PNX,"[2.80219780e-01 5.49450549e-03 1.11151260e+00 4.07711879e-01
 1.02096659e+00 8.70566559e+00]"
104,203062301010050,0306230101,50,53264.18,PNX,"[  0.25806452   0.           1.55376638   0.6863566   -0.55893627
 -14.99417591]"
105,208511812010001,0851181201,1,105465.4,PNS,"[2.96296296e-01 4.11522634e-03 1.43143118e+00 5.92135157e-01
 1.16053056e-01 1.45140429e+01]"
106,208039902010113,0803990501,108,85085.0,PNS,"[1.46031746e-01 1.90476190e-02 1.07747734e+00 1.79943659e+00
 3.79894110e+00 6.90061035e+01]"
107,201068601010010,0803990401,16,109861.3,PNS,[ 0.31746032  0.01587302  1.45418647  0.84976741  0.41878878 13.43136597]
108,203041901010002,0304190101,2,59850.09,PNS,"[  0.26666667   0.01333333   1.42864197   0.82890087   1.12286283
 -10.60013485]"
109,201513701010008,0505140201,10,65286.0,PNS,"[ 3.12883436e-01  3.06748466e-03  1.38223593e+00  9.12725512e-01
  5.81858335e-01 -1.03470764e+02]"
110,208221502010002,0822150201,2,56540.46,PNS,[ 0.40540541  0.          1.47731173  0.10329619 -0.34802185  1.87679124]
111,206934502010004,0803460101,2,54145.86,PNX,"[  0.4375       0.           1.74155948  -0.07709218  -1.09834817
 -11.9961834 ]"
112,207637204010011,0763720401,11,94416.37,PNX,"[ 3.08016878e-01  1.26582278e-02  1.39323036e+00  8.93290678e-01
  1.10942340e+00 -2.61047649e+01]"
113,206562020010012,0827050801,4,54684.1,PNX,[ 0.29787234  0.0212766   1.37071902  0.82919248  0.92176466 -5.24608898]
114,200447406010003,0044740601,3,70351.73,PNS,[ 0.36111111  0.00925926  1.26607286  0.79664248  1.20360621 -8.03469849]
115,206738201010002,0673820101,2,53542.49,PNX,"[  0.2962963    0.           1.3687715    0.70284051   0.23595098
 -12.63125229]"
116,200927901010003,0652250701,3,106917.2,PNS,"[ 3.22834646e-01  3.93700787e-03  1.29119024e+00  5.20659325e-01
 -9.66082552e-02 -4.81267357e+01]"
117,203054801010003,0305480101,3,74992.19,PNS,"[  0.32236842   0.           1.62971263   0.20859446  -0.69451858
 -17.52946854]"
118,202006301010002,0830420101,1,58289.3,PNU,"[  0.35714286   0.           1.54268666   0.13159654  -0.34266543
 -12.92347717]"
119,205562803010009,0556280301,9,69329.0,PNS,"[  0.2688172    0.01612903   1.01676613   0.72657371   0.77652466
 -12.72610283]"
120,206022901010011,0602290101,11,66573.0,PNX,[ 0.27152318  0.00662252  1.31044871  0.74233348  0.58569608 -4.39214325]
121,201485605010014,0148560501,14,63349.92,PNU,"[  0.17105263   0.02631579   0.81308955   1.63264741   2.28582798
 -25.71995926]"
122,201237001010013,0022740201,10,54865.18,PNS,[0.21212121 0.01515152 1.30584178 1.3327461  2.49846531 6.18149948]
123,207818303010002,0781830301,2,50384.39,PNS,[ 0.44444444  0.          1.6755453   0.25918141 -1.22468048 -1.79694378]
124,203024201010016,0302420101,16,79787.31,PNS,"[ 2.62222222e-01  1.77777778e-02  1.19839967e+00  2.15291509e+00
  7.46450292e+00 -2.77681656e+01]"
125,200813408010015,0803910401,40,85115.39,PNS,"[ 1.57303371e-01  1.87265918e-02  7.40259994e-01  1.92422363e+00
  2.98194028e+00 -4.14578857e+01]"
126,208025601010002,0802560101,2,52213.41,PNS,[ 0.40909091  0.          1.34220072  0.11622111 -0.39717388 -2.6950016 ]
127,206733101015012,0821800201,8,118557.0,PNU,[ 0.16451613  0.02580645  0.95691098  2.20079155  6.71939036 15.66800499]
128,206733101015012,0821800301,7,103607.4,PNS,[ 0.26347305  0.00898204  1.34353879  1.13627478  0.46680703 -4.83538151]
129,201125219010074,0824610201,72,77832.77,PNS,"[  0.12556054   0.03139013   0.91498482   2.05298842   4.55293271
 -14.96512222]"
130,208039103010033,0803910301,33,75332.39,PNS,"[1.76245211e-01 7.66283525e-03 1.33828504e+00 1.30012311e+00
 6.43582396e-01 3.72917595e+01]"
131,201125219010004,0824610201,5,77822.35,PNS,[ 0.28301887  0.          1.23391524  0.95375546 -0.11727761  9.85654259]
132,201125219010034,0824610201,39,77840.56,PNX,"[ 1.41592920e-01  2.21238938e-02  7.48585735e-01  1.71365700e+00
  2.55268249e+00 -3.80423279e+01]"
133,206950001010025,0802890101,12,51941.12,PNS,[ 0.07352941  0.02941176  0.79575492  2.66666802  8.12235487 18.26873398]
134,208244502010104,0824450201,104,84981.0,PNS,"[ 1.24444444e-01  2.66666667e-02  7.61486146e-01  1.84990473e+00
  3.21525586e+00 -4.36550446e+01]"
135,202027303010005,0504240101,4,81387.8,PNX,"[ 3.20855615e-01  5.34759358e-03  1.48713032e+00  5.32236563e-01
 -1.26249638e-02  2.61828880e+01]"
136,208019308010002,0801930801,2,137332.7,PNS,[0.29639889 0.00831025 1.4860175  0.7683493  0.76035074 4.9301362 ]
137,208019309010004,0801930901,4,94296.79,PNU,[ 0.28571429  0.          1.05444514  0.33646565 -0.29945649 15.47732544]
138,208112101010015,0811212701,9,71054.48,PNX,"[ 1.58415842e-01  1.98019802e-02  8.72181704e-01  1.57971962e+00
  1.90413209e+00 -5.90660095e+01]"
139,201108901010006,0110890101,6,56611.43,PNS,[ 0.22222222  0.03174603  0.65011615  1.89786645  3.89659602 -5.6457181 ]
140,201115701010035,0853230301,19,57500.12,PNS,"[ 2.47619048e-01  9.52380952e-03  9.97106102e-01  1.40800461e+00
  1.96362146e+00 -2.95704823e+01]"
141,206904704010025,0825100101,7,74100.0,PNX,"[  0.2716763    0.01734104   1.02052815   1.1771835    1.15328906
 -11.94887447]"
142,201122905010011,0653380301,11,113061.0,PNS,"[ 3.34337349e-01  3.01204819e-03  1.49270060e+00  5.00514953e-01
 -1.89081948e-01 -1.53215275e+01]"
143,203029001010049,0500750101,44,65064.99,PNS,"[ 1.36363636e-01  1.51515152e-02  9.91340755e-01  2.19538045e+00
  7.04349398e+00 -9.33277283e+01]"
144,205546802010025,0554680201,25,62961.57,PNS,[ 0.37974684  0.          1.34073017  0.21293094 -0.2929593  -2.90386963]
145,207611001010128,0790380501,84,109909.5,PNU,[ 0.16363636  0.03636364  1.34552402  1.58368089  2.20627162 30.42325401]
146,207611001010128,0790380501,84,109909.5,PNX,[0.13138686 0.02189781 0.7905931  2.0362427  5.54963504 5.50563622]
147,207611001010128,0790380501,84,109909.5,PNS,[0.29166667 0.         1.25549461 1.24271028 0.45853323 4.05241489]
148,205509701010056,0550970101,56,59553.18,PNS,"[2.95597484e-01 6.28930818e-03 1.50200138e+00 6.12653781e-01
 4.30143783e-01 2.95445156e+01]"
149,205556503010014,0555650301,14,96400.2,PNS,"[ 2.36051502e-01  1.28755365e-02  1.69992065e+00  6.26671927e-01
  4.14195712e-01 -3.07504463e+01]"
150,205556502010004,0555650201,4,100636.0,PNX,"[2.42718447e-01 9.70873786e-03 1.03511529e+00 9.06795082e-01
 2.31610282e+00 3.17699432e+01]"
151,201130506010066,0805050101,110,61113.96,PNX,"[  0.35087719   0.           1.60278066   0.27870722  -0.39076815
 -17.35164261]"
152,201111202010013,0305540901,6,50419.19,PNU,[ 0.37037037  0.          1.64559348  0.16911716 -0.87049717  1.92848134]
153,200852803010001,0760750101,1,96919.12,PNS,"[2.06730769e-01 9.61538462e-03 1.03476837e+00 2.45224512e+00
 1.56747740e+01 1.64214230e+01]"
154,207832301010032,0783230101,32,53938.19,PNS,"[  0.14482759   0.0137931    1.14550305   1.67918287   2.53084893
 -13.74937439]"
155,206555712010015,0841480801,34,68987.1,PNS,"[ 1.51315789e-01  1.31578947e-02  1.32394378e+00  1.15530932e+00
  7.76079049e-01 -4.14930687e+01]"
156,206031901010018,0770180201,8,58246.07,PNS,[ 0.36170213  0.          1.68158501  0.12290361 -0.42904817 -4.23980188]
157,206031901010007,0770190401,2,57666.45,PNU,"[2.19047619e-01 9.52380952e-03 1.24503327e+00 2.21481635e+00
 1.20309478e+01 3.85497785e+00]"
158,201442714010003,0502370201,3,84142.21,PNS,"[ 2.94871795e-01  8.54700855e-03  1.32060146e+00  1.83865411e-01
  5.26835403e-01 -1.98797073e+01]"
159,207224125010003,0871191301,3,79353.37,PNS,[ 0.32911392  0.          1.33931253  0.31260815 -0.15969779 -3.87718439]
160,207630902010008,0763090201,8,58123.4,PNX,"[ 3.30000000e-01  2.00000000e-02  9.67304011e-01  8.30179807e-01
  6.09555554e-01 -4.17980194e+01]"
161,206567807010023,0781690101,14,99876.4,PNX,[ 0.26470588  0.02205882  0.99004217  1.58001517  2.93875779 -2.67928171]
162,206943801010004,0694380101,4,63688.07,PNS,[ 0.28395062  0.02469136  1.35297919  1.01054682  1.63142381 12.78514957]
163,207200904010004,0720090501,3,88813.38,PNS,"[3.71134021e-01 5.15463918e-03 1.24574340e+00 5.48129681e-01
 2.65583433e-02 1.73659286e+01]"
164,201117901010003,0311190101,2,77668.12,PNS,"[3.35616438e-01 6.84931507e-03 1.40619713e+00 2.76479007e-01
 9.04929472e-01 2.19944191e+01]"
165,208626406010006,0862640601,6,50619.4,PNX,[ 0.36        0.          1.32370717  0.46913143 -0.48216586  3.01599002]
166,208106003010012,0810600301,12,60868.57,PNX,[0.10679612 0.01941748 0.83146655 2.37822936 8.50854559 3.63770652]
167,203040501010007,0304050101,7,50107.96,PNS,[0.2020202  0.02020202 1.0228807  1.49909173 1.65842513 2.57656407]
168,202032402010006,0203240201,6,51815.37,PNX,"[  0.36363636   0.           1.38688739   0.14444584  -0.24478128
 -10.67421913]"
169,207241502010008,0724150201,8,56011.77,PNX,[ 0.20930233  0.02325581  0.75194262  0.84499     1.97007394 12.79605389]
170,201247125010073,0204040301,78,57700.89,PNU,"[1.38461538e-01 1.53846154e-02 1.11109791e+00 1.68572756e+00
 2.59837672e+00 1.97377377e+01]"
171,203011503010028,0764010101,24,73428.73,PNX,[ 0.1629393   0.01916933  0.97193852  1.68260096  2.10021975 14.83907318]
172,201080604010036,0555780401,30,86434.4,PNS,[ 0.11320755  0.02264151  0.78418745  2.80799965 10.05067278  5.12985468]
173,202124803010308,0403200101,383,78383.16,PNU,[0.24117647 0.01176471 1.14776881 0.61293257 1.0766804  3.89611578]
174,201092707010049,0763120201,56,68949.05,PNX,[ 0.11946903  0.02654867  0.60018573  2.46250819  6.26773482 16.32705688]
175,201129721010027,0202670501,23,73608.69,PNX,[ 0.19784173  0.02877698  1.04605269  1.59792046  3.70612146 16.34231567]
176,201080604010081,0604960301,52,99400.6,PNX,"[  0.09383378   0.02412869   0.62577844   3.34419778  14.61034775
 -23.25786209]"
177,200147406010018,0401090101,15,61185.39,PNS,[ 0.20168067  0.01680672  1.10761866  2.61820811 10.39568787 -5.85546637]
178,202124803015204,0403200101,41,78344.17,PNX,[ 0.28235294  0.01176471  1.49205954  1.03807204  0.47772264 -0.05738449]
179,207444904010049,0744490401,46,72103.2,PNX,"[ 2.15116279e-01  5.81395349e-03  1.44671521e+00  1.26617991e+00
  1.60508018e-01 -8.24927063e+01]"
180,205100107010010,0600540601,12,97116.52,PNX,"[3.07692308e-01 1.47928994e-02 1.07935666e+00 9.70708592e-01
 1.63678496e+00 4.11463776e+01]"
181,201128703010021,0412990101,44,60707.78,PNS,[ 0.37735849  0.          1.42353117  0.1514504  -0.77860466 15.28373241]
182,203048008010004,0305970101,10,79651.54,PNS,[ 0.26890756  0.01680672  1.44285078  1.11925784  1.98461913 -3.68218136]
183,204065802010016,0763140101,68,62644.38,PNX,[ 0.18343195  0.          1.47575015  1.01244074 -0.05140231  1.24686384]
184,201237001010005,0147511601,3,106056.6,PNX,"[3.18471338e-01 6.36942675e-03 1.36448699e+00 3.39604591e-01
 1.64307019e-01 3.98572693e+01]"
185,201109102010046,0761620101,38,61620.95,PNX,[ 0.25        0.          1.52611442  0.60224484 -0.03333392 -4.05100346]
186,207709901010044,0770990101,48,76811.78,PNX,[ 0.3115942   0.          1.23634302  0.81899026  0.42137383 10.10226059]
187,206733101010086,0673310101,78,68060.2,PNX,"[ 2.63392857e-01  1.33928571e-02  1.47272966e+00  1.09925681e+00
  8.42382344e-01 -9.08546524e+01]"
188,200379810010027,0651770101,22,81112.25,PNX,"[ 2.60416667e-01  3.47222222e-03  1.28372911e+00  1.13665954e+00
  2.04021317e+00 -1.25729008e+01]"
189,206771813010003,0760970101,5,83145.38,PNS,"[2.54125413e-01 1.32013201e-02 1.18322733e+00 1.33612822e+00
 2.03497406e+00 6.40184174e+01]"
190,202045002010026,0502140101,76,77972.37,PNS,"[  0.10240964   0.03012048   0.89188505   2.18174698   5.77466671
 -14.69907951]"
