,SRCID,OBSID,SRC_NUM,EP_ONTIME,INST,PN_RATE,CONF_DT50,CONF_DT250,CONF_DT1000
809,207616301010145,0761630301,123,90376.0,PNX,0.015181345,0.9230141,1.0,1.0
810,201481701010042,0148170101,46,67711.02,PNS,0.010905517,0.9649438,1.0,0.9997603
811,208042402010006,0804240201,6,53235.0,PNS,0.010522041,0.93660027,1.0,1.0
812,200813408010039,0803910401,67,85110.17,PNX,0.010660771,0.9287473,1.0,0.9999994
813,208039104010089,0803910401,89,85089.37,PNS,0.012909014,0.94653386,1.0,0.9999999
814,201122802010032,0824450201,37,84994.0,PNS,0.011070578,0.9224428,0.99741423,0.99975973
815,208235803010011,0823580301,11,112454.3,PNX,0.015169222,0.9560417,1.0,1.0
816,208627302010016,0862730601,13,65708.88,PNS,0.012453124,0.95565796,1.0,1.0
817,207277801010041,0790380801,84,129645.5,PNS,0.010128263,0.93830395,0.9999931,0.99999416
818,201084602010056,0723801601,44,79307.76,PNX,0.0145442085,0.93334633,0.9963014,0.9980496
819,207446001010021,0744600101,25,88632.0,PNX,0.010772318,0.9015441,1.0,0.9144036
820,206010101010056,0844860701,76,92541.77,PNS,0.010058635,0.94336945,1.0,0.99995065
821,207216201010023,0761920901,15,51604.78,PNS,0.016530843,0.9620452,0.9999993,0.9882868
822,208405803010017,0840580401,19,105372.8,PNS,0.010745047,0.90521234,0.9999999,0.9604043
823,208627302010003,0862730601,4,65692.94,PNS,0.024229625,0.9653863,1.0,1.0
824,201042601010028,0824450501,27,77998.95,PNS,0.017601278,0.9077587,1.0,0.9897237
825,207843302010066,0784330201,66,82923.59,PNX,0.011553091,0.9197053,1.0,0.9870819
826,207611001010149,0790380601,116,84747.37,PNS,0.013459446,0.91499436,1.0,0.9899441
827,201111202010048,0800031001,3,82138.05,PNU,0.11135677,0.9926191,1.0,1.0
828,206048602010009,0604860401,4,114279.8,PNS,0.035160065,0.90668297,1.0,1.0
829,202038101010063,0300270201,94,76070.77,PNX,0.01677862,0.9438336,0.9999995,0.99970776
830,206944403010022,0761550201,33,80726.45,PNX,0.01027655,0.95565796,1.0,1.0
831,201100113010071,0504810301,82,69002.52,PNU,0.013731199,0.9058425,1.0,1.0
