2.548347404903858582e+00,4.499999999999999833e-02,3.749999999999999861e-02,2.750000000000000014e-02,2.500000000000000139e-02,1.250000000000000069e-02,1.000000000000000021e-02,1.230157397408917080e-01,5.544460817119000851e+00,3.240738535306883961e+01,-2.228278725630990920e+01,4.712671854734750143e-01,9.698492462311557594e-01,9.103564210233844323e-02,1.000000000000000000e+00
1.012375640630422735e+00,1.474999999999999922e-01,8.000000000000000167e-02,2.249999999999999917e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.896394548042469763e-01,1.609036265044506919e+00,1.859456754462513572e+00,-1.297317698707526006e+02,8.178548870621160649e-01,8.844221105527638738e-01,4.418144791678420974e-02,1.000000000000000000e+00
9.362386205637914793e-01,1.074999999999999983e-01,4.499999999999999833e-02,2.750000000000000014e-02,2.249999999999999917e-02,1.000000000000000021e-02,5.000000000000000104e-03,5.333661926568288303e-01,3.490500662358454242e+00,1.514794110237131619e+01,-7.755400090303341187e+01,4.151276469249123302e-01,8.115577889447236348e-01,1.517313196908934403e+00,1.000000000000000000e+00
4.975588520164405115e-01,2.924999999999999822e-01,2.000000000000000042e-02,7.499999999999999722e-03,5.000000000000000104e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.295442334345051627e+00,1.769907435854851108e-01,1.593173466713612818e+00,-1.350681431105588715e+01,4.538144622265173622e-02,9.321608040201004863e-01,5.991383079478942303e-02,1.000000000000000000e+00
1.483037147421441881e+00,8.500000000000000611e-02,6.250000000000000000e-02,4.000000000000000083e-02,2.000000000000000042e-02,5.000000000000000104e-03,0.000000000000000000e+00,4.203914661886827830e-01,3.312020722005919460e+00,1.117082662475022303e+01,-4.799675682494357432e+01,4.878243014020721136e-01,9.221105527638191468e-01,6.676467014229214847e-02,1.000000000000000000e+00
1.491123365576168203e+00,3.250000000000000111e-02,2.750000000000000014e-02,2.249999999999999917e-02,1.750000000000000167e-02,1.499999999999999944e-02,1.250000000000000069e-02,3.016888557759322409e-01,6.402704669198041820e+00,4.384529309533166241e+01,-5.254808960598378320e+00,2.233495797129057825e-02,9.396984924623115187e-01,5.046790489502342436e-02,1.000000000000000000e+00
6.802606945520031090e-01,2.399999999999999911e-01,1.750000000000000167e-02,1.499999999999999944e-02,1.250000000000000069e-02,5.000000000000000104e-03,2.500000000000000052e-03,1.362680903307007751e+00,1.932592681952535196e+00,7.589382242556524716e+00,9.370510345555064191e+01,9.679282991641413592e-02,9.271356783919597611e-01,4.882623416589789572e-02,1.000000000000000000e+00
5.945518623103067668e-01,4.224999999999999867e-01,7.499999999999999722e-03,2.500000000000000052e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.820117987675868632e+00,1.955561977507995486e-01,-1.026967441286728011e+00,5.799333187236373988e+01,5.195250867277985407e-02,9.673366834170854522e-01,1.734256222560620619e-02,1.000000000000000000e+00
1.702187972512992031e+00,6.750000000000000444e-02,5.249999999999999806e-02,4.250000000000000305e-02,2.500000000000000139e-02,1.250000000000000069e-02,0.000000000000000000e+00,2.315524514397095945e-01,3.972591853015701613e+00,1.593672081566206700e+01,-5.785968301349708298e+00,4.574734010325018363e-01,9.798994974874372099e-01,3.435709292230988005e-02,1.000000000000000000e+00
1.618693192348606757e+00,5.750000000000000250e-02,3.250000000000000111e-02,2.249999999999999917e-02,1.250000000000000069e-02,1.000000000000000021e-02,1.000000000000000021e-02,3.606076623966697481e-01,5.692635922574455165e+00,3.881825642321695824e+01,-1.318925531034797416e+01,3.172030266053216807e-01,9.497487437185929693e-01,1.171238803943263213e-01,1.000000000000000000e+00
1.164591627661744289e+00,1.499999999999999944e-01,7.249999999999999500e-02,2.000000000000000042e-02,5.000000000000000104e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.135339085837353101e-01,1.914218367748554916e+00,3.049196524317698831e+00,1.632047073644836814e+02,8.377534041840122292e-01,8.140703517587939420e-01,1.982193669220620180e-01,1.000000000000000000e+00
1.072230939917358183e+00,5.750000000000000250e-02,4.250000000000000305e-02,2.999999999999999889e-02,2.000000000000000042e-02,1.250000000000000069e-02,5.000000000000000104e-03,4.381214757523907988e-01,4.212049175031858717e+00,2.051200098476784106e+01,-5.980382754208247320e+01,3.934139311264795991e-01,8.492462311557789079e-01,1.018655072792278432e-01,1.000000000000000000e+00
1.107150114685275355e+00,6.750000000000000444e-02,4.499999999999999833e-02,3.500000000000000333e-02,2.249999999999999917e-02,1.000000000000000021e-02,5.000000000000000104e-03,6.196011508966612347e-01,3.772436613206618272e+00,1.640512741144230091e+01,-7.079046561568790707e+01,3.920700929698033854e-01,9.296482412060301792e-01,4.967743881881198781e-02,1.000000000000000000e+00
1.389192463068277483e+00,1.049999999999999961e-01,7.499999999999999722e-02,3.749999999999999861e-02,1.250000000000000069e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.194541517895239879e-01,2.749122395927995122e+00,6.991115449023990180e+00,-5.011024366531759711e+01,7.555705486088277745e-01,9.497487437185929693e-01,6.026370556796360051e-02,1.000000000000000000e+00
1.700016423491814033e+00,4.499999999999999833e-02,3.250000000000000111e-02,2.500000000000000139e-02,2.000000000000000042e-02,1.000000000000000021e-02,1.000000000000000021e-02,3.647147917268175332e-01,5.721263582284064952e+00,3.765233611622392829e+01,-3.474531442117626057e+01,3.525300317574386333e-01,9.522613065326632764e-01,1.159342971854792070e-01,1.000000000000000000e+00
1.500906438888154781e+00,5.249999999999999806e-02,4.250000000000000305e-02,3.250000000000000111e-02,1.750000000000000167e-02,1.250000000000000069e-02,1.000000000000000021e-02,4.240807124784657933e-01,4.722847744090600486e+00,2.476257817907134751e+01,-5.058154637039775992e+01,3.755319930011385421e-01,9.346733668341709045e-01,5.272926830687436894e-02,1.000000000000000000e+00
1.160738447918447713e+00,1.275000000000000022e-01,7.249999999999999500e-02,2.249999999999999917e-02,5.000000000000000104e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.252533313078615151e-01,2.126152532873029077e+00,4.272593426089295043e+00,-2.104974266250793136e+01,8.680614859032056430e-01,7.412060301507538140e-01,3.254239375442018467e-01,1.000000000000000000e+00
1.770850732299262376e+00,9.750000000000000333e-02,5.500000000000000028e-02,2.500000000000000139e-02,1.250000000000000069e-02,1.000000000000000021e-02,7.499999999999999722e-03,2.939682029474702807e-01,3.703778672042568054e+00,1.628765976776229607e+01,-3.693853554796159244e+01,4.737070560708925293e-01,9.195979899497487287e-01,8.958349363302144097e-02,1.000000000000000000e+00
6.477462085695717686e-01,2.124999999999999944e-01,2.750000000000000014e-02,1.499999999999999944e-02,1.250000000000000069e-02,7.499999999999999722e-03,5.000000000000000104e-03,1.248225599824311693e+00,2.250266916118360605e+00,1.076174410618220811e+01,9.849813983128919759e+00,1.087209764524072475e-01,9.221105527638191468e-01,5.331824053476715702e-02,1.000000000000000000e+00
