1.247108010000000000e+08,9.957386255264282227e-01,7.368421052631569934e-02,6.315789473684209343e-02,4.210526315789470120e-02,3.157894736842099814e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.261243857635336973e-01,3.427111798594005609e+00,1.117424881010611593e+01,-7.200669646263122559e-01,3.061363659799089948e-02,8.494623655913978721e-01,1.809766995170911941e-01,1.000000000000000000e+00
4.119804010000000000e+08,2.845385074615477961e-01,2.564102564102563875e-01,5.128205128205119701e-02,2.564102564102559850e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.615776981719205363e-01,1.522793021231847010e+00,2.700392602814556398e+00,-1.237125873565673828e+01,1.165436804294586043e-01,4.324324324324324009e-01,6.981808823185223778e-01,1.000000000000000000e+00
8.236801010000000000e+08,9.700914025306701660e-01,9.604519774011299749e-02,7.344632768361579467e-02,3.954802259886999738e-02,1.129943502824850080e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.450105176040975052e-01,2.785811642450679138e+00,7.220047090749950769e+00,-3.686590194702149148e+01,4.463137984275817871e-01,9.599999999999999645e-01,8.730136800101509498e-02,1.000000000000000000e+00
8.317907010000000000e+08,9.004659652709960938e-01,9.848484848484839738e-02,6.628787878787870125e-02,4.545454545454540030e-02,1.515151515151509989e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.787425308720055117e-01,3.019995762829935426e+00,8.661092912935117738e+00,4.550051879882812500e+01,6.335746049880981445e-01,9.220532319391635534e-01,8.513827254484089557e-02,1.000000000000000000e+00
8.511804010000000000e+08,9.574337601661682129e-01,9.677419354838709409e-02,6.831119544592030579e-02,3.984819734345349668e-02,1.518026565464889940e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.490680405639817740e-01,2.922186155666771867e+00,8.248436113514520329e+00,1.891065673828125000e+02,4.922100603580474854e-01,8.742857142857143327e-01,7.955403343252880066e-02,1.000000000000000000e+00
8.511805010000000000e+08,1.332022070884704590e+00,1.000000000000000056e-01,7.222222222222220156e-02,3.888888888888879930e-02,1.111111111111109939e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.265526229655009938e-01,2.976083205099113282e+00,8.552612536216612327e+00,1.011921691894531250e+02,3.499082028865814209e-01,9.269662921348316154e-01,1.520736272804132094e-01,1.000000000000000000e+00
8.619102010000000000e+08,1.624770879745483398e+00,6.784660766961650435e-02,5.604719764011790312e-02,4.424778761061939902e-02,2.654867256637160125e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.616634271874487494e-01,3.157725205959685866e+00,9.960559506769090632e+00,-4.317974090576171875e+01,1.459095478057861051e-01,9.436201780415431895e-01,1.683281982567449986e-02,1.000000000000000000e+00
8.619103010000000000e+08,1.080144047737121582e+00,1.894409937888197892e-01,6.521739130434779652e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.361346047005864035e+00,1.017182208269996613e+00,-1.581554089160203957e-01,-2.235729217529296875e+02,1.232669875025740013e-02,9.406250000000000444e-01,5.447323152662410239e-02,1.000000000000000000e+00
8.643301010000000000e+08,3.046334087848662775e-01,1.294117647058823095e-01,5.098039215686270276e-02,2.745098039215679991e-02,1.568627450980390053e-02,5.882352941176400250e-03,0.000000000000000000e+00,7.603677458959946511e-01,2.743240901103100260e+00,1.007609889787941526e+01,2.240913009643554688e+01,2.637304961681365967e-01,5.826771653543306728e-01,3.426063443398743025e-01,1.000000000000000000e+00
8.645601010000000000e+08,1.183999776840209961e+00,1.038461538461537964e-01,6.923076923076920686e-02,4.038461538461529665e-02,1.346153846153839984e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.213642521147587972e-01,2.941753856457603788e+00,8.042425952325727323e+00,1.396787719726562500e+02,1.875845938920973899e-01,9.111969111969111523e-01,1.576647371658143892e-01,1.000000000000000000e+00
8.723901010000000000e+08,1.220592379570007102e+00,1.100917431192660056e-01,7.033639143730879839e-02,3.669724770642199957e-02,1.223241590214060003e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.627263564573591226e-01,2.725248188037326713e+00,7.098522785163334348e+00,-1.289217090606689631e+01,6.957038044929504395e-01,8.092307692307691980e-01,4.238662429108269736e-01,1.000000000000000000e+00
8.938105010000000000e+08,1.243103861808776855e+00,1.294117647058823095e-01,8.235294117647050383e-02,3.529411764705880222e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.579780184450274128e-01,2.343552322886155448e+00,4.447170770442075316e+00,-1.488806247711181641e+01,5.790588259696960449e-01,7.951807228915662717e-01,3.034652561580253871e-01,1.000000000000000000e+00
