4.525668762195869110e-01,2.000000000000000042e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,2.061943739000754450e-01,9.161943182736413505e+00,8.550302002675576318e+01,3.072799008253345177e-01,3.155619875267592217e-02,7.653061224489795533e-01,1.678021915105777806e+00,1.000000000000000000e+00
1.126739986669762938e+00,1.499999999999999944e-01,8.999999999999999667e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.245157713952793510e-01,1.871479717130881681e+00,2.144924476436231409e+00,-2.603387358843400889e+01,7.695887523507707328e-01,6.938775510204081565e-01,8.478384047429814441e-01,1.000000000000000000e+00
7.490932522999473042e-02,3.499999999999999778e-01,2.999999999999999889e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.344608995820096853e+00,1.155478940371836155e-01,-2.222280356968293624e-01,9.444452111186926402e+00,1.146291935905060094e-01,6.632653061224489388e-01,7.303596742784662643e-01,1.000000000000000000e+00
7.569565849483036457e-01,2.000000000000000042e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,8.980646899359112645e-02,9.336273779951275387e+00,8.773370560370410942e+01,-3.587899739807128174e+00,1.550747336351713038e-02,8.469387755102041337e-01,6.947813929778648978e-01,1.000000000000000000e+00
1.291740816249262291e+00,1.700000000000000122e-01,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.687696679697028079e-01,1.525987774084673010e+00,8.315388291852530145e-01,4.634125377499346143e+01,7.960188529382518086e-01,2.857142857142856984e-01,2.422871501568947927e+00,1.000000000000000000e+00
1.171681181730907184e+00,1.300000000000000044e-01,8.000000000000000167e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.139254841743814056e-01,2.327374110088975101e+00,4.080082181497995286e+00,6.957266939503293557e+00,8.393382805478623032e-01,7.346938775510204467e-01,1.060470166618406651e+00,1.000000000000000000e+00
4.709741261144982927e-01,8.999999999999999667e-02,2.999999999999999889e-02,2.999999999999999889e-02,2.999999999999999889e-02,1.000000000000000021e-02,0.000000000000000000e+00,2.331838343165223149e-01,4.483332333492286992e+00,2.076051985932853583e+01,-4.084492256988380809e+00,6.736912401722507937e-01,7.755102040816326259e-01,1.103405556135353072e+00,1.000000000000000000e+00
5.420110783130981380e-01,2.999999999999999889e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.394803013201452724e-01,9.127628959644772166e+00,8.500332752500091260e+01,-6.408954303066008995e-01,1.029807413458726228e-02,6.836734693877550839e-01,1.466473724986834704e+00,1.000000000000000000e+00
1.431188583802696312e+00,1.199999999999999956e-01,8.999999999999999667e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.319232885547421519e-02,2.368827829296800580e+00,4.332531838195950336e+00,-1.091788949037227852e+01,7.873195512108730476e-01,7.142857142857143016e-01,1.080145358377323728e+00,1.000000000000000000e+00
9.640959234195346506e-01,4.000000000000000083e-02,2.999999999999999889e-02,2.999999999999999889e-02,2.000000000000000042e-02,2.000000000000000042e-02,1.000000000000000021e-02,1.072368501156853171e-01,5.954165101999151055e+00,3.581974622199855673e+01,-4.095434962949426883e+00,9.014576034735198931e-03,9.285714285714286031e-01,4.988748505988602200e-01,1.000000000000000000e+00
9.856911187016024201e-01,1.799999999999999933e-01,8.999999999999999667e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000159703501970254e+00,1.321462768485452965e+00,2.560404002899749898e-01,-4.144148973161868099e+01,8.133801286378705697e-01,6.530612244897958663e-01,6.664084662965491512e-01,1.000000000000000000e+00
7.210633804230924537e-02,3.200000000000000067e-01,4.000000000000000083e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.289252262983301200e+00,6.054099029858299730e-01,1.189197984146850295e-01,-4.392917972501738433e+01,1.215409132905214892e-02,5.408163265306122902e-01,7.910554262308557849e-01,1.000000000000000000e+00
9.358716751928126687e-01,5.999999999999999778e-02,5.000000000000000278e-02,2.999999999999999889e-02,2.000000000000000042e-02,2.000000000000000042e-02,0.000000000000000000e+00,8.548993804994864387e-02,4.639727088420960044e+00,2.169958121386449790e+01,-5.608401295082651394e+00,5.046391887500589757e-01,9.183673469387755306e-01,7.194250725893370779e-01,1.000000000000000000e+00
1.036456946640530230e+00,2.099999999999999922e-01,8.000000000000000167e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.345812341516579025e+00,1.107394699981750330e+00,-2.802858188535646278e-01,-3.892019400968992926e+01,9.090702891649320438e-01,4.795918367346938549e-01,1.061049427297989789e+00,1.000000000000000000e+00
1.198924847253880932e+00,7.000000000000000666e-02,5.999999999999999778e-02,5.000000000000000278e-02,2.999999999999999889e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.247176045958401092e-02,3.611829658169797952e+00,1.200736534509123032e+01,-5.405347375894231199e+00,6.937576662008544393e-01,7.959183673469387710e-01,1.515058405063900215e+00,1.000000000000000000e+00
1.400404471474984591e+00,1.199999999999999956e-01,8.000000000000000167e-02,5.000000000000000278e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.191037818832675343e-01,2.476441423643251039e+00,5.026425779327702514e+00,-1.815325098422728800e+01,7.626122779599545654e-01,7.142857142857143016e-01,1.140862371970278177e+00,1.000000000000000000e+00
8.812580956783415409e-02,3.300000000000000155e-01,5.999999999999999778e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.387699063689684431e+00,2.340524057653862733e-01,-2.686168122224792398e-01,6.118426281163949376e+00,5.130625929558362691e-02,5.204081632653061451e-01,7.644678442375975047e-01,1.000000000000000000e+00
4.874732939666702181e-01,1.700000000000000122e-01,8.999999999999999667e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.799333639206818658e-01,1.458176906793712257e+00,7.528522147319991475e-01,9.342046563717774177e+01,8.083889031164449568e-01,4.183673469387755306e-01,1.592134772457582281e+00,1.000000000000000000e+00
