7.793758503710931373e-01,6.750000000000000444e-02,5.249999999999999806e-02,3.749999999999999861e-02,2.750000000000000014e-02,1.250000000000000069e-02,0.000000000000000000e+00,1.753537573052645349e-01,4.048679616306412932e+00,1.582029628624569995e+01,4.007484881674204757e+01,6.524252265135486173e-01,9.748743718592964846e-01,7.851924815528725510e-02,1.000000000000000000e+00
7.805114950234138815e-01,8.500000000000000611e-02,5.999999999999999778e-02,4.499999999999999833e-02,2.500000000000000139e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.123608058473288929e-02,3.423904721574899668e+00,1.086775114218682958e+01,3.233793255018554191e+02,6.255485427681669597e-01,9.698492462311557594e-01,4.546959031101119320e-02,1.000000000000000000e+00
1.019881184158875298e+00,2.999999999999999889e-02,2.500000000000000139e-02,2.000000000000000042e-02,1.750000000000000167e-02,1.499999999999999944e-02,1.250000000000000069e-02,6.519937706354306250e-02,7.061606972427300732e+00,5.133377287419074264e+01,-7.169513140606987633e+00,3.517365003347046326e-03,9.899497487437185494e-01,6.273437660469226296e-02,1.000000000000000000e+00
1.152236007977405885e+00,7.249999999999999500e-02,5.999999999999999778e-02,4.250000000000000305e-02,2.999999999999999889e-02,5.000000000000000104e-03,0.000000000000000000e+00,3.283506370387814788e-02,3.796781557955165365e+00,1.363857723234552921e+01,-3.410932322995240895e+01,8.300975034619121340e-01,9.396984924623115187e-01,2.423713573078002392e-01,1.000000000000000000e+00
1.039144994906810782e+00,5.500000000000000028e-02,4.499999999999999833e-02,3.500000000000000333e-02,2.500000000000000139e-02,1.750000000000000167e-02,0.000000000000000000e+00,5.148683237394881262e-02,4.566875534480153931e+00,2.049701691610050602e+01,-1.731950117981540771e+01,4.944777593500051527e-01,9.798994974874372099e-01,5.228965796473404593e-02,1.000000000000000000e+00
9.607464300723764783e-01,2.000000000000000042e-02,1.750000000000000167e-02,1.499999999999999944e-02,1.250000000000000069e-02,1.250000000000000069e-02,1.000000000000000021e-02,3.714871859805476267e-02,8.880482499186109990e+00,8.219403234221267951e+01,-7.799969576175413977e+00,1.752227336177236954e-03,9.899497487437185494e-01,1.451616831166420152e-01,1.000000000000000000e+00
1.293905469234598593e+00,8.749999999999999445e-02,6.500000000000000222e-02,4.499999999999999833e-02,2.249999999999999917e-02,2.500000000000000052e-03,0.000000000000000000e+00,3.435868013250623770e-02,3.324014851949093075e+00,1.020302754465567574e+01,-4.482559360137339866e+01,7.559966552632387815e-01,9.597989949748744198e-01,7.158573267392176476e-02,1.000000000000000000e+00
1.160603879264029636e+00,4.000000000000000083e-02,3.500000000000000333e-02,2.999999999999999889e-02,2.500000000000000139e-02,1.750000000000000167e-02,1.250000000000000069e-02,5.593091346763057886e-02,5.548824149501556668e+00,3.107673577283156163e+01,-1.858770766168899158e+01,4.927586962711979490e-01,9.798994974874372099e-01,1.016645398728078242e-01,1.000000000000000000e+00
2.782006066588689208e-01,3.500000000000000333e-02,2.750000000000000014e-02,2.249999999999999917e-02,2.249999999999999917e-02,1.750000000000000167e-02,1.250000000000000069e-02,3.483567183181406901e-01,5.822111484482188182e+00,3.588951935626865719e+01,-1.643744406082240062e+01,6.289109577313828359e-02,8.768844221105527303e-01,4.200094300823379451e-02,1.000000000000000000e+00
9.461367530790097957e-01,2.275000000000000078e-01,2.999999999999999889e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.616130441228141423e+00,8.570815121561645711e-01,-7.913714893790406713e-01,-2.773392068538921649e+02,9.160105660276649520e-01,8.643216080402009727e-01,6.792701334569017924e-02,1.000000000000000000e+00
