1.117901010000000000e+08,1.718449294567107877e-01,3.333333333333333148e-01,2.380952380952380126e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.292917767453640954e+00,4.995713476056525826e-01,2.621773126232226914e-01,4.598220825195312500e+00,3.217587769031524103e-01,5.500000000000000444e-01,5.083024750913763823e-01,0.000000000000000000e+00
1.125506010000000000e+08,2.116326689720152976e-01,4.166666666666666852e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.513271402500208751e+00,-3.935186541207773003e-01,-1.188384239313834634e+00,-1.410864591598509910e-01,2.904910743236541748e-01,2.000000000000000111e-01,2.337538849294770849e+00,0.000000000000000000e+00
1.125517010000000000e+08,1.031414642930029990e-01,2.999999999999999889e-01,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.438344628094444078e+00,8.222111004013414881e-01,-5.821002021118939496e-01,4.808055877685546875e+00,1.806059926748274924e-01,5.000000000000000000e-01,8.861258484403995439e-01,0.000000000000000000e+00
1.458001010000000000e+08,1.491641402244567871e-01,2.727272727272727071e-01,9.090909090909089774e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.837359095699483191e-01,-1.405262108797058485e+00,1.779502656938580785e+00,-6.773664951324462891e+00,2.010908871889114102e-01,3.333333333333333148e-01,1.429111613394005165e+00,0.000000000000000000e+00
1.521705010000000000e+08,1.009077206254005016e-01,4.102564102564101867e-01,5.128205128205119701e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.104667639499683496e+00,4.270115045986080937e-01,-4.714440391922534168e-01,1.269526004791259766e+00,2.150444686412811002e-01,3.243243243243242868e-01,1.731495220408272750e+00,0.000000000000000000e+00
2.006701010000000000e+08,1.479708552360534113e-01,2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.032311878394835514e-01,-1.112108923600502841e+00,-7.028173439396367961e-01,-1.768960356712341309e+00,6.493213027715680208e-02,0.000000000000000000e+00,3.822743246676290951e+00,0.000000000000000000e+00
2.006703010000000000e+08,1.843529194593429010e-01,3.333333333333333148e-01,8.333333333333330095e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.227646939507720747e+00,4.391957400958957924e-01,-4.955291612924498934e-01,-2.259543895721435547e+00,2.471609115600585938e-01,1.000000000000000056e-01,2.621857320679688019e+00,0.000000000000000000e+00
2.006704010000000000e+08,2.179144024848937988e-01,2.500000000000000000e-01,8.333333333333330095e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.004553893180214708e+00,7.030668146860130641e-01,4.473084515683355966e-01,-4.229984760284423828e+00,1.747343242168425959e-01,5.999999999999999778e-01,1.537155128985888242e+00,0.000000000000000000e+00
2.009201010000000000e+08,3.151917457580565851e-01,3.048780487804877981e-01,6.097560975609749717e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.004590677035707147e+00,1.253153724509153966e-01,5.290409141360066236e-01,-1.613216590881347656e+01,2.505755424499511164e-01,2.374999999999999889e-01,2.139861644062470258e+00,0.000000000000000000e+00
3.041901010000000000e+08,7.372549772262573242e-01,3.166666666666665964e-01,3.333333333333329818e-02,1.666666666666660052e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.220554047900664241e-01,9.569257369664827539e-01,1.098373750546571159e+00,9.814012527465820312e+00,1.596658080816268921e-01,2.241379310344827069e-01,2.125560855647501413e+00,0.000000000000000000e+00
3.066301010000000000e+08,3.912923336029052734e-01,3.230769230769230949e-01,3.076923076923070155e-02,1.538461538461530047e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.533779570283935412e+00,7.096851851671218681e-01,4.690221465401887002e-01,2.165831184387207031e+01,4.624117016792296808e-01,6.825396825396825573e-01,6.074928986098387940e-01,0.000000000000000000e+00
3.066302010000000000e+08,3.701924979686737061e-01,3.586956521739130266e-01,2.173913043478260115e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.318070246998011674e+00,1.937888994158280115e-02,-5.355046407752146465e-01,1.705330657958984375e+01,4.275561869144439142e-01,5.666666666666666519e-01,4.953613018293039905e-01,0.000000000000000000e+00
3.111901010000000000e+08,2.423326075077056885e-01,2.962962962962962798e-01,4.938271604938269943e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.277436688211360583e+00,-9.155271825296799199e-03,-2.622184422433093132e-01,-3.509739685058593750e+01,1.590137481689453125e-01,6.075949367088607778e-01,4.299798103701816809e-01,0.000000000000000000e+00
4.013601010000000000e+08,1.456798017024993896e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.659615690199202076e+00,3.464050029886637794e-01,-1.284199521596235849e+00,9.553925395011901855e-01,5.775433778762809750e-02,3.333333333333333148e-01,1.395603737637411523e+00,0.000000000000000000e+00
4.013602010000000000e+08,1.257856637239455899e-01,3.125000000000000000e-01,6.250000000000000000e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.237104334152843599e+00,4.175898415078084791e-01,-4.369342978987695858e-01,3.156414985656738281e+00,2.404253780841827115e-01,1.428571428571427937e-01,2.167568511796946318e+00,0.000000000000000000e+00
4.013603010000000000e+08,2.087002545595169067e-01,2.000000000000000111e-01,1.333333333333333037e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.184756123403605921e+00,-4.847343585209810263e-02,4.386229263663348199e-01,-2.791535377502441406e+00,1.233811229467391968e-01,3.076923076923077094e-01,1.962819248082088297e+00,0.000000000000000000e+00
4.119801010000000000e+08,9.687338769435879793e-02,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.930299437584368061e+00,-3.811466097152790833e-01,-1.684171062833212718e+00,-2.323522090911864790e+00,3.689664602279663086e-01,0.000000000000000000e+00,2.866551488406683390e+00,0.000000000000000000e+00
5.007301010000000000e+08,1.888371109962463101e-01,3.571428571428570953e-01,7.142857142857139685e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.230228918958063078e+00,-2.810408353845326723e-01,-3.986311036753988901e-01,-1.063927114009857039e-01,2.834167182445526123e-01,1.538461538461537992e-01,2.446788157053285673e+00,0.000000000000000000e+00
5.007302010000000000e+08,1.724515408277511042e-01,3.939393939393939226e-01,3.030303030303030040e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.257141344102991498e+00,2.062923999900058980e-01,-3.449034823796143789e-01,8.431065559387207031e+00,2.667326033115386963e-01,2.903225806451613100e-01,1.699612454294289421e+00,0.000000000000000000e+00
5.514501010000000000e+08,1.127208396792410972e-01,3.846153846153845812e-01,3.846153846153840122e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.103462045800733593e+00,9.069098429050309607e-01,1.676689094762985888e-01,1.588823080062866211e+00,1.935112178325653076e-01,2.916666666666666852e-01,2.323507707022257840e+00,0.000000000000000000e+00
5.518704010000000000e+08,1.798487901687622070e-01,3.529411764705882026e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.423388371218739845e+00,2.212305890421021881e-01,-1.090948924860053015e+00,-4.908204555511474609e+00,1.712090671062468927e-01,1.333333333333333037e-01,2.086271369212413074e+00,0.000000000000000000e+00
5.518706010000000000e+08,2.476241290569304865e-01,3.529411764705882026e-01,5.882352941176469813e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.628055528891092063e+00,1.143172463236060976e-01,-7.246059680104308676e-01,2.580086708068848100e+00,1.255148798227309903e-01,1.333333333333333037e-01,1.824546959955922087e+00,0.000000000000000000e+00
5.560901010000000000e+08,2.098643332719802024e-01,3.658536585365853022e-01,7.317073170731699938e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.011186219593076085e+00,-5.497355814210224123e-01,-2.311218732648696039e-01,-4.875092506408691406e+00,2.320692837238310935e-01,4.615384615384615086e-01,1.797937783063110917e+00,0.000000000000000000e+00
6.032602010000000000e+08,5.326552987098693848e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.540554751951028090e+00,1.759594698674321056e-01,-1.073072790609366889e+00,5.852029323577880859e+00,3.660129606723784845e-01,0.000000000000000000e+00,2.133884441922517805e+00,0.000000000000000000e+00
6.517902010000000000e+08,2.846423983573913019e-01,2.962962962962962798e-01,3.703703703703700029e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.175444495812894230e+00,6.985313679406207621e-01,2.593313630488415789e-01,1.100226211547851562e+01,3.380000591278076172e-01,4.799999999999999822e-01,1.817487606809224054e+00,0.000000000000000000e+00
6.578201010000000000e+08,1.217205747961997986e-01,1.666666666666666019e-01,8.333333333333330095e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.233215552554309813e+00,-1.207468380920144080e+00,1.050626332496045201e+00,-1.728568673133850098e-01,1.741006821393966120e-01,2.000000000000000111e-01,1.659788721224634500e+00,0.000000000000000000e+00
