-1.627951286797669184e+01,1.199999999999999956e-01,5.999999999999999778e-02,4.000000000000000083e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.217737907780267470e-01,-3.624630767888523675e-01,6.403611046384137140e+00,1.560223398449026888e+01,1.758350368217931059e-01,6.122448979591836871e-01,1.360516316327055497e+00,1.000000000000000000e+00
-2.153309346510583211e+01,1.300000000000000044e-01,5.999999999999999778e-02,2.999999999999999889e-02,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.521704913934929237e-01,1.052993680194509590e-01,9.892943245702317867e+00,-7.463185883494148243e+01,5.667516542767107868e-02,7.346938775510204467e-01,1.398648336530889935e+00,1.000000000000000000e+00
-2.236440714132655572e+01,5.000000000000000278e-02,2.999999999999999889e-02,2.000000000000000042e-02,2.000000000000000042e-02,1.000000000000000021e-02,1.000000000000000021e-02,6.128059884723262574e-01,-2.855974626548085205e+00,2.697227363656739030e+01,3.411637866223875104e+00,8.349588685164258117e-02,8.775510204081632404e-01,8.375059696082045591e-01,1.000000000000000000e+00
1.707123542731217753e+02,1.700000000000000122e-01,8.999999999999999667e-02,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.276241992414251847e-01,2.601022516983784727e-01,3.232058850677796080e+00,9.115108440477898810e+00,1.268945466227679730e-01,8.265306122448979886e-01,1.416501582158750550e+00,1.000000000000000000e+00
-3.752858533247864159e+01,3.599999999999999867e-01,4.000000000000000083e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.405246467069968919e+00,2.434641928344734307e-02,-5.359560979318049867e-01,1.243297274050323509e+01,1.831207594828981322e-01,7.959183673469387710e-01,2.169774867224058823e-01,1.000000000000000000e+00
-4.528258645695937901e+01,2.300000000000000100e-01,4.000000000000000083e-02,2.000000000000000042e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.786872249713206573e-01,-1.313249941633902740e+00,5.710367471602802780e+00,2.420251083816342330e+01,9.716599529548278213e-02,7.653061224489795533e-01,4.658028289033830371e-01,1.000000000000000000e+00
-1.244298349338213505e+01,7.000000000000000666e-02,5.999999999999999778e-02,2.000000000000000042e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,4.973784157117989158e-01,-3.029623094249594306e+00,2.386054979932664111e+01,-1.351690106297865945e+01,3.110903432367005395e-01,7.551020408163264808e-01,9.279738446607673774e-01,1.000000000000000000e+00
2.968372029520393767e+02,1.100000000000000006e-01,7.000000000000000666e-02,5.000000000000000278e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.890410496518777572e-01,-6.945811152115911602e-01,6.696501660410090651e+00,-1.776870433174991959e+01,1.064931979147075783e-02,8.163265306122449161e-01,6.654916307883744775e-01,1.000000000000000000e+00
-6.122936569527377770e+01,2.200000000000000011e-01,7.000000000000000666e-02,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.511280540807190986e-01,-3.993110223292996586e-01,2.033176986856456203e+00,-3.384605061151091121e+01,2.592266685499229895e-01,8.061224489795918435e-01,6.928948735362945310e-01,1.000000000000000000e+00
6.399826973155510400e+16,3.800000000000000044e-01,2.999999999999999889e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.051507546936349069e+00,5.006874394190229394e-01,-4.419470580075910426e-01,-3.333709597278141956e+01,5.183292882111861788e-02,8.979591836734693855e-01,4.453724561722036818e-02,1.000000000000000000e+00
-2.925641551293219678e+01,1.300000000000000044e-01,5.999999999999999778e-02,2.999999999999999889e-02,2.999999999999999889e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.691550038323531124e-01,-8.640155723851505876e-01,9.958958617638312916e+00,-6.681786429913059067e+01,4.611502886580429313e-05,8.877551020408163129e-01,7.031218062146123993e-01,1.000000000000000000e+00
6.191261961262971170e+01,2.300000000000000100e-01,5.999999999999999778e-02,2.999999999999999889e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.991990036829780708e-01,1.188418798198033477e-01,2.771581591025286784e+00,3.478936768499739429e+01,2.018420671690855650e-01,9.591836734693877098e-01,4.020143169128248539e-01,1.000000000000000000e+00
