1.200000000000000000e+02,3.700000000000000000e+02,6.200000000000000000e+02,8.700000000000000000e+02,1.120000000000000000e+03,1.370000000000000000e+03,1.620000000000000000e+03,1.870000000000000000e+03,2.120000000000000000e+03,2.370000000000000000e+03,2.620000000000000000e+03,2.870000000000000000e+03,3.120000000000000000e+03,3.370000000000000000e+03,3.620000000000000000e+03,3.870000000000000000e+03,4.120000000000000000e+03,4.370000000000000000e+03,4.620000000000000000e+03,4.870000000000000000e+03,5.120000000000000000e+03,5.370000000000000000e+03,5.620000000000000000e+03,5.870000000000000000e+03,6.120000000000000000e+03,6.370000000000000000e+03,6.620000000000000000e+03,6.870000000000000000e+03,7.120000000000000000e+03,7.370000000000000000e+03,7.620000000000000000e+03,7.870000000000000000e+03,8.120000000000000000e+03,8.370000000000000000e+03,8.620000000000000000e+03,8.870000000000000000e+03,9.120000000000000000e+03,9.370000000000000000e+03,9.620000000000000000e+03
2.879954874515533447e-01,2.913130521774291992e-01,3.204552233219146729e-01,4.456127285957336426e-01,5.524218678474426270e-01,6.782265901565551758e-01,5.149950981140136719e-01,4.421949386596679688e-01,3.278320729732513428e-01,3.534855842590332031e-01,2.796361446380615234e-01,2.960633337497711182e-01,3.459067046642303467e-01,3.535484075546264648e-01,3.195862472057342529e-01,3.325651884078979492e-01,2.321571707725524902e-01,3.601003587245941162e-01,3.832568824291229248e-01,3.529487848281860352e-01,4.075103700160980225e-01,3.251386582851409912e-01,2.738567590713500977e-01,2.915331721305847168e-01,2.409344762563705444e-01,2.538112699985504150e-01,2.892209291458129883e-01,2.113320976495742798e-01,3.102869093418121338e-01,4.276424348354339600e-01,2.752620279788970947e-01,2.494678646326065063e-01,3.366987109184265137e-01,2.313804775476455688e-01,2.680261731147766113e-01,2.225299924612045288e-01,2.561195492744445801e-01,3.036896884441375732e-01,4.423806965351104736e-01
