4.950000000000000000e+02,1.495000000000000000e+03,2.495000000000000000e+03,3.495000000000000000e+03,4.495000000000000000e+03,5.495000000000000000e+03,6.495000000000000000e+03,7.495000000000000000e+03,8.495000000000000000e+03,9.495000000000000000e+03,1.049500000000000000e+04,1.149500000000000000e+04,1.249500000000000000e+04,1.349500000000000000e+04,1.449500000000000000e+04,1.549500000000000000e+04,1.649500000000000000e+04,1.749500000000000000e+04,1.849500000000000000e+04,1.949500000000000000e+04,2.049500000000000000e+04,2.149500000000000000e+04,2.249500000000000000e+04,2.349500000000000000e+04,2.514500000000000000e+04,2.614500000000000000e+04,2.714500000000000000e+04,2.814500000000000000e+04,2.914500000000000000e+04,3.014500000000000000e+04,3.114500000000000000e+04,3.214500000000000000e+04,3.314500000000000000e+04,3.414500000000000000e+04,3.514500000000000000e+04,3.614500000000000000e+04,3.714500000000000000e+04,3.814500000000000000e+04,3.914500000000000000e+04,4.014500000000000000e+04,4.114500000000000000e+04,4.214500000000000000e+04,4.314500000000000000e+04
3.326628804206848145e-01,2.835273146629333496e-01,2.585058808326721191e-01,2.481500655412673950e-01,2.567705214023590088e-01,2.551647722721099854e-01,2.975014448165893555e-01,2.720759809017181396e-01,2.606340348720550537e-01,3.418742120265960693e-01,6.280291676521301270e-01,1.657596588134765625e+00,1.708306074142456055e+00,8.034152984619140625e-01,3.969173729419708252e-01,3.492910861968994141e-01,3.657637536525726318e-01,3.348112702369689941e-01,3.411132693290710449e-01,3.500318527221679688e-01,3.249727189540863037e-01,3.366896510124206543e-01,3.730014562606811523e-01,4.003368318080902100e-01,3.814911246299743652e-01,4.173068106174468994e-01,3.263293802738189697e-01,3.361671268939971924e-01,3.381814360618591309e-01,3.050327599048614502e-01,3.127300441265106201e-01,2.926270365715026855e-01,3.364900350570678711e-01,3.153019249439239502e-01,2.878147661685943604e-01,2.565048933029174805e-01,2.885735630989074707e-01,2.969342768192291260e-01,3.688936531543731689e-01,6.115262508392333984e-01,1.953919887542724609e+00,2.328890562057495117e+00,1.159456253051757812e+00
