6.935000000000000000e+03,1.088500000000000000e+04,1.188500000000000000e+04,1.360500000000000000e+04,1.460500000000000000e+04,1.560500000000000000e+04,1.660500000000000000e+04,1.979500000000000000e+04,2.438500000000000000e+04,2.671500000000000000e+04,3.007500000000000000e+04
4.569970071315765381e-02,3.083535283803939819e-02,5.072715505957603455e-02,5.329758673906326294e-02,5.943109095096588135e-02,5.382246524095535278e-02,5.221733450889587402e-02,4.744539782404899597e-02,5.053388327360153198e-02,5.965133756399154663e-02,5.605384334921836853e-02
