0.000000000000000000e+00,1.000000000000000000e+03,2.000000000000000000e+03,3.000000000000000000e+03,4.000000000000000000e+03,5.000000000000000000e+03,6.000000000000000000e+03,7.000000000000000000e+03,8.000000000000000000e+03,9.000000000000000000e+03,1.000000000000000000e+04,1.100000000000000000e+04,1.200000000000000000e+04,1.300000000000000000e+04,1.400000000000000000e+04,1.500000000000000000e+04,1.600000000000000000e+04,1.700000000000000000e+04,1.800000000000000000e+04,1.954000000000000000e+04,2.054000000000000000e+04
3.110859394073486328e-01,6.062134727835655212e-02,3.575158864259719849e-02,2.979676425457000732e-02,3.462969511747360229e-02,3.755860030651092529e-02,4.315129294991493225e-02,3.259681165218353271e-02,2.547470033168792725e-01,1.186793670058250427e-01,2.384878881275653839e-02,2.656063064932823181e-02,2.967579290270805359e-02,4.922641068696975708e-02,3.152900561690330505e-02,4.048813506960868835e-02,1.664845347404479980e-01,2.191242426633834839e-01,3.496346995234489441e-02,5.874175950884819031e-02,5.480792745947837830e-02
