,SRCID,OBSID,SRC_NUM,EP_ONTIME,INST,FEAT_VALS
71,206943801010003,0694380101,3,63680.27,PNS,"[[ 0.13821338  0.31578947  0.05263158  0.          0.          0.
   0.          1.28300346  0.60829171 -0.41350804 -6.7346468   0.34949502
   0.17647059  2.03621973]]"
72,207623601010007,0762360101,7,63821.2,PNS,"[[ 0.75836563  0.1025641   0.05128205  0.05128205  0.02564103  0.
   0.          0.51354173  3.27031356 11.17345489  6.83276081  0.10228084
   0.45945946  1.35693332]]"
73,207623601010015,0762360101,15,63821.2,PNS,"[[ 1.00562334  0.07692308  0.05128205  0.05128205  0.02564103  0.
   0.          0.59675358  3.2537694  10.90803385 -0.48671991  0.18836361
   0.45945946  1.11311072]]"
74,208217220010037,0821722001,37,84345.34,PNS,"[[0.45380867 0.23863636 0.02272727 0.01136364 0.01136364 0.
  0.         1.35094572 1.21269748 2.40634503 8.38989639 0.21341032
  0.55813953 1.0387187 ]]"
75,208003801010023,0800380101,23,76532.73,PNU,"[[ 9.80964303e-01  1.60493827e-01  7.40740741e-02  2.46913580e-02
   0.00000000e+00  0.00000000e+00  0.00000000e+00  9.91812195e-01
   1.65239117e+00  2.03418347e+00 -2.01247978e+01 -8.00926518e-03
   6.32911392e-01  7.34573984e-01]]"
76,207640101010106,0764010101,120,61284.71,PNS,"[[1.11866188 0.15714286 0.07142857 0.01428571 0.         0.
  0.         1.12630799 1.52961587 1.56216811 3.03679061 0.18227045
  0.42647059 1.5264059 ]]"
77,201473301010073,0147330101,78,58354.49,PNX,"[[  0.96067363   0.2972973    0.05405405   0.02702703   0.
    0.           0.           1.23074334   1.28510641   1.13465413
  -15.30693626   0.13251862   0.31428571   1.61375774]]"
78,202044601010011,0723800801,5,53740.79,PNS,"[[ 0.203917    0.375       0.          0.          0.          0.
   0.          1.62386163 -0.22511238 -1.06852425 -1.2686677   0.17587118
   0.28571429  1.78125008]]"
79,201108902010054,0511580301,11,62753.28,PNU,"[[ 0.38420758  0.27118644  0.03389831  0.01694915  0.          0.
   0.          1.2228027   1.12011913  0.6651975  -0.13064688  0.22608519
   0.24561404  1.68184266]]"
80,205556304010153,0555630401,189,95272.65,PNX,"[[ 0.64839309  0.09259259  0.03703704  0.03703704  0.01851852  0.01851852
   0.          0.56840471  3.19410714 13.10061725  7.05099487  0.09734635
   0.48076923  1.03318542]]"
81,201126101010036,0745110701,13,95375.47,PNS,"[[ 0.33309531  0.32653061  0.06122449  0.          0.          0.
   0.          1.12637779  0.61573864  0.08386205 -1.86211801  0.24581113
   0.27659574  1.9213825 ]]"
82,206555712010022,0841480801,20,68961.1,PNS,"[[  0.84354556   0.28125      0.0625       0.           0.
    0.           0.           1.45134866   0.93342817  -0.3574522
  -12.94106102   0.02947786   0.7          0.45743356]]"
83,201118001010008,0200980101,11,56528.26,PNX,"[[  0.37921306   0.35483871   0.03225806   0.           0.
    0.           0.           1.43659917   0.58579345  -0.34259358
  -10.91634655   0.08057956   0.43333333   1.05562933]]"
84,203004803010062,0761500201,49,56048.02,PNX,"[[ 1.12011766  0.14864865  0.06756757  0.04054054  0.          0.
   0.          0.78374471  1.76110419  2.33629378 21.8097496   0.10794876
   0.63888889  0.70778414]]"
