,SRCID,OBSID,SRC_NUM,EP_ONTIME,INST,FEAT_VALS
38,206931904010100,0693190401,96,96917.6,PNX,"[[ 1.20255172  0.15454545  0.08181818  0.01818182  0.          0.
   0.          0.8982056   1.80036411  2.65150065 13.26387596  0.18857494
   0.66666667  0.80822507]]"
39,203049401010074,0781350101,112,123006.9,PNX,"[[0.62877643 0.21052632 0.02631579 0.01754386 0.01754386 0.00877193
  0.         0.81720497 1.85540338 6.48423831 4.28711653 0.14156874
  0.34821429 1.4231988 ]]"
40,207446401010100,0744640101,76,105812.2,PNX,"[[1.25712049e+00 1.35922330e-01 7.76699029e-02 2.91262136e-02
  9.70873786e-03 0.00000000e+00 0.00000000e+00 5.94481751e-01
  2.10780190e+00 3.95140350e+00 1.18627329e+01 2.06439629e-01
  5.04950495e-01 1.66986877e+00]]"
41,201014407010015,0722320101,11,84557.56,PNX,"[[ 0.56908941  0.19354839  0.06451613  0.02150538  0.01075269  0.01075269
   0.          1.03577086  1.89698394  6.22535655 -2.58544016  0.1373232
   0.46153846  1.12591488]]"
42,201521501010026,0723800401,24,64457.93,PNX,"[[ 0.77751923  0.30985915  0.02816901  0.          0.          0.
   0.          1.59906237  0.79431787 -0.70371432 26.48991585  0.10369862
   0.69565217  0.45765491]]"
43,205532302010031,0553230201,26,63642.79,PNX,"[[ 0.55733615  0.32075472  0.01886792  0.          0.          0.
   0.          1.28789595  0.06617069 -0.44520045  8.82343388  0.18144326
   0.21568627  1.68880688]]"
44,208421101010005,0842110101,5,60161.38,PNX,"[[ 1.81895888e+00  1.04166667e-01  6.25000000e-02  6.25000000e-02
   2.08333333e-02  0.00000000e+00  0.00000000e+00  3.80486727e-01
   3.07658957e+00  8.82972741e+00 -8.55130386e+00  8.34980980e-04
   9.13043478e-01  3.82710915e-01]]"
45,207637203010044,0763720301,46,51473.18,PNX,"[[ 1.08771503  0.18478261  0.07608696  0.02173913  0.          0.
   0.          1.11161648  1.47674531  1.53209987 -9.53196621  0.17985137
   0.58888889  0.84089222]]"
46,200273401010005,0602010301,11,98234.25,PNX,"[[ 5.31473696e-01  1.62790698e-01  4.65116279e-02  2.32558140e-02
   1.16279070e-02  1.16279070e-02  0.00000000e+00  8.63645682e-01
   2.46318621e+00  8.35531076e+00 -2.23993301e+01  2.55930901e-01
   3.80952381e-01  7.76937334e-01]]"
47,206019304010090,0601930401,82,65993.88,PNX,"[[ 0.43995959  0.30612245  0.04081633  0.          0.          0.
   0.          1.247247    0.51276435 -0.43076938 -2.96043348  0.2177653
   0.14893617  2.06839505]]"
