2.000000000000000000e+00,7.895490336435218026e-01,4.258622791692161513e-01,3.075804876330501703e+00,3.114999999999999991e-01,5.249999999999999806e-02,8.000000000000000383e-04,0.000000000000000000e+00
2.000000000000000000e+00,9.535065442469232710e-01,2.844196784376909481e-01,3.102090828291272473e+00,3.593000000000000083e-01,2.510000000000000078e-02,2.000000000000000096e-04,0.000000000000000000e+00
2.000000000000000000e+00,9.286403085824493919e-01,3.002985170093503409e-01,3.646203696789218629e+00,3.219000000000000195e-01,4.240000000000000019e-02,1.100000000000000066e-03,0.000000000000000000e+00
2.000000000000000000e+00,1.629503023928477567e+00,2.420922177081898663e-01,2.576767502753440464e+00,2.606999999999999873e-01,5.170000000000000290e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,5.710919088766692742e-01,4.792151393402359072e-01,3.320924479196663004e+00,2.676000000000000045e-01,5.879999999999999810e-02,6.999999999999999929e-04,0.000000000000000000e+00
2.000000000000000000e+00,7.556179775280899014e-01,4.368908524693169704e-01,2.990221847566776336e+00,3.009999999999999898e-01,5.539999999999999786e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,6.795431642593214860e-01,3.835528466773891476e-01,3.370242074613179373e+00,3.149000000000000132e-01,4.700000000000000011e-02,1.500000000000000031e-03,0.000000000000000000e+00
2.000000000000000000e+00,9.829466587348800743e-01,3.459746281598387596e-01,2.697253544198159769e+00,4.104999999999999760e-01,1.089999999999999997e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,9.932230416583616162e-01,2.627126473148383434e-01,3.759451530250997653e+00,3.215999999999999970e-01,4.560000000000000164e-02,1.500000000000000031e-03,0.000000000000000000e+00
2.000000000000000000e+00,1.014910336490026266e+00,5.620438907088054492e-01,1.709436003993680897e+00,5.061999999999999833e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,7.497812773403325082e-01,5.248862660831974392e-01,2.319065279769697785e+00,3.663000000000000145e-01,1.430000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,9.634792852935400997e-01,2.265832482451128338e-01,3.941474028776683625e+00,3.118000000000000216e-01,4.760000000000000342e-02,3.000000000000000062e-03,0.000000000000000000e+00
2.000000000000000000e+00,1.090301003344481545e+00,3.880254073779272894e-01,2.317571939392497615e+00,4.571999999999999953e-01,1.699999999999999905e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,1.058460271716755940e+00,4.909099679617787149e-01,2.027400393761519926e+00,4.409000000000000141e-01,1.000000000000000048e-04,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,1.039151712887438794e+00,2.335293781150157566e-01,4.187465136696797430e+00,3.133000000000000229e-01,4.689999999999999725e-02,2.599999999999999881e-03,1.000000000000000048e-04
2.000000000000000000e+00,9.964064683569574532e-01,5.541708394639471846e-01,1.681785905644478163e+00,4.930999999999999828e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,1.051702913418137042e+00,2.597162310320048628e-01,3.681617447131837473e+00,3.059999999999999942e-01,4.669999999999999846e-02,4.199999999999999740e-03,0.000000000000000000e+00
2.000000000000000000e+00,1.603488674824264493e+00,2.059561896800475855e-01,2.862214217907019354e+00,2.539000000000000146e-01,7.630000000000000671e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,8.406037180195103931e-01,3.612886887321866691e-01,3.303698990663744173e+00,3.361000000000000099e-01,4.139999999999999930e-02,2.999999999999999737e-04,0.000000000000000000e+00
2.000000000000000000e+00,1.527167045741723461e+00,2.746032693260937463e-01,2.375116431759657143e+00,3.281999999999999917e-01,4.000000000000000083e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,1.619858527639507439e+00,1.957120083858691906e-01,3.370999290967564566e+00,2.717999999999999861e-01,7.520000000000000295e-02,1.299999999999999940e-03,0.000000000000000000e+00
2.000000000000000000e+00,1.111040743086341598e+00,2.599957157748569170e-01,3.296111241029478389e+00,3.184000000000000163e-01,5.040000000000000036e-02,1.199999999999999895e-03,0.000000000000000000e+00
2.000000000000000000e+00,1.012477359629704088e+00,5.312836218526186816e-01,1.728546778270625861e+00,5.066000000000000503e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,1.058460271716755940e+00,5.263371104667516898e-01,1.734152554538379798e+00,4.830999999999999739e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,1.024291497975708509e+00,2.470980241355367202e-01,3.551471988719161033e+00,3.120999999999999885e-01,4.780000000000000221e-02,1.500000000000000031e-03,0.000000000000000000e+00
2.000000000000000000e+00,8.853695324283559209e-01,4.290540877563859823e-01,2.016053480668559050e+00,4.958000000000000185e-01,2.000000000000000096e-04,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,9.267822736030828512e-01,3.219537137996083542e-01,2.660619047747954546e+00,3.800000000000000044e-01,1.669999999999999957e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,9.904458598726114671e-01,4.608941039985239296e-01,2.104331781519485300e+00,4.662000000000000033e-01,1.000000000000000048e-04,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,6.940538709130950057e-01,4.657080538266862857e-01,2.486810635321779817e+00,3.938999999999999724e-01,1.359999999999999924e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,1.022244691607684608e+00,4.370622207047789032e-01,2.090920113812904546e+00,4.375999999999999890e-01,6.999999999999999929e-04,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,9.267822736030828512e-01,3.044413396845690456e-01,3.214502901375994703e+00,3.392999999999999905e-01,3.699999999999999817e-02,5.999999999999999474e-04,0.000000000000000000e+00
2.000000000000000000e+00,1.037905033625432960e+00,4.712164236130625961e-01,1.945773289261318650e+00,5.036000000000000476e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,1.053809817210926258e+00,3.174229803145829365e-01,2.757185638192680255e+00,4.204999999999999849e-01,9.599999999999999159e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,1.281021897810219023e+00,4.388077951795106291e-01,1.994963035296734910e+00,4.566000000000000059e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,9.924287706714485235e-01,2.539916613748738894e-01,3.805492676531753826e+00,3.114999999999999991e-01,4.809999999999999692e-02,3.899999999999999821e-03,0.000000000000000000e+00
2.000000000000000000e+00,1.124495432334820411e+00,4.056785400424484100e-01,2.267517492390299871e+00,4.079999999999999738e-01,3.200000000000000153e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,1.116850127011007610e+00,2.644511320264251730e-01,3.749431184056830180e+00,3.170999999999999930e-01,4.750000000000000056e-02,2.200000000000000133e-03,0.000000000000000000e+00
2.000000000000000000e+00,1.162629757785467177e+00,1.593606007665035462e-01,2.512709879018198755e+00,3.997999999999999887e-01,2.510000000000000078e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,1.033760423022167974e+00,2.484117964983546256e-01,3.191558435473226485e+00,3.331000000000000072e-01,4.290000000000000063e-02,6.999999999999999929e-04,0.000000000000000000e+00
2.000000000000000000e+00,7.343045438779050027e-01,4.379888351928357682e-01,3.159224227989418043e+00,3.084000000000000075e-01,5.569999999999999951e-02,8.999999999999999754e-04,0.000000000000000000e+00
2.000000000000000000e+00,9.293845263360988040e-01,3.785805424988002432e-01,2.710524835495347951e+00,4.006000000000000116e-01,1.209999999999999964e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,1.402113860196973372e+00,3.059628213865427382e-01,2.389609910336520038e+00,4.087999999999999967e-01,1.359999999999999924e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,7.736786094359702215e-01,4.547271005861058812e-01,2.583583313758471611e+00,3.713000000000000189e-01,2.500000000000000139e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,9.681165124975398273e-01,5.577455358720108114e-01,1.701242610397590616e+00,5.109000000000000208e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,9.948134849391582213e-01,3.030719574679840989e-01,3.327312074595605296e+00,3.403999999999999804e-01,3.749999999999999861e-02,1.299999999999999940e-03,0.000000000000000000e+00
2.000000000000000000e+00,1.009646302250803762e+00,2.817179736477808949e-01,2.944255876536057581e+00,3.830999999999999961e-01,1.870000000000000134e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,1.011263073209975882e+00,4.004235713232395799e-01,2.267734832285281499e+00,4.238000000000000100e-01,3.299999999999999982e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,1.087682672233820425e+00,5.523090108770765116e-01,1.676316305112759197e+00,4.961999999999999744e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,1.036245163917735690e+00,4.082747761323079483e-01,1.942990021656958666e+00,4.873000000000000109e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,1.069108214359610898e+00,4.832064442325064157e-01,1.929077425746455132e+00,4.832000000000000184e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,8.878610534264678167e-01,3.007140386599810311e-01,2.623542438234753860e+00,3.958999999999999742e-01,1.190000000000000085e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,9.357336430507162683e-01,4.869438718282151912e-01,1.776916199398855589e+00,4.784999999999999809e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,1.050440844781628025e+00,2.904238969874478049e-01,3.163350689415941108e+00,3.312999999999999834e-01,3.799999999999999906e-02,1.000000000000000048e-04,0.000000000000000000e+00
2.000000000000000000e+00,9.190174630589138527e-01,3.038365291401379786e-01,3.061672277154548816e+00,3.598000000000000087e-01,2.359999999999999945e-02,1.000000000000000048e-04,0.000000000000000000e+00
2.000000000000000000e+00,1.073398299813394186e+00,3.082753334446074467e-01,3.353248051750895797e+00,3.257999999999999785e-01,4.469999999999999668e-02,1.100000000000000066e-03,0.000000000000000000e+00
2.000000000000000000e+00,9.577133907595928308e-01,4.777485147887368111e-01,2.066026237334771753e+00,4.625000000000000222e-01,1.000000000000000048e-04,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,9.535065442469232710e-01,1.935957844712697107e-01,3.717799784948493169e+00,3.100999999999999868e-01,4.680000000000000132e-02,3.299999999999999982e-03,0.000000000000000000e+00
