9.992654919624328613e-01
6.757861971855163574e-01
9.954126477241516113e-01
5.287471413612365723e-01
9.966681599617004395e-01
9.998859167098999023e-01
9.973184466361999512e-01
9.978131055831909180e-01
9.988306164741516113e-01
9.754483699798583984e-01
9.964648485183715820e-01
9.963990449905395508e-01
8.747702240943908691e-01
9.866616129875183105e-01
9.985656142234802246e-01
9.869216680526733398e-01
9.659444093704223633e-01
9.760239720344543457e-01
9.999761581420898438e-01
6.439874768257141113e-01
9.998119473457336426e-01
9.972342848777770996e-01
9.363045692443847656e-01
9.916205406188964844e-01
9.938713312149047852e-01
9.997721314430236816e-01
9.785240888595581055e-01
4.407641291618347168e-01
9.987362027168273926e-01
9.968112111091613770e-01
9.807507991790771484e-01
9.992783665657043457e-01
2.811805009841918945e-01
9.984688162803649902e-01
9.935712814331054688e-01
9.918645620346069336e-01
9.998981952667236328e-01
9.989007711410522461e-01
9.991924166679382324e-01
6.123361587524414062e-01
9.844958782196044922e-01
9.978797435760498047e-01
9.471512436866760254e-01
9.863531589508056641e-01
9.998533725738525391e-01
9.853157997131347656e-01
9.716476202011108398e-01
9.589400291442871094e-01
9.980784654617309570e-01
9.954110980033874512e-01
9.970175027847290039e-01
9.917934536933898926e-01
9.988447427749633789e-01
6.149528026580810547e-01
