Combo,Opt Acc.,Conf Range,80% Acc,80% Pur,80% Comp,90% Acc,90% Pur,90% Comp,95% Acc,95% Pur,95% Comp,99% Acc,99% Pur,99% Comp,99.9% Acc,99.9% Pur,99.9% Comp
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.9848484848484849,"[0.9977, 0.9998]",0.9545454545454546,0.8461538461538461,0.9166666666666666,0.9545454545454546,0.8461538461538461,0.9166666666666666,0.9545454545454546,0.8461538461538461,0.9166666666666666,0.9545454545454546,0.8461538461538461,0.9166666666666666,0.9848484848484849,1.0,0.9166666666666666
"(1, 3, 4, 6, 7, 8, 9, 10, 12)",0.9545454545454546,"[1.0, 1.0]",0.7272727272727273,0.39285714285714285,0.9166666666666666,0.7424242424242424,0.4074074074074074,0.9166666666666666,0.7424242424242424,0.4074074074074074,0.9166666666666666,0.7878787878787878,0.4583333333333333,0.9166666666666666,0.8484848484848485,0.55,0.9166666666666666
"(1, 3, 4, 6, 7, 8, 9, 11, 12)",0.9696969696969697,"[0.9985, 0.9999]",0.8787878787878788,0.625,0.8333333333333334,0.8939393939393939,0.6666666666666666,0.8333333333333334,0.8939393939393939,0.6666666666666666,0.8333333333333334,0.9545454545454546,0.9090909090909091,0.8333333333333334,0.9696969696969697,1.0,0.8333333333333334
"(1, 3, 4, 6, 7, 8, 10, 11, 12)",0.9696969696969697,"[0.999, 0.9999]",0.9090909090909091,0.6875,0.9166666666666666,0.9393939393939394,0.7857142857142857,0.9166666666666666,0.9393939393939394,0.8333333333333334,0.8333333333333334,0.9393939393939394,0.8333333333333334,0.8333333333333334,0.9696969696969697,1.0,0.8333333333333334
"(1, 3, 4, 6, 8, 9, 10, 11, 12)",0.8181818181818182,"[0.5001, 1.0]",0.8181818181818182,0.0,0.0,0.8181818181818182,0.0,0.0,0.8181818181818182,0.0,0.0,0.8181818181818182,0.0,0.0,0.8181818181818182,0.0,0.0
"(1, 3, 4, 7, 8, 9, 10, 11, 12)",0.9696969696969697,"[0.9967, 1.0]",0.9242424242424242,0.7333333333333333,0.9166666666666666,0.9242424242424242,0.7333333333333333,0.9166666666666666,0.9242424242424242,0.7692307692307693,0.8333333333333334,0.9545454545454546,0.9090909090909091,0.8333333333333334,0.9696969696969697,1.0,0.8333333333333334
"(1, 3, 5, 6, 7, 8, 9, 10, 11)",0.9545454545454546,"[0.9998, 1.0]",0.9242424242424242,0.7333333333333333,0.9166666666666666,0.9242424242424242,0.7333333333333333,0.9166666666666666,0.9242424242424242,0.7333333333333333,0.9166666666666666,0.9393939393939394,0.7857142857142857,0.9166666666666666,0.9393939393939394,0.7857142857142857,0.9166666666666666
"(1, 3, 5, 6, 7, 8, 9, 10, 12)",0.9393939393939394,"[1.0, 1.0]",0.3787878787878788,0.21568627450980393,0.9166666666666666,0.3939393939393939,0.22,0.9166666666666666,0.4090909090909091,0.22448979591836735,0.9166666666666666,0.45454545454545453,0.2391304347826087,0.9166666666666666,0.5606060606060606,0.28205128205128205,0.9166666666666666
"(1, 3, 5, 6, 7, 8, 9, 11, 12)",0.9696969696969697,"[1.0, 1.0]",0.9393939393939394,0.8333333333333334,0.8333333333333334,0.9545454545454546,0.9090909090909091,0.8333333333333334,0.9545454545454546,0.9090909090909091,0.8333333333333334,0.9545454545454546,0.9090909090909091,0.8333333333333334,0.9545454545454546,0.9090909090909091,0.8333333333333334
"(1, 3, 5, 6, 7, 8, 10, 11, 12)",0.9696969696969697,"[0.9538000000000001, 0.9956]",0.9090909090909091,0.6875,0.9166666666666666,0.9393939393939394,0.8333333333333334,0.8333333333333334,0.9545454545454546,0.9090909090909091,0.8333333333333334,0.9696969696969697,1.0,0.8333333333333334,0.9545454545454546,1.0,0.75
