Combo,Opt Acc.,Conf Range,80% Acc,80% Pur,80% Comp,90% Acc,90% Pur,90% Comp,95% Acc,95% Pur,95% Comp,99% Acc,99% Pur,99% Comp,99.9% Acc,99.9% Pur,99.9% Comp
"(0, 1)",0.8181818181818182,"[0.5000100000000001, 1.0]",0.8181818181818182,0.0,0.0,0.8181818181818182,0.0,0.0,0.8181818181818182,0.0,0.0,0.8181818181818182,0.0,0.0,0.8181818181818182,0.0,0.0
"(0, 11)",0.7121212121212122,"[1.0, 1.0]",0.19696969696969696,0.18461538461538463,1.0,0.25757575757575757,0.19672131147540983,1.0,0.25757575757575757,0.19672131147540983,1.0,0.2727272727272727,0.2,1.0,0.3181818181818182,0.21052631578947367,1.0
"(0, 12)",0.9393939393939394,"[0.99987, 0.9999800000000001]",0.24242424242424243,0.1935483870967742,1.0,0.2727272727272727,0.2,1.0,0.3333333333333333,0.21428571428571427,1.0,0.5303030303030303,0.2564102564102564,0.8333333333333334,0.8181818181818182,0.5,0.8333333333333334
"(0, 13)",0.25757575757575757,"[1.0, 1.0]",0.18181818181818182,0.18181818181818182,1.0,0.18181818181818182,0.18181818181818182,1.0,0.18181818181818182,0.18181818181818182,1.0,0.18181818181818182,0.18181818181818182,1.0,0.18181818181818182,0.18181818181818182,1.0
"(1, 2)",0.9696969696969697,"[0.8926000000000001, 0.92893]",0.9545454545454546,0.8461538461538461,0.9166666666666666,0.9696969696969697,0.9166666666666666,0.9166666666666666,0.9545454545454546,0.9090909090909091,0.8333333333333334,0.9545454545454546,0.9090909090909091,0.8333333333333334,0.8181818181818182,0.0,0.0
"(1, 3)",0.9696969696969697,"[0.8781500000000001, 0.95935]",0.9545454545454546,0.8461538461538461,0.9166666666666666,0.9696969696969697,0.9166666666666666,0.9166666666666666,0.9696969696969697,0.9166666666666666,0.9166666666666666,0.8181818181818182,0.0,0.0,0.8181818181818182,0.0,0.0
"(1, 4)",0.9696969696969697,"[0.89046, 0.9175500000000001]",0.9545454545454546,0.8461538461538461,0.9166666666666666,0.9696969696969697,0.9166666666666666,0.9166666666666666,0.9545454545454546,0.9090909090909091,0.8333333333333334,0.9545454545454546,0.9090909090909091,0.8333333333333334,0.8181818181818182,0.0,0.0
"(1, 5)",0.9696969696969697,"[0.9816500000000001, 0.9911200000000001]",0.9393939393939394,0.7857142857142857,0.9166666666666666,0.9545454545454546,0.8461538461538461,0.9166666666666666,0.9545454545454546,0.8461538461538461,0.9166666666666666,0.9696969696969697,0.9166666666666666,0.9166666666666666,0.9545454545454546,0.9090909090909091,0.8333333333333334
"(1, 6)",0.9696969696969697,"[0.9308900000000001, 0.9591700000000001]",0.9545454545454546,0.8461538461538461,0.9166666666666666,0.9545454545454546,0.8461538461538461,0.9166666666666666,0.9696969696969697,0.9166666666666666,0.9166666666666666,0.9545454545454546,0.9090909090909091,0.8333333333333334,0.9545454545454546,0.9090909090909091,0.8333333333333334
"(1, 7)",0.9696969696969697,"[0.78297, 0.8670200000000001]",0.9696969696969697,0.9166666666666666,0.9166666666666666,0.9545454545454546,0.9090909090909091,0.8333333333333334,0.9545454545454546,0.9090909090909091,0.8333333333333334,0.9393939393939394,0.9,0.75,0.9393939393939394,1.0,0.6666666666666666
