Combo,Opt Acc.,Conf Range,80% Acc,80% Pur,80% Comp,90% Acc,90% Pur,90% Comp,95% Acc,95% Pur,95% Comp,99% Acc,99% Pur,99% Comp,99.9% Acc,99.9% Pur,99.9% Comp
"(0, 1, 2, 8)",0.3939393939393939,"[1.0, 1.0]",0.24242424242424243,0.1935483870967742,1.0,0.24242424242424243,0.1935483870967742,1.0,0.2727272727272727,0.2,1.0,0.2727272727272727,0.2,1.0,0.2727272727272727,0.2,1.0
"(2, 3, 4, 8)",0.9696969696969697,"[0.9997, 0.9999]",0.9242424242424242,0.7692307692307693,0.8333333333333334,0.9242424242424242,0.7692307692307693,0.8333333333333334,0.9242424242424242,0.7692307692307693,0.8333333333333334,0.9242424242424242,0.7692307692307693,0.8333333333333334,0.9393939393939394,0.8333333333333334,0.8333333333333334
"(2, 3, 5, 8)",0.9696969696969697,"[0.9994000000000001, 0.9999]",0.9090909090909091,0.6875,0.9166666666666666,0.9090909090909091,0.6875,0.9166666666666666,0.9090909090909091,0.6875,0.9166666666666666,0.9090909090909091,0.6875,0.9166666666666666,0.9393939393939394,0.8333333333333334,0.8333333333333334
"(2, 3, 6, 8)",0.9696969696969697,"[1.0, 1.0]",0.9393939393939394,0.7857142857142857,0.9166666666666666,0.9393939393939394,0.7857142857142857,0.9166666666666666,0.9393939393939394,0.7857142857142857,0.9166666666666666,0.9242424242424242,0.7692307692307693,0.8333333333333334,0.9242424242424242,0.7692307692307693,0.8333333333333334
"(2, 3, 7, 8)",0.9696969696969697,"[1.0, 1.0]",0.9090909090909091,0.7142857142857143,0.8333333333333334,0.9090909090909091,0.7142857142857143,0.8333333333333334,0.9090909090909091,0.7142857142857143,0.8333333333333334,0.9242424242424242,0.7692307692307693,0.8333333333333334,0.9242424242424242,0.7692307692307693,0.8333333333333334
"(2, 3, 8, 9)",0.9696969696969697,"[1.0, 1.0]",0.9393939393939394,0.8333333333333334,0.8333333333333334,0.9393939393939394,0.8333333333333334,0.8333333333333334,0.9393939393939394,0.8333333333333334,0.8333333333333334,0.9545454545454546,0.9090909090909091,0.8333333333333334,0.9545454545454546,0.9090909090909091,0.8333333333333334
"(2, 3, 8, 10)",0.9696969696969697,"[0.9962000000000001, 0.9999]",0.9090909090909091,0.6875,0.9166666666666666,0.9090909090909091,0.6875,0.9166666666666666,0.9090909090909091,0.6875,0.9166666666666666,0.9393939393939394,0.7857142857142857,0.9166666666666666,0.9696969696969697,1.0,0.8333333333333334
"(2, 3, 8, 11)",0.9696969696969697,"[0.9485, 1.0]",0.9545454545454546,0.8461538461538461,0.9166666666666666,0.9545454545454546,0.8461538461538461,0.9166666666666666,0.9696969696969697,0.9166666666666666,0.9166666666666666,0.9545454545454546,0.9090909090909091,0.8333333333333334,0.9696969696969697,1.0,0.8333333333333334
"(2, 3, 8, 12)",0.9242424242424242,"[1.0, 1.0]",0.2727272727272727,0.1896551724137931,0.9166666666666666,0.2727272727272727,0.1896551724137931,0.9166666666666666,0.30303030303030304,0.19642857142857142,0.9166666666666666,0.42424242424242425,0.22916666666666666,0.9166666666666666,0.7424242424242424,0.4074074074074074,0.9166666666666666
"(2, 4, 5, 8)",0.9696969696969697,"[1.0, 1.0]",0.9090909090909091,0.6875,0.9166666666666666,0.9090909090909091,0.6875,0.9166666666666666,0.9090909090909091,0.6875,0.9166666666666666,0.9393939393939394,0.7857142857142857,0.9166666666666666,0.9393939393939394,0.7857142857142857,0.9166666666666666
"(2, 4, 6, 8)",0.9545454545454546,"[0.9075000000000001, 0.9999]",0.8787878787878788,0.6111111111111112,0.9166666666666666,0.9393939393939394,0.8333333333333334,0.8333333333333334,0.9545454545454546,0.9090909090909091,0.8333333333333334,0.9545454545454546,0.9090909090909091,0.8333333333333334,0.9545454545454546,0.9090909090909091,0.8333333333333334
"(0, 2, 3, 8)",0.2878787878787879,"[1.0, 1.0]",0.19696969696969696,0.18461538461538463,1.0,0.19696969696969696,0.18461538461538463,1.0,0.21212121212121213,0.1875,1.0,0.25757575757575757,0.19672131147540983,1.0,0.2727272727272727,0.2,1.0
