Combo,Opt Acc.,Conf Range,80% Acc,80% Pur,80% Comp,90% Acc,90% Pur,90% Comp,95% Acc,95% Pur,95% Comp,99% Acc,99% Pur,99% Comp,99.9% Acc,99.9% Pur,99.9% Comp
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13)",0.953125,"[1.0, 1.0]",0.34375,0.2222222222222222,1.0,0.515625,0.27906976744186046,1.0,0.578125,0.3076923076923077,1.0,0.8125,0.5,1.0,0.90625,0.6666666666666666,1.0
