Combo,Opt Acc.,Conf Range,80% Acc,80% Pur,80% Comp,90% Acc,90% Pur,90% Comp,95% Acc,95% Pur,95% Comp,99% Acc,99% Pur,99% Comp,99.9% Acc,99.9% Pur,99.9% Comp
"(1, 2, 3, 4, 8)",0.984375,"[0.8904000000000001, 0.9953000000000001]",0.96875,0.8571428571428571,1.0,0.984375,0.9230769230769231,1.0,0.984375,0.9230769230769231,1.0,0.984375,0.9230769230769231,1.0,0.953125,0.9090909090909091,0.8333333333333334
"(1, 6, 7, 8, 9)",0.984375,"[0.9301, 0.9394]",0.96875,0.8571428571428571,1.0,0.96875,0.8571428571428571,1.0,0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666
"(1, 6, 7, 8, 10)",0.96875,"[0.9984000000000001, 0.9999]",0.953125,0.8,1.0,0.953125,0.8,1.0,0.953125,0.8,1.0,0.953125,0.8461538461538461,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666
"(1, 6, 7, 8, 11)",0.96875,"[0.2069, 0.9996]",0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.96875,1.0,0.8333333333333334,0.96875,1.0,0.8333333333333334
"(1, 6, 7, 8, 12)",0.90625,"[1.0, 1.0]",0.484375,0.2558139534883721,0.9166666666666666,0.578125,0.2972972972972973,0.9166666666666666,0.59375,0.3055555555555556,0.9166666666666666,0.71875,0.39285714285714285,0.9166666666666666,0.75,0.4230769230769231,0.9166666666666666
"(1, 6, 8, 9, 10)",0.984375,"[0.5001, 0.9936]",0.984375,0.9230769230769231,1.0,0.984375,0.9230769230769231,1.0,0.984375,0.9230769230769231,1.0,0.984375,0.9230769230769231,1.0,0.96875,0.9166666666666666,0.9166666666666666
"(1, 6, 8, 9, 11)",0.953125,"[0.5001, 1.0]",0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334
"(1, 6, 8, 9, 12)",0.796875,"[1.0, 1.0]",0.640625,0.3333333333333333,0.9166666666666666,0.65625,0.34375,0.9166666666666666,0.65625,0.34375,0.9166666666666666,0.703125,0.3793103448275862,0.9166666666666666,0.703125,0.3793103448275862,0.9166666666666666
"(1, 6, 8, 10, 11)",0.96875,"[0.6048, 0.9997]",0.96875,0.9166666666666666,0.9166666666666666,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.96875,1.0,0.8333333333333334,0.96875,1.0,0.8333333333333334
"(1, 6, 8, 10, 12)",0.9375,"[0.9999, 0.9999]",0.625,0.3235294117647059,0.9166666666666666,0.703125,0.3793103448275862,0.9166666666666666,0.734375,0.4074074074074074,0.9166666666666666,0.796875,0.4782608695652174,0.9166666666666666,0.84375,0.55,0.9166666666666666
"(1, 6, 8, 11, 12)",0.96875,"[0.9857, 0.9999]",0.84375,0.55,0.9166666666666666,0.890625,0.6470588235294118,0.9166666666666666,0.9375,0.7857142857142857,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.953125,0.9090909090909091,0.8333333333333334
"(1, 2, 4, 7, 8)",0.984375,"[0.9927, 0.9974000000000001]",0.9375,0.75,1.0,0.953125,0.8,1.0,0.953125,0.8,1.0,0.96875,0.8571428571428571,1.0,0.96875,0.9166666666666666,0.9166666666666666
"(1, 7, 8, 9, 10)",0.96875,"[0.9351, 0.9886]",0.921875,0.7333333333333333,0.9166666666666666,0.9375,0.7857142857142857,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.953125,0.9090909090909091,0.8333333333333334,0.9375,0.9,0.75
"(1, 7, 8, 9, 11)",0.96875,"[0.5001, 0.9532]",0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334
"(1, 7, 8, 9, 12)",0.890625,"[1.0, 1.0]",0.609375,0.3142857142857143,0.9166666666666666,0.625,0.3235294117647059,0.9166666666666666,0.640625,0.3333333333333333,0.9166666666666666,0.703125,0.3793103448275862,0.9166666666666666,0.71875,0.39285714285714285,0.9166666666666666
"(1, 7, 8, 10, 11)",0.96875,"[0.8265, 0.9999]",0.953125,0.8461538461538461,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.953125,0.9090909090909091,0.8333333333333334,0.96875,1.0,0.8333333333333334
"(1, 7, 8, 10, 12)",0.953125,"[0.9997, 0.9998]",0.703125,0.3793103448275862,0.9166666666666666,0.71875,0.39285714285714285,0.9166666666666666,0.734375,0.4074074074074074,0.9166666666666666,0.78125,0.4583333333333333,0.9166666666666666,0.875,0.6111111111111112,0.9166666666666666
"(1, 7, 8, 11, 12)",0.96875,"[0.9737, 0.9983000000000001]",0.90625,0.6875,0.9166666666666666,0.921875,0.7333333333333333,0.9166666666666666,0.9375,0.7857142857142857,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.953125,0.9090909090909091,0.8333333333333334
"(1, 8, 9, 10, 11)",0.96875,"[0.23320000000000002, 0.6242]",0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334
"(1, 8, 9, 10, 12)",0.890625,"[1.0, 1.0]",0.765625,0.44,0.9166666666666666,0.78125,0.4583333333333333,0.9166666666666666,0.78125,0.4583333333333333,0.9166666666666666,0.796875,0.4782608695652174,0.9166666666666666,0.796875,0.4782608695652174,0.9166666666666666
"(1, 8, 9, 11, 12)",0.96875,"[0.9919, 0.9949]",0.9375,0.7857142857142857,0.9166666666666666,0.9375,0.8333333333333334,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.90625,1.0,0.5
"(1, 8, 10, 11, 12)",0.96875,"[0.9636, 0.9976]",0.9375,0.7857142857142857,0.9166666666666666,0.9375,0.7857142857142857,0.9166666666666666,0.9375,0.7857142857142857,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.953125,0.9090909090909091,0.8333333333333334
"(1, 2, 4, 8, 9)",0.984375,"[0.7347, 0.789]",0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.9375,0.9,0.75
"(2, 3, 4, 5, 8)",0.96875,"[0.9896, 0.9981000000000001]",0.9375,0.7857142857142857,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.921875,0.8888888888888888,0.6666666666666666
"(2, 3, 4, 6, 8)",0.96875,"[0.9831000000000001, 0.9999]",0.9375,0.7857142857142857,0.9166666666666666,0.9375,0.7857142857142857,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666
"(2, 3, 4, 7, 8)",0.96875,"[0.1759, 1.0]",0.953125,0.8461538461538461,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666
"(2, 3, 4, 8, 9)",0.96875,"[0.9009, 0.9923000000000001]",0.953125,0.8461538461538461,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.953125,0.9090909090909091,0.8333333333333334
"(2, 3, 4, 8, 10)",0.96875,"[0.7625000000000001, 0.9981000000000001]",0.96875,0.8571428571428571,1.0,0.953125,0.8461538461538461,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.9375,0.9,0.75
"(2, 3, 4, 8, 11)",0.96875,"[0.9995, 0.9998]",0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334
"(2, 3, 4, 8, 12)",0.78125,"[1.0, 1.0]",0.484375,0.2558139534883721,0.9166666666666666,0.5,0.2619047619047619,0.9166666666666666,0.515625,0.2682926829268293,0.9166666666666666,0.53125,0.275,0.9166666666666666,0.59375,0.3055555555555556,0.9166666666666666
"(2, 3, 5, 6, 8)",0.96875,"[0.9697, 0.9999]",0.9375,0.7857142857142857,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666
"(2, 3, 5, 7, 8)",0.96875,"[0.2575, 0.9998]",0.96875,0.8571428571428571,1.0,0.953125,0.8461538461538461,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666
"(2, 3, 5, 8, 9)",0.96875,"[0.6047, 0.9855]",0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334
"(1, 2, 4, 8, 10)",0.984375,"[0.9862000000000001, 0.992]",0.953125,0.8,1.0,0.953125,0.8,1.0,0.953125,0.8,1.0,0.984375,0.9230769230769231,1.0,0.953125,0.9090909090909091,0.8333333333333334
"(2, 3, 5, 8, 10)",0.96875,"[0.8909, 0.999]",0.953125,0.8,1.0,0.96875,0.8571428571428571,1.0,0.953125,0.8461538461538461,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666
"(2, 3, 5, 8, 11)",0.96875,"[1.0, 1.0]",0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334
"(2, 3, 5, 8, 12)",0.84375,"[1.0, 1.0]",0.5,0.2619047619047619,0.9166666666666666,0.515625,0.2682926829268293,0.9166666666666666,0.546875,0.28205128205128205,0.9166666666666666,0.578125,0.2972972972972973,0.9166666666666666,0.765625,0.44,0.9166666666666666
"(2, 3, 6, 7, 8)",0.96875,"[0.9896, 0.9969]",0.953125,0.8,1.0,0.9375,0.7857142857142857,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.9375,0.9,0.75
"(2, 3, 6, 8, 9)",0.96875,"[0.9296000000000001, 0.9988]",0.953125,0.8461538461538461,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.953125,0.9090909090909091,0.8333333333333334
"(2, 3, 6, 8, 10)",0.96875,"[0.7082, 0.9987]",0.953125,0.8461538461538461,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.953125,0.9090909090909091,0.8333333333333334
"(2, 3, 6, 8, 11)",0.953125,"[0.5001, 1.0]",0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334
"(2, 3, 6, 8, 12)",0.78125,"[1.0, 1.0]",0.453125,0.24444444444444444,0.9166666666666666,0.484375,0.2558139534883721,0.9166666666666666,0.484375,0.2558139534883721,0.9166666666666666,0.515625,0.2682926829268293,0.9166666666666666,0.546875,0.28205128205128205,0.9166666666666666
"(2, 3, 7, 8, 9)",0.96875,"[0.5001, 0.9999]",0.953125,0.8461538461538461,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666
"(2, 3, 7, 8, 10)",0.96875,"[0.9969, 0.9999]",0.953125,0.8461538461538461,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666
"(1, 2, 4, 8, 11)",0.953125,"[0.5001, 1.0]",0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334
"(2, 3, 7, 8, 11)",0.953125,"[0.5001, 1.0]",0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334
"(2, 3, 7, 8, 12)",0.96875,"[0.9908, 0.9963000000000001]",0.703125,0.3793103448275862,0.9166666666666666,0.78125,0.4583333333333333,0.9166666666666666,0.828125,0.5238095238095238,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.9375,0.9,0.75
"(2, 3, 8, 9, 10)",0.984375,"[0.7549, 0.8878]",0.984375,0.9230769230769231,1.0,0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.953125,0.9090909090909091,0.8333333333333334
"(2, 3, 8, 9, 11)",0.953125,"[0.2102, 0.9997]",0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334
"(2, 3, 8, 9, 12)",0.84375,"[1.0, 1.0]",0.640625,0.3333333333333333,0.9166666666666666,0.65625,0.34375,0.9166666666666666,0.671875,0.3548387096774194,0.9166666666666666,0.703125,0.3793103448275862,0.9166666666666666,0.71875,0.39285714285714285,0.9166666666666666
"(2, 3, 8, 10, 11)",0.96875,"[0.5484, 0.9999]",0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.96875,1.0,0.8333333333333334
"(2, 3, 8, 10, 12)",0.921875,"[1.0, 1.0]",0.640625,0.3333333333333333,0.9166666666666666,0.703125,0.3793103448275862,0.9166666666666666,0.78125,0.4583333333333333,0.9166666666666666,0.8125,0.5,0.9166666666666666,0.84375,0.55,0.9166666666666666
"(2, 3, 8, 11, 12)",0.953125,"[0.9996, 1.0]",0.9375,0.8333333333333334,0.8333333333333334,0.9375,0.8333333333333334,0.8333333333333334,0.9375,0.8333333333333334,0.8333333333333334,0.9375,0.8333333333333334,0.8333333333333334,0.9375,0.8333333333333334,0.8333333333333334
"(2, 4, 5, 6, 8)",0.96875,"[0.9874, 0.9933000000000001]",0.921875,0.7333333333333333,0.9166666666666666,0.9375,0.7857142857142857,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.921875,0.8888888888888888,0.6666666666666666
"(2, 4, 5, 7, 8)",0.96875,"[0.9562, 0.9849]",0.953125,0.8461538461538461,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.953125,0.9090909090909091,0.8333333333333334,0.9375,0.9,0.75
"(1, 2, 4, 8, 12)",0.703125,"[1.0, 1.0]",0.4375,0.2391304347826087,0.9166666666666666,0.46875,0.25,0.9166666666666666,0.46875,0.25,0.9166666666666666,0.46875,0.25,0.9166666666666666,0.53125,0.275,0.9166666666666666
"(2, 4, 5, 8, 9)",0.96875,"[0.9404, 0.9998]",0.953125,0.8461538461538461,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666
"(2, 4, 5, 8, 10)",0.96875,"[0.9919, 0.9962000000000001]",0.9375,0.75,1.0,0.9375,0.7857142857142857,0.9166666666666666,0.9375,0.7857142857142857,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.9375,0.9,0.75
"(2, 4, 5, 8, 11)",0.953125,"[0.166, 0.9999]",0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334
"(2, 4, 5, 8, 12)",0.96875,"[0.9964000000000001, 0.9986]",0.765625,0.44,0.9166666666666666,0.796875,0.4782608695652174,0.9166666666666666,0.828125,0.5238095238095238,0.9166666666666666,0.90625,0.6875,0.9166666666666666,0.953125,0.9090909090909091,0.8333333333333334
"(2, 4, 6, 7, 8)",0.96875,"[0.9908, 0.9999]",0.953125,0.8,1.0,0.9375,0.7857142857142857,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666
"(2, 4, 6, 8, 9)",0.96875,"[0.39740000000000003, 0.9999]",0.953125,0.8461538461538461,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666
"(2, 4, 6, 8, 10)",0.96875,"[0.9959, 0.9981000000000001]",0.921875,0.7333333333333333,0.9166666666666666,0.921875,0.7333333333333333,0.9166666666666666,0.9375,0.7857142857142857,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.9375,0.9,0.75
"(2, 4, 6, 8, 11)",0.953125,"[0.8223, 0.9999]",0.9375,0.7857142857142857,0.9166666666666666,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334
"(2, 4, 6, 8, 12)",0.8125,"[0.5001, 1.0]",0.8125,0.0,0.0,0.8125,0.0,0.0,0.8125,0.0,0.0,0.8125,0.0,0.0,0.8125,0.0,0.0
"(2, 4, 7, 8, 9)",0.984375,"[0.9988, 0.9999]",0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.984375,1.0,0.9166666666666666
