Combo,Opt Acc.,Conf Range,80% Acc,80% Pur,80% Comp,90% Acc,90% Pur,90% Comp,95% Acc,95% Pur,95% Comp,99% Acc,99% Pur,99% Comp,99.9% Acc,99.9% Pur,99.9% Comp
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9)",0.17391304347826086,"[0.0, 1.0]",0.17391304347826086,0.17391304347826086,1.0,0.17391304347826086,0.17391304347826086,1.0,0.17391304347826086,0.17391304347826086,1.0,0.17391304347826086,0.17391304347826086,1.0,0.17391304347826086,0.17391304347826086,1.0
"(0, 1, 3, 4, 6, 7, 8, 9, 10, 12)",0.4927536231884058,"[1.0, 1.0]",0.17391304347826086,0.17391304347826086,1.0,0.2028985507246377,0.1791044776119403,1.0,0.2608695652173913,0.19047619047619047,1.0,0.3188405797101449,0.2033898305084746,1.0,0.3333333333333333,0.20689655172413793,1.0
"(0, 1, 3, 4, 6, 7, 8, 9, 11, 12)",0.7536231884057971,"[1.0, 1.0]",0.37681159420289856,0.21818181818181817,1.0,0.37681159420289856,0.20754716981132076,0.9166666666666666,0.43478260869565216,0.22448979591836735,0.9166666666666666,0.463768115942029,0.23404255319148937,0.9166666666666666,0.5797101449275363,0.28205128205128205,0.9166666666666666
"(0, 1, 3, 4, 6, 7, 8, 10, 11, 12)",0.6376811594202898,"[1.0, 1.0]",0.34782608695652173,0.21052631578947367,1.0,0.36231884057971014,0.21428571428571427,1.0,0.36231884057971014,0.21428571428571427,1.0,0.36231884057971014,0.21428571428571427,1.0,0.391304347826087,0.2222222222222222,1.0
"(0, 1, 3, 4, 6, 8, 9, 10, 11, 12)",0.8695652173913043,"[0.9992000000000001, 0.9997]",0.36231884057971014,0.21428571428571427,1.0,0.37681159420289856,0.21818181818181817,1.0,0.43478260869565216,0.22448979591836735,0.9166666666666666,0.7536231884057971,0.4,0.8333333333333334,0.8405797101449275,0.5263157894736842,0.8333333333333334
"(0, 1, 3, 4, 7, 8, 9, 10, 11, 12)",0.8405797101449275,"[1.0, 1.0]",0.34782608695652173,0.21052631578947367,1.0,0.36231884057971014,0.21428571428571427,1.0,0.37681159420289856,0.21818181818181817,1.0,0.42028985507246375,0.23076923076923078,1.0,0.6376811594202898,0.3142857142857143,0.9166666666666666
"(0, 1, 3, 5, 6, 7, 8, 9, 10, 11)",0.8405797101449275,"[0.9998, 0.9999]",0.36231884057971014,0.21428571428571427,1.0,0.37681159420289856,0.21818181818181817,1.0,0.391304347826087,0.2222222222222222,1.0,0.5072463768115942,0.25,0.9166666666666666,0.7391304347826086,0.38461538461538464,0.8333333333333334
"(0, 1, 3, 5, 6, 7, 8, 9, 10, 12)",0.36231884057971014,"[1.0, 1.0]",0.3188405797101449,0.2033898305084746,1.0,0.3188405797101449,0.2033898305084746,1.0,0.3188405797101449,0.2033898305084746,1.0,0.3188405797101449,0.2033898305084746,1.0,0.3188405797101449,0.2033898305084746,1.0
"(0, 1, 3, 5, 6, 7, 8, 9, 11, 12)",0.37681159420289856,"[0.5001, 1.0]",0.37681159420289856,0.20754716981132076,0.9166666666666666,0.37681159420289856,0.20754716981132076,0.9166666666666666,0.37681159420289856,0.20754716981132076,0.9166666666666666,0.37681159420289856,0.20754716981132076,0.9166666666666666,0.37681159420289856,0.20754716981132076,0.9166666666666666
"(0, 1, 3, 5, 6, 7, 8, 10, 11, 12)",0.6086956521739131,"[1.0, 1.0]",0.36231884057971014,0.21428571428571427,1.0,0.37681159420289856,0.21818181818181817,1.0,0.37681159420289856,0.21818181818181817,1.0,0.37681159420289856,0.21818181818181817,1.0,0.36231884057971014,0.2037037037037037,0.9166666666666666
