Combo,Opt Acc.,Conf Range,80% Acc,80% Pur,80% Comp,90% Acc,90% Pur,90% Comp,95% Acc,95% Pur,95% Comp,99% Acc,99% Pur,99% Comp,99.9% Acc,99.9% Pur,99.9% Comp
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10)",0.8260869565217391,"[1.0, 1.0]",0.3188405797101449,0.2033898305084746,1.0,0.3333333333333333,0.20689655172413793,1.0,0.36231884057971014,0.21428571428571427,1.0,0.36231884057971014,0.21428571428571427,1.0,0.4057971014492754,0.20408163265306123,0.8333333333333334
"(0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11)",0.8695652173913043,"[0.99972, 0.9999000000000001]",0.391304347826087,0.21153846153846154,0.9166666666666666,0.4492753623188406,0.22916666666666666,0.9166666666666666,0.5217391304347826,0.2558139534883721,0.9166666666666666,0.7391304347826086,0.38461538461538464,0.8333333333333334,0.8260869565217391,0.5,0.75
"(0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 12)",0.8260869565217391,"[0.9935900000000001, 0.9981200000000001]",0.5942028985507246,0.2894736842105263,0.9166666666666666,0.7536231884057971,0.4074074074074074,0.9166666666666666,0.7971014492753623,0.45,0.75,0.8115942028985508,0.4666666666666667,0.5833333333333334,0.8115942028985508,0.4444444444444444,0.3333333333333333
"(0, 1, 2, 3, 4, 5, 7, 8, 9, 11, 12)",0.36231884057971014,"[1.0, 1.0]",0.17391304347826086,0.17391304347826086,1.0,0.17391304347826086,0.17391304347826086,1.0,0.17391304347826086,0.17391304347826086,1.0,0.18840579710144928,0.17647058823529413,1.0,0.2753623188405797,0.1935483870967742,1.0
"(0, 1, 2, 3, 4, 5, 7, 8, 10, 11, 12)",0.6811594202898551,"[1.0, 1.0]",0.37681159420289856,0.21818181818181817,1.0,0.37681159420289856,0.21818181818181817,1.0,0.37681159420289856,0.21818181818181817,1.0,0.391304347826087,0.21153846153846154,0.9166666666666666,0.43478260869565216,0.22448979591836735,0.9166666666666666
"(0, 1, 2, 3, 4, 5, 8, 9, 10, 11, 12)",0.8405797101449275,"[1.0, 1.0]",0.3333333333333333,0.20689655172413793,1.0,0.34782608695652173,0.21052631578947367,1.0,0.36231884057971014,0.21428571428571427,1.0,0.43478260869565216,0.23529411764705882,1.0,0.6376811594202898,0.3142857142857143,0.9166666666666666
"(0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11)",0.6811594202898551,"[1.0, 1.0]",0.4492753623188406,0.22916666666666666,0.9166666666666666,0.4782608695652174,0.2391304347826087,0.9166666666666666,0.5072463768115942,0.25,0.9166666666666666,0.5072463768115942,0.25,0.9166666666666666,0.5217391304347826,0.2558139534883721,0.9166666666666666
"(0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 12)",0.8405797101449275,"[1.0, 1.0]",0.2028985507246377,0.1791044776119403,1.0,0.2898550724637681,0.19672131147540983,1.0,0.3188405797101449,0.2033898305084746,1.0,0.36231884057971014,0.21428571428571427,1.0,0.4057971014492754,0.21568627450980393,0.9166666666666666
"(0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12)",0.7536231884057971,"[1.0, 1.0]",0.37681159420289856,0.21818181818181817,1.0,0.37681159420289856,0.21818181818181817,1.0,0.37681159420289856,0.21818181818181817,1.0,0.391304347826087,0.2222222222222222,1.0,0.43478260869565216,0.22448979591836735,0.9166666666666666
"(0, 1, 2, 3, 4, 6, 7, 8, 10, 11, 12)",0.4057971014492754,"[0.9999600000000001, 1.0]",0.37681159420289856,0.21818181818181817,1.0,0.37681159420289856,0.21818181818181817,1.0,0.37681159420289856,0.21818181818181817,1.0,0.37681159420289856,0.21818181818181817,1.0,0.37681159420289856,0.21818181818181817,1.0
