Combo,Opt Acc.,Conf Range,80% Acc,80% Pur,80% Comp,90% Acc,90% Pur,90% Comp,95% Acc,95% Pur,95% Comp,99% Acc,99% Pur,99% Comp,99.9% Acc,99.9% Pur,99.9% Comp
"(0, 1, 2, 8)",0.953125,"[0.9992000000000001, 0.9999]",0.765625,0.4444444444444444,1.0,0.8125,0.5,1.0,0.8125,0.5,1.0,0.890625,0.6470588235294118,0.9166666666666666,0.9375,0.7857142857142857,0.9166666666666666
"(2, 3, 4, 8)",0.96875,"[0.9907, 0.9999]",0.9375,0.7857142857142857,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666
"(2, 3, 5, 8)",0.96875,"[0.9973000000000001, 0.9998]",0.953125,0.8,1.0,0.9375,0.7857142857142857,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666
"(2, 3, 6, 8)",0.96875,"[0.9971000000000001, 0.9999]",0.9375,0.7857142857142857,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666
"(2, 3, 7, 8)",0.96875,"[0.17550000000000002, 0.9999]",0.953125,0.8461538461538461,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666
"(2, 3, 8, 9)",0.96875,"[0.5845, 0.8515]",0.96875,0.9166666666666666,0.9166666666666666,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334
"(2, 3, 8, 10)",0.96875,"[0.9913000000000001, 0.9987]",0.953125,0.8461538461538461,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.953125,0.9090909090909091,0.8333333333333334
"(2, 3, 8, 11)",0.96875,"[0.8252, 0.9537]",0.953125,0.9090909090909091,0.8333333333333334,0.96875,1.0,0.8333333333333334,0.96875,1.0,0.8333333333333334,0.859375,1.0,0.25,0.8125,0.0,0.0
"(2, 3, 8, 12)",0.84375,"[1.0, 1.0]",0.515625,0.2682926829268293,0.9166666666666666,0.546875,0.28205128205128205,0.9166666666666666,0.546875,0.28205128205128205,0.9166666666666666,0.65625,0.34375,0.9166666666666666,0.78125,0.4583333333333333,0.9166666666666666
"(2, 4, 5, 8)",0.921875,"[0.38730000000000003, 0.5]",0.8125,0.0,0.0,0.8125,0.0,0.0,0.8125,0.0,0.0,0.8125,0.0,0.0,0.8125,0.0,0.0
"(2, 4, 6, 8)",0.921875,"[0.3815, 0.5]",0.8125,0.0,0.0,0.8125,0.0,0.0,0.8125,0.0,0.0,0.8125,0.0,0.0,0.8125,0.0,0.0
"(0, 2, 3, 8)",0.953125,"[1.0, 1.0]",0.6875,0.375,1.0,0.75,0.42857142857142855,1.0,0.796875,0.48,1.0,0.828125,0.5217391304347826,1.0,0.890625,0.6470588235294118,0.9166666666666666
"(2, 4, 7, 8)",0.96875,"[0.9905, 0.9999]",0.953125,0.8,1.0,0.9375,0.7857142857142857,0.9166666666666666,0.9375,0.7857142857142857,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666
"(2, 4, 8, 9)",0.96875,"[0.8203, 0.9996]",0.953125,0.8461538461538461,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666
"(2, 4, 8, 10)",0.96875,"[0.9876, 0.9991000000000001]",0.90625,0.6875,0.9166666666666666,0.9375,0.7857142857142857,0.9166666666666666,0.9375,0.7857142857142857,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666
"(2, 4, 8, 11)",0.953125,"[0.2071, 0.9999]",0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334
"(2, 4, 8, 12)",0.90625,"[1.0, 1.0]",0.515625,0.2682926829268293,0.9166666666666666,0.5625,0.2894736842105263,0.9166666666666666,0.59375,0.3055555555555556,0.9166666666666666,0.6875,0.36666666666666664,0.9166666666666666,0.8125,0.5,0.9166666666666666
"(2, 5, 6, 8)",0.96875,"[0.9896, 0.9944000000000001]",0.921875,0.7333333333333333,0.9166666666666666,0.9375,0.7857142857142857,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.9375,0.9,0.75
"(2, 5, 7, 8)",0.96875,"[0.8515, 0.9999]",0.953125,0.8,1.0,0.953125,0.8461538461538461,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666
"(2, 5, 8, 9)",0.96875,"[0.6074, 0.9998]",0.953125,0.8461538461538461,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666
"(2, 5, 8, 10)",0.96875,"[0.994, 0.9979]",0.9375,0.75,1.0,0.953125,0.8,1.0,0.9375,0.7857142857142857,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.9375,0.9,0.75
"(2, 5, 8, 11)",0.96875,"[0.9993000000000001, 1.0]",0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334
