Combo,Opt Acc.,Conf Range,80% Acc,80% Pur,80% Comp,90% Acc,90% Pur,90% Comp,95% Acc,95% Pur,95% Comp,99% Acc,99% Pur,99% Comp,99.9% Acc,99.9% Pur,99.9% Comp
"(1, 2, 6, 7, 8, 9, 11)",0.953125,"[0.5001, 1.0]",0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334
"(1, 2, 6, 7, 8, 9, 12)",0.9375,"[1.0, 1.0]",0.625,0.3235294117647059,0.9166666666666666,0.6875,0.36666666666666664,0.9166666666666666,0.6875,0.36666666666666664,0.9166666666666666,0.734375,0.4074074074074074,0.9166666666666666,0.78125,0.4583333333333333,0.9166666666666666
"(1, 2, 6, 7, 8, 10, 11)",0.96875,"[0.48360000000000003, 0.9999]",0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.96875,1.0,0.8333333333333334
"(1, 2, 6, 7, 8, 10, 12)",0.953125,"[1.0, 1.0]",0.671875,0.3548387096774194,0.9166666666666666,0.703125,0.3793103448275862,0.9166666666666666,0.703125,0.3793103448275862,0.9166666666666666,0.765625,0.44,0.9166666666666666,0.8125,0.5,0.9166666666666666
"(1, 2, 6, 7, 8, 11, 12)",0.96875,"[1.0, 1.0]",0.859375,0.5789473684210527,0.9166666666666666,0.875,0.6111111111111112,0.9166666666666666,0.90625,0.6875,0.9166666666666666,0.9375,0.7857142857142857,0.9166666666666666,0.953125,0.9090909090909091,0.8333333333333334
"(1, 2, 6, 8, 9, 10, 11)",0.953125,"[0.1736, 0.9999]",0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334
"(1, 2, 6, 8, 9, 10, 12)",0.953125,"[0.9999, 0.9999]",0.75,0.4230769230769231,0.9166666666666666,0.765625,0.44,0.9166666666666666,0.78125,0.4583333333333333,0.9166666666666666,0.828125,0.5238095238095238,0.9166666666666666,0.875,0.6111111111111112,0.9166666666666666
"(1, 2, 6, 8, 9, 11, 12)",0.953125,"[1.0, 1.0]",0.890625,0.6666666666666666,0.8333333333333334,0.890625,0.6666666666666666,0.8333333333333334,0.90625,0.7142857142857143,0.8333333333333334,0.921875,0.7692307692307693,0.8333333333333334,0.921875,0.7692307692307693,0.8333333333333334
"(1, 2, 3, 4, 7, 8, 9)",0.984375,"[0.5055000000000001, 0.9831000000000001]",0.984375,0.9230769230769231,1.0,0.984375,0.9230769230769231,1.0,0.984375,0.9230769230769231,1.0,0.96875,0.9166666666666666,0.9166666666666666,0.96875,1.0,0.8333333333333334
"(1, 2, 6, 8, 10, 11, 12)",0.96875,"[0.7709, 0.9765]",0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.953125,0.9090909090909091,0.8333333333333334,0.921875,1.0,0.5833333333333334,0.828125,1.0,0.08333333333333333
"(1, 2, 7, 8, 9, 10, 11)",0.96875,"[0.29350000000000004, 0.5799000000000001]",0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334
"(1, 2, 7, 8, 9, 10, 12)",0.9375,"[1.0, 1.0]",0.75,0.4230769230769231,0.9166666666666666,0.75,0.4230769230769231,0.9166666666666666,0.75,0.4230769230769231,0.9166666666666666,0.765625,0.44,0.9166666666666666,0.84375,0.55,0.9166666666666666
"(1, 2, 7, 8, 9, 11, 12)",0.953125,"[0.9791000000000001, 0.9998]",0.890625,0.6470588235294118,0.9166666666666666,0.921875,0.7333333333333333,0.9166666666666666,0.9375,0.8333333333333334,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334
"(1, 2, 7, 8, 10, 11, 12)",0.96875,"[0.8523000000000001, 0.9919]",0.953125,0.8461538461538461,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.96875,1.0,0.8333333333333334,0.859375,1.0,0.25
"(1, 2, 8, 9, 10, 11, 12)",0.96875,"[0.8459, 0.9570000000000001]",0.953125,0.8461538461538461,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334
"(1, 3, 4, 5, 6, 7, 8)",0.984375,"[0.9955, 0.9957]",0.953125,0.8,1.0,0.96875,0.8571428571428571,1.0,0.96875,0.8571428571428571,1.0,0.96875,0.8571428571428571,1.0,0.96875,0.9166666666666666,0.9166666666666666
"(1, 3, 4, 5, 6, 8, 9)",0.984375,"[0.8512000000000001, 0.9533]",0.96875,0.8571428571428571,1.0,0.984375,0.9230769230769231,1.0,0.984375,0.9230769230769231,1.0,0.953125,0.9090909090909091,0.8333333333333334,0.9375,0.9,0.75
"(1, 3, 4, 5, 6, 8, 10)",0.984375,"[0.8914000000000001, 0.9939]",0.953125,0.8,1.0,0.984375,0.9230769230769231,1.0,0.984375,0.9230769230769231,1.0,0.984375,0.9230769230769231,1.0,0.953125,0.9090909090909091,0.8333333333333334
"(1, 3, 4, 5, 6, 8, 11)",0.96875,"[0.46990000000000004, 0.9971000000000001]",0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.96875,1.0,0.8333333333333334,0.953125,1.0,0.75
"(1, 2, 3, 4, 7, 8, 10)",0.96875,"[0.9214, 0.9781000000000001]",0.9375,0.7857142857142857,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.9375,0.9,0.75,0.921875,1.0,0.5833333333333334
"(1, 3, 4, 5, 6, 8, 12)",0.640625,"[1.0, 1.0]",0.359375,0.21568627450980393,0.9166666666666666,0.390625,0.22448979591836735,0.9166666666666666,0.40625,0.22916666666666666,0.9166666666666666,0.4375,0.2391304347826087,0.9166666666666666,0.46875,0.25,0.9166666666666666
"(1, 3, 4, 5, 7, 8, 9)",0.984375,"[0.28240000000000004, 0.8186]",0.984375,0.9230769230769231,1.0,0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.9375,0.9,0.75,0.9375,0.9,0.75
"(1, 3, 4, 5, 7, 8, 10)",0.984375,"[0.9301, 0.9336000000000001]",0.96875,0.8571428571428571,1.0,0.96875,0.8571428571428571,1.0,0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666
"(1, 3, 4, 5, 7, 8, 11)",0.96875,"[0.9772000000000001, 0.9999]",0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.96875,1.0,0.8333333333333334,0.96875,1.0,0.8333333333333334
"(1, 3, 4, 5, 7, 8, 12)",0.921875,"[0.9999, 1.0]",0.640625,0.3333333333333333,0.9166666666666666,0.703125,0.3793103448275862,0.9166666666666666,0.71875,0.39285714285714285,0.9166666666666666,0.734375,0.4074074074074074,0.9166666666666666,0.828125,0.5238095238095238,0.9166666666666666
"(1, 3, 4, 5, 8, 9, 10)",0.984375,"[0.5001, 0.9630000000000001]",0.984375,0.9230769230769231,1.0,0.984375,0.9230769230769231,1.0,0.984375,0.9230769230769231,1.0,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334
"(1, 3, 4, 5, 8, 9, 11)",0.953125,"[0.22080000000000002, 0.9997]",0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,1.0,0.75
"(1, 3, 4, 5, 8, 9, 12)",0.796875,"[1.0, 1.0]",0.703125,0.3793103448275862,0.9166666666666666,0.703125,0.3793103448275862,0.9166666666666666,0.703125,0.3793103448275862,0.9166666666666666,0.703125,0.3793103448275862,0.9166666666666666,0.71875,0.39285714285714285,0.9166666666666666
"(1, 3, 4, 5, 8, 10, 11)",0.96875,"[0.2985, 0.9999]",0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.96875,1.0,0.8333333333333334
"(1, 3, 4, 5, 8, 10, 12)",0.96875,"[0.9999, 0.9999]",0.78125,0.4583333333333333,0.9166666666666666,0.8125,0.5,0.9166666666666666,0.828125,0.5238095238095238,0.9166666666666666,0.890625,0.6470588235294118,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666
"(1, 2, 3, 4, 7, 8, 11)",0.96875,"[0.9983000000000001, 1.0]",0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.96875,1.0,0.8333333333333334
"(1, 3, 4, 5, 8, 11, 12)",0.953125,"[0.9985, 0.9999]",0.859375,0.5882352941176471,0.8333333333333334,0.890625,0.6666666666666666,0.8333333333333334,0.921875,0.7692307692307693,0.8333333333333334,0.9375,0.8333333333333334,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334
"(1, 3, 4, 6, 7, 8, 9)",0.984375,"[0.9505, 0.9584]",0.96875,0.8571428571428571,1.0,0.96875,0.8571428571428571,1.0,0.96875,0.8571428571428571,1.0,0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666
"(1, 3, 4, 6, 7, 8, 10)",0.96875,"[0.9840000000000001, 0.9975]",0.9375,0.7857142857142857,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.9375,0.9,0.75
"(1, 3, 4, 6, 7, 8, 11)",0.953125,"[0.1096, 1.0]",0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334
"(1, 3, 4, 6, 7, 8, 12)",0.890625,"[1.0, 1.0]",0.546875,0.28205128205128205,0.9166666666666666,0.578125,0.2972972972972973,0.9166666666666666,0.59375,0.3055555555555556,0.9166666666666666,0.65625,0.34375,0.9166666666666666,0.71875,0.39285714285714285,0.9166666666666666
"(1, 3, 4, 6, 8, 9, 10)",0.984375,"[0.5987, 0.9551000000000001]",0.984375,0.9230769230769231,1.0,0.984375,0.9230769230769231,1.0,0.984375,0.9230769230769231,1.0,0.96875,0.9166666666666666,0.9166666666666666,0.953125,0.9090909090909091,0.8333333333333334
"(1, 3, 4, 6, 8, 9, 11)",0.953125,"[0.1511, 0.9999]",0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334
"(1, 3, 4, 6, 8, 9, 12)",0.75,"[1.0, 1.0]",0.546875,0.28205128205128205,0.9166666666666666,0.5625,0.2894736842105263,0.9166666666666666,0.578125,0.2972972972972973,0.9166666666666666,0.59375,0.3055555555555556,0.9166666666666666,0.625,0.3235294117647059,0.9166666666666666
"(1, 3, 4, 6, 8, 10, 11)",0.96875,"[0.8263, 0.9999]",0.953125,0.8461538461538461,0.9166666666666666,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.96875,1.0,0.8333333333333334
"(1, 3, 4, 6, 8, 10, 12)",0.875,"[1.0, 1.0]",0.59375,0.3055555555555556,0.9166666666666666,0.640625,0.3333333333333333,0.9166666666666666,0.71875,0.39285714285714285,0.9166666666666666,0.765625,0.44,0.9166666666666666,0.828125,0.5238095238095238,0.9166666666666666
"(1, 2, 3, 4, 7, 8, 12)",0.8125,"[0.5001, 1.0]",0.8125,0.0,0.0,0.8125,0.0,0.0,0.8125,0.0,0.0,0.8125,0.0,0.0,0.8125,0.0,0.0
"(1, 3, 4, 6, 8, 11, 12)",0.96875,"[0.9911000000000001, 0.9966]",0.90625,0.6875,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.890625,1.0,0.4166666666666667
"(1, 3, 4, 7, 8, 9, 10)",0.984375,"[0.4762, 0.9672000000000001]",0.984375,0.9230769230769231,1.0,0.984375,0.9230769230769231,1.0,0.984375,0.9230769230769231,1.0,0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666
"(1, 3, 4, 7, 8, 9, 11)",0.96875,"[0.5001, 0.9997]",0.96875,1.0,0.8333333333333334,0.96875,1.0,0.8333333333333334,0.96875,1.0,0.8333333333333334,0.96875,1.0,0.8333333333333334,0.96875,1.0,0.8333333333333334
"(1, 3, 4, 7, 8, 9, 12)",0.84375,"[1.0, 1.0]",0.75,0.4230769230769231,0.9166666666666666,0.75,0.4230769230769231,0.9166666666666666,0.75,0.4230769230769231,0.9166666666666666,0.75,0.4230769230769231,0.9166666666666666,0.75,0.4230769230769231,0.9166666666666666
"(1, 3, 4, 7, 8, 10, 11)",0.8125,"[0.5001, 1.0]",0.8125,0.0,0.0,0.8125,0.0,0.0,0.8125,0.0,0.0,0.8125,0.0,0.0,0.8125,0.0,0.0
"(1, 3, 4, 7, 8, 10, 12)",0.953125,"[0.9996, 0.9999]",0.671875,0.3548387096774194,0.9166666666666666,0.734375,0.4074074074074074,0.9166666666666666,0.734375,0.4074074074074074,0.9166666666666666,0.78125,0.4583333333333333,0.9166666666666666,0.921875,0.7333333333333333,0.9166666666666666
"(1, 3, 4, 7, 8, 11, 12)",0.96875,"[0.5001, 0.9968]",0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.953125,0.9090909090909091,0.8333333333333334
"(1, 3, 4, 8, 9, 10, 11)",0.96875,"[0.23270000000000002, 0.439]",0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334
"(1, 3, 4, 8, 9, 10, 12)",0.921875,"[0.9999, 0.9999]",0.734375,0.4074074074074074,0.9166666666666666,0.75,0.4230769230769231,0.9166666666666666,0.765625,0.44,0.9166666666666666,0.78125,0.4583333333333333,0.9166666666666666,0.84375,0.55,0.9166666666666666
"(1, 3, 4, 8, 9, 11, 12)",0.953125,"[0.9131, 1.0]",0.921875,0.7692307692307693,0.8333333333333334,0.9375,0.8333333333333334,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334
"(1, 2, 3, 4, 8, 9, 10)",0.984375,"[0.5001, 0.9825]",0.984375,0.9230769230769231,1.0,0.984375,0.9230769230769231,1.0,0.984375,0.9230769230769231,1.0,0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666
"(1, 3, 4, 8, 10, 11, 12)",0.96875,"[0.9395, 0.9999]",0.90625,0.6875,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.953125,0.9090909090909091,0.8333333333333334
"(1, 3, 5, 6, 7, 8, 9)",0.984375,"[0.4021, 0.9925]",0.984375,0.9230769230769231,1.0,0.984375,0.9230769230769231,1.0,0.984375,0.9230769230769231,1.0,0.984375,0.9230769230769231,1.0,0.96875,0.9166666666666666,0.9166666666666666
"(1, 3, 5, 6, 7, 8, 10)",0.984375,"[0.6277, 0.9628000000000001]",0.984375,0.9230769230769231,1.0,0.984375,0.9230769230769231,1.0,0.984375,0.9230769230769231,1.0,0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666
"(1, 3, 5, 6, 7, 8, 11)",0.96875,"[0.9999, 1.0]",0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334
"(1, 3, 5, 6, 7, 8, 12)",0.921875,"[1.0, 1.0]",0.515625,0.2682926829268293,0.9166666666666666,0.546875,0.28205128205128205,0.9166666666666666,0.59375,0.3055555555555556,0.9166666666666666,0.6875,0.36666666666666664,0.9166666666666666,0.71875,0.39285714285714285,0.9166666666666666
"(1, 3, 5, 6, 8, 9, 10)",0.984375,"[0.5764, 0.9928]",0.984375,0.9230769230769231,1.0,0.984375,0.9230769230769231,1.0,0.984375,0.9230769230769231,1.0,0.984375,0.9230769230769231,1.0,0.953125,0.9090909090909091,0.8333333333333334
"(1, 3, 5, 6, 8, 9, 11)",0.953125,"[0.5001, 1.0]",0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334
"(1, 3, 5, 6, 8, 9, 12)",0.71875,"[1.0, 1.0]",0.65625,0.34375,0.9166666666666666,0.65625,0.34375,0.9166666666666666,0.65625,0.34375,0.9166666666666666,0.65625,0.34375,0.9166666666666666,0.671875,0.3548387096774194,0.9166666666666666
"(1, 3, 5, 6, 8, 10, 11)",0.8125,"[0.5001, 1.0]",0.8125,0.0,0.0,0.8125,0.0,0.0,0.8125,0.0,0.0,0.8125,0.0,0.0,0.8125,0.0,0.0
"(1, 3, 5, 6, 8, 10, 12)",0.96875,"[0.9906, 0.9954000000000001]",0.8125,0.5,0.9166666666666666,0.890625,0.6470588235294118,0.9166666666666666,0.90625,0.6875,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.953125,0.9090909090909091,0.8333333333333334
"(1, 2, 3, 4, 8, 9, 11)",0.953125,"[0.1942, 0.9999]",0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.9375,0.9,0.75
"(1, 3, 5, 6, 8, 11, 12)",0.96875,"[0.8779, 0.9926]",0.9375,0.7857142857142857,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.953125,0.9090909090909091,0.8333333333333334,0.96875,1.0,0.8333333333333334,0.875,1.0,0.3333333333333333
"(1, 3, 5, 7, 8, 9, 10)",0.96875,"[0.5923, 0.9987]",0.953125,0.8461538461538461,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.953125,0.9090909090909091,0.8333333333333334
"(1, 3, 5, 7, 8, 9, 11)",0.96875,"[1.0, 1.0]",0.9375,0.8333333333333334,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334
"(1, 3, 5, 7, 8, 9, 12)",0.96875,"[0.9996, 0.9999]",0.734375,0.4074074074074074,0.9166666666666666,0.765625,0.44,0.9166666666666666,0.8125,0.5,0.9166666666666666,0.890625,0.6470588235294118,0.9166666666666666,0.921875,0.7333333333333333,0.9166666666666666
"(1, 3, 5, 7, 8, 10, 11)",0.96875,"[0.6421, 0.9999]",0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.953125,0.9090909090909091,0.8333333333333334,0.96875,1.0,0.8333333333333334
"(1, 3, 5, 7, 8, 10, 12)",0.96875,"[0.9996, 0.9998]",0.703125,0.3793103448275862,0.9166666666666666,0.71875,0.39285714285714285,0.9166666666666666,0.78125,0.4583333333333333,0.9166666666666666,0.8125,0.5,0.9166666666666666,0.9375,0.7857142857142857,0.9166666666666666
"(1, 3, 5, 7, 8, 11, 12)",0.96875,"[0.9996, 0.9997]",0.859375,0.5789473684210527,0.9166666666666666,0.875,0.625,0.8333333333333334,0.875,0.625,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334
"(1, 3, 5, 8, 9, 10, 11)",0.96875,"[0.31270000000000003, 0.49260000000000004]",0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,1.0,0.75
"(1, 3, 5, 8, 9, 10, 12)",0.859375,"[1.0, 1.0]",0.703125,0.3793103448275862,0.9166666666666666,0.734375,0.4074074074074074,0.9166666666666666,0.734375,0.4074074074074074,0.9166666666666666,0.765625,0.44,0.9166666666666666,0.796875,0.4782608695652174,0.9166666666666666
"(1, 3, 5, 8, 9, 11, 12)",0.953125,"[0.9998, 0.9999]",0.8125,0.5,0.9166666666666666,0.859375,0.5882352941176471,0.8333333333333334,0.875,0.625,0.8333333333333334,0.921875,0.7692307692307693,0.8333333333333334,0.9375,0.8333333333333334,0.8333333333333334
"(1, 2, 3, 4, 8, 9, 12)",0.859375,"[1.0, 1.0]",0.609375,0.3142857142857143,0.9166666666666666,0.640625,0.3333333333333333,0.9166666666666666,0.671875,0.3548387096774194,0.9166666666666666,0.703125,0.3793103448275862,0.9166666666666666,0.71875,0.39285714285714285,0.9166666666666666
"(1, 3, 5, 8, 10, 11, 12)",0.96875,"[0.9626, 0.9987]",0.890625,0.6470588235294118,0.9166666666666666,0.9375,0.7857142857142857,0.9166666666666666,0.9375,0.7857142857142857,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.953125,0.9090909090909091,0.8333333333333334
"(1, 3, 6, 7, 8, 9, 10)",0.96875,"[0.8188000000000001, 0.9993000000000001]",0.953125,0.8461538461538461,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666
"(1, 3, 6, 7, 8, 9, 11)",0.96875,"[0.8696, 0.9938]",0.953125,0.8461538461538461,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.953125,0.9090909090909091,0.8333333333333334
