Combo,Opt Acc.,Conf Range,80% Acc,80% Pur,80% Comp,90% Acc,90% Pur,90% Comp,95% Acc,95% Pur,95% Comp,99% Acc,99% Pur,99% Comp,99.9% Acc,99.9% Pur,99.9% Comp
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.855072463768116,"[1.0, 1.0]",0.6956521739130435,0.36363636363636365,1.0,0.7681159420289855,0.4230769230769231,0.9166666666666666,0.782608695652174,0.43478260869565216,0.8333333333333334,0.782608695652174,0.43478260869565216,0.8333333333333334,0.8115942028985508,0.47619047619047616,0.8333333333333334
"(1, 3, 4, 6, 7, 8, 9, 10, 12)",0.8985507246376812,"[0.9995, 0.9999]",0.7681159420289855,0.4230769230769231,0.9166666666666666,0.782608695652174,0.44,0.9166666666666666,0.7971014492753623,0.4583333333333333,0.9166666666666666,0.8260869565217391,0.5,0.9166666666666666,0.8695652173913043,0.5882352941176471,0.8333333333333334
"(1, 3, 4, 6, 7, 8, 9, 11, 12)",0.855072463768116,"[1.0, 1.0]",0.43478260869565216,0.22448979591836735,0.9166666666666666,0.4782608695652174,0.2391304347826087,0.9166666666666666,0.4927536231884058,0.24444444444444444,0.9166666666666666,0.5797101449275363,0.28205128205128205,0.9166666666666666,0.7101449275362319,0.36666666666666664,0.9166666666666666
"(1, 3, 4, 6, 7, 8, 10, 11, 12)",0.8840579710144928,"[0.9954000000000001, 1.0]",0.8695652173913043,0.5882352941176471,0.8333333333333334,0.8695652173913043,0.5882352941176471,0.8333333333333334,0.8695652173913043,0.5882352941176471,0.8333333333333334,0.8695652173913043,0.5882352941176471,0.8333333333333334,0.8695652173913043,0.6,0.75
"(1, 3, 4, 6, 8, 9, 10, 11, 12)",0.8840579710144928,"[0.9521000000000001, 0.9861000000000001]",0.7971014492753623,0.4583333333333333,0.9166666666666666,0.8115942028985508,0.47368421052631576,0.75,0.8695652173913043,0.6,0.75,0.855072463768116,0.5833333333333334,0.5833333333333334,0.7681159420289855,0.0,0.0
"(1, 3, 4, 7, 8, 9, 10, 11, 12)",0.8985507246376812,"[0.9973000000000001, 0.9974000000000001]",0.8260869565217391,0.5,0.8333333333333334,0.855072463768116,0.5555555555555556,0.8333333333333334,0.855072463768116,0.5625,0.75,0.8840579710144928,0.6428571428571429,0.75,0.8695652173913043,0.6363636363636364,0.5833333333333334
"(1, 3, 5, 6, 7, 8, 9, 10, 11)",0.8985507246376812,"[0.9935, 0.9996]",0.8695652173913043,0.5882352941176471,0.8333333333333334,0.8695652173913043,0.5882352941176471,0.8333333333333334,0.8840579710144928,0.625,0.8333333333333334,0.8840579710144928,0.6428571428571429,0.75,0.8985507246376812,0.6923076923076923,0.75
"(1, 3, 5, 6, 7, 8, 9, 10, 12)",0.8985507246376812,"[0.9998, 0.9998]",0.5072463768115942,0.25,0.9166666666666666,0.6521739130434783,0.3235294117647059,0.9166666666666666,0.6956521739130435,0.3448275862068966,0.8333333333333334,0.8260869565217391,0.5,0.8333333333333334,0.8695652173913043,0.6,0.75
"(1, 3, 5, 6, 7, 8, 9, 11, 12)",0.855072463768116,"[1.0, 1.0]",0.8260869565217391,0.5,0.8333333333333334,0.8260869565217391,0.5,0.8333333333333334,0.8260869565217391,0.5,0.8333333333333334,0.8260869565217391,0.5,0.8333333333333334,0.8260869565217391,0.5,0.8333333333333334
"(1, 3, 5, 6, 7, 8, 10, 11, 12)",0.8840579710144928,"[0.9809, 0.9944000000000001]",0.8260869565217391,0.5,0.8333333333333334,0.8405797101449275,0.5294117647058824,0.75,0.8695652173913043,0.6,0.75,0.8840579710144928,0.6666666666666666,0.6666666666666666,0.855072463768116,0.6,0.5
