Combo,Opt Acc.,Conf Range,80% Acc,80% Pur,80% Comp,90% Acc,90% Pur,90% Comp,95% Acc,95% Pur,95% Comp,99% Acc,99% Pur,99% Comp,99.9% Acc,99.9% Pur,99.9% Comp
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11)",0.9545454545454546,"[1.0, 1.0]",0.7424242424242424,0.41379310344827586,1.0,0.7575757575757576,0.42857142857142855,1.0,0.7727272727272727,0.4444444444444444,1.0,0.8484848484848485,0.5454545454545454,1.0,0.8636363636363636,0.5789473684210527,0.9166666666666666
"(0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12)",0.9696969696969697,"[1.0, 1.0]",0.5606060606060606,0.2926829268292683,1.0,0.6515151515151515,0.34285714285714286,1.0,0.7727272727272727,0.4444444444444444,1.0,0.8484848484848485,0.5454545454545454,1.0,0.9090909090909091,0.6875,0.9166666666666666
"(0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 13)",0.2878787878787879,"[1.0, 1.0]",0.21212121212121213,0.1875,1.0,0.22727272727272727,0.19047619047619047,1.0,0.22727272727272727,0.19047619047619047,1.0,0.24242424242424243,0.1935483870967742,1.0,0.25757575757575757,0.19672131147540983,1.0
"(0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 13)",0.6818181818181818,"[1.0, 1.0]",0.18181818181818182,0.18181818181818182,1.0,0.19696969696969696,0.18461538461538463,1.0,0.22727272727272727,0.19047619047619047,1.0,0.2727272727272727,0.2,1.0,0.2878787878787879,0.2033898305084746,1.0
"(0, 1, 2, 3, 4, 5, 6, 7, 9, 11, 12, 13)",0.22727272727272727,"[1.0, 1.0]",0.18181818181818182,0.18181818181818182,1.0,0.18181818181818182,0.18181818181818182,1.0,0.18181818181818182,0.18181818181818182,1.0,0.18181818181818182,0.18181818181818182,1.0,0.18181818181818182,0.18181818181818182,1.0
"(0, 1, 2, 3, 4, 5, 6, 7, 10, 11, 12, 13)",0.2878787878787879,"[1.0, 1.0]",0.18181818181818182,0.18181818181818182,1.0,0.18181818181818182,0.18181818181818182,1.0,0.18181818181818182,0.18181818181818182,1.0,0.18181818181818182,0.18181818181818182,1.0,0.21212121212121213,0.1875,1.0
"(0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12)",0.9242424242424242,"[1.0, 1.0]",0.5303030303030303,0.27906976744186046,1.0,0.5909090909090909,0.3076923076923077,1.0,0.6212121212121212,0.32432432432432434,1.0,0.7424242424242424,0.41379310344827586,1.0,0.7878787878787878,0.46153846153846156,1.0
"(0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 13)",0.3181818181818182,"[1.0, 1.0]",0.24242424242424243,0.1935483870967742,1.0,0.24242424242424243,0.1935483870967742,1.0,0.24242424242424243,0.1935483870967742,1.0,0.25757575757575757,0.19672131147540983,1.0,0.2878787878787879,0.2033898305084746,1.0
"(0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 12, 13)",0.24242424242424243,"[1.0, 1.0]",0.18181818181818182,0.18181818181818182,1.0,0.18181818181818182,0.18181818181818182,1.0,0.18181818181818182,0.18181818181818182,1.0,0.18181818181818182,0.18181818181818182,1.0,0.18181818181818182,0.18181818181818182,1.0
"(0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 13)",0.24242424242424243,"[0.9999600000000001, 1.0]",0.18181818181818182,0.18181818181818182,1.0,0.18181818181818182,0.18181818181818182,1.0,0.18181818181818182,0.18181818181818182,1.0,0.18181818181818182,0.18181818181818182,1.0,0.18181818181818182,0.18181818181818182,1.0
