Combo,Opt Acc.,Conf Range,80% Acc,80% Pur,80% Comp,90% Acc,90% Pur,90% Comp,95% Acc,95% Pur,95% Comp,99% Acc,99% Pur,99% Comp,99.9% Acc,99.9% Pur,99.9% Comp
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11)",0.890625,"[1.0, 1.0]",0.796875,0.48,1.0,0.78125,0.4583333333333333,0.9166666666666666,0.78125,0.4583333333333333,0.9166666666666666,0.796875,0.4782608695652174,0.9166666666666666,0.84375,0.55,0.9166666666666666
"(0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12)",0.96875,"[0.99977, 0.99999]",0.796875,0.48,1.0,0.8125,0.5,1.0,0.875,0.6,1.0,0.90625,0.6875,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666
"(0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 13)",0.296875,"[1.0, 1.0]",0.1875,0.1875,1.0,0.1875,0.1875,1.0,0.1875,0.1875,1.0,0.203125,0.19047619047619047,1.0,0.234375,0.19672131147540983,1.0
"(0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 13)",0.5,"[1.0, 1.0]",0.203125,0.19047619047619047,1.0,0.203125,0.19047619047619047,1.0,0.28125,0.20689655172413793,1.0,0.296875,0.21052631578947367,1.0,0.3125,0.21428571428571427,1.0
"(0, 1, 2, 3, 4, 5, 6, 7, 9, 11, 12, 13)",0.390625,"[1.0, 1.0]",0.1875,0.1875,1.0,0.1875,0.1875,1.0,0.1875,0.1875,1.0,0.203125,0.19047619047619047,1.0,0.265625,0.2033898305084746,1.0
"(0, 1, 2, 3, 4, 5, 6, 7, 10, 11, 12, 13)",0.546875,"[1.0, 1.0]",0.1875,0.1875,1.0,0.1875,0.1875,1.0,0.203125,0.19047619047619047,1.0,0.28125,0.20689655172413793,1.0,0.296875,0.21052631578947367,1.0
"(0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12)",0.953125,"[0.9999600000000001, 1.0]",0.8125,0.5,1.0,0.8125,0.5,1.0,0.828125,0.5217391304347826,1.0,0.890625,0.631578947368421,1.0,0.90625,0.6666666666666666,1.0
"(0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 13)",0.625,"[1.0, 1.0]",0.265625,0.2033898305084746,1.0,0.28125,0.20689655172413793,1.0,0.28125,0.20689655172413793,1.0,0.3125,0.21428571428571427,1.0,0.375,0.23076923076923078,1.0
"(0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 12, 13)",0.53125,"[1.0, 1.0]",0.203125,0.19047619047619047,1.0,0.203125,0.19047619047619047,1.0,0.21875,0.1935483870967742,1.0,0.28125,0.20689655172413793,1.0,0.3125,0.21428571428571427,1.0
"(0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 13)",0.359375,"[0.9999800000000001, 1.0]",0.1875,0.1875,1.0,0.1875,0.1875,1.0,0.1875,0.1875,1.0,0.203125,0.19047619047619047,1.0,0.28125,0.20689655172413793,1.0
"(0, 1, 2, 3, 4, 5, 6, 8, 10, 11, 12, 13)",0.828125,"[1.0, 1.0]",0.28125,0.20689655172413793,1.0,0.28125,0.20689655172413793,1.0,0.296875,0.21052631578947367,1.0,0.375,0.23076923076923078,1.0,0.4375,0.25,1.0
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12)",0.921875,"[1.0, 1.0]",0.375,0.23076923076923078,1.0,0.421875,0.24489795918367346,1.0,0.4375,0.25,1.0,0.5625,0.3,1.0,0.765625,0.4444444444444444,1.0
