Combo,Opt Acc.,Conf Range,80% Acc,80% Pur,80% Comp,90% Acc,90% Pur,90% Comp,95% Acc,95% Pur,95% Comp,99% Acc,99% Pur,99% Comp,99.9% Acc,99.9% Pur,99.9% Comp
"(0, 1)",0.875,"[1.0, 1.0]",0.484375,0.26666666666666666,1.0,0.5625,0.3,1.0,0.625,0.3333333333333333,1.0,0.65625,0.35294117647058826,1.0,0.6875,0.375,1.0
"(0, 11)",0.5,"[1.0, 1.0]",0.265625,0.2033898305084746,1.0,0.265625,0.2033898305084746,1.0,0.28125,0.20689655172413793,1.0,0.3125,0.21428571428571427,1.0,0.328125,0.21818181818181817,1.0
"(0, 12)",0.546875,"[1.0, 1.0]",0.1875,0.1875,1.0,0.203125,0.19047619047619047,1.0,0.203125,0.19047619047619047,1.0,0.203125,0.19047619047619047,1.0,0.265625,0.2033898305084746,1.0
"(0, 13)",0.296875,"[1.0, 1.0]",0.1875,0.1875,1.0,0.1875,0.1875,1.0,0.1875,0.1875,1.0,0.1875,0.1875,1.0,0.1875,0.1875,1.0
"(1, 2)",0.953125,"[0.9998100000000001, 0.99982]",0.828125,0.5238095238095238,0.9166666666666666,0.828125,0.5238095238095238,0.9166666666666666,0.875,0.6111111111111112,0.9166666666666666,0.921875,0.7333333333333333,0.9166666666666666,0.90625,0.75,0.75
"(1, 3)",0.9375,"[0.99848, 0.99994]",0.890625,0.631578947368421,1.0,0.90625,0.6666666666666666,1.0,0.890625,0.6470588235294118,0.9166666666666666,0.90625,0.6875,0.9166666666666666,0.9375,0.8333333333333334,0.8333333333333334
"(1, 4)",0.8125,"[0.5000100000000001, 1.0]",0.8125,0.0,0.0,0.8125,0.0,0.0,0.8125,0.0,0.0,0.8125,0.0,0.0,0.8125,0.0,0.0
"(1, 5)",0.8125,"[0.5000100000000001, 1.0]",0.8125,0.0,0.0,0.8125,0.0,0.0,0.8125,0.0,0.0,0.8125,0.0,0.0,0.8125,0.0,0.0
"(1, 6)",0.953125,"[0.6577900000000001, 0.7268800000000001]",0.8125,0.0,0.0,0.8125,0.0,0.0,0.8125,0.0,0.0,0.8125,0.0,0.0,0.8125,0.0,0.0
"(1, 7)",0.96875,"[0.9997900000000001, 0.9999700000000001]",0.890625,0.631578947368421,1.0,0.90625,0.6666666666666666,1.0,0.9375,0.75,1.0,0.9375,0.75,1.0,0.9375,0.7857142857142857,0.9166666666666666
