Combo,Opt Acc.,Conf Range,80% Acc,80% Pur,80% Comp,90% Acc,90% Pur,90% Comp,95% Acc,95% Pur,95% Comp,99% Acc,99% Pur,99% Comp,99.9% Acc,99.9% Pur,99.9% Comp
"(0, 1, 8)",0.30303030303030304,"[1.0, 1.0]",0.21212121212121213,0.1875,1.0,0.24242424242424243,0.1935483870967742,1.0,0.25757575757575757,0.19672131147540983,1.0,0.25757575757575757,0.19672131147540983,1.0,0.2727272727272727,0.2,1.0
"(0, 8, 12)",0.6060606060606061,"[1.0, 1.0]",0.18181818181818182,0.18181818181818182,1.0,0.18181818181818182,0.18181818181818182,1.0,0.18181818181818182,0.18181818181818182,1.0,0.2727272727272727,0.2,1.0,0.2727272727272727,0.2,1.0
"(1, 2, 8)",0.9545454545454546,"[0.98401, 1.0]",0.9242424242424242,0.7333333333333333,0.9166666666666666,0.9242424242424242,0.7333333333333333,0.9166666666666666,0.9242424242424242,0.7333333333333333,0.9166666666666666,0.9545454545454546,0.8461538461538461,0.9166666666666666,0.9545454545454546,0.8461538461538461,0.9166666666666666
"(1, 3, 8)",0.9848484848484849,"[0.9996600000000001, 0.9999500000000001]",0.9242424242424242,0.7333333333333333,0.9166666666666666,0.9545454545454546,0.8461538461538461,0.9166666666666666,0.9545454545454546,0.8461538461538461,0.9166666666666666,0.9696969696969697,0.9166666666666666,0.9166666666666666,0.9696969696969697,0.9166666666666666,0.9166666666666666
"(1, 4, 8)",0.9545454545454546,"[0.9994500000000001, 1.0]",0.8636363636363636,0.5789473684210527,0.9166666666666666,0.9090909090909091,0.6875,0.9166666666666666,0.9242424242424242,0.7333333333333333,0.9166666666666666,0.9393939393939394,0.7857142857142857,0.9166666666666666,0.9393939393939394,0.7857142857142857,0.9166666666666666
"(1, 5, 8)",0.9545454545454546,"[0.9952700000000001, 1.0]",0.9090909090909091,0.6666666666666666,1.0,0.9090909090909091,0.6666666666666666,1.0,0.9242424242424242,0.7058823529411765,1.0,0.9242424242424242,0.7333333333333333,0.9166666666666666,0.9545454545454546,0.8461538461538461,0.9166666666666666
"(1, 6, 8)",0.8939393939393939,"[0.35764, 0.5]",0.8181818181818182,0.0,0.0,0.8181818181818182,0.0,0.0,0.8181818181818182,0.0,0.0,0.8181818181818182,0.0,0.0,0.8181818181818182,0.0,0.0
"(1, 7, 8)",0.8181818181818182,"[0.5000100000000001, 1.0]",0.8181818181818182,0.0,0.0,0.8181818181818182,0.0,0.0,0.8181818181818182,0.0,0.0,0.8181818181818182,0.0,0.0,0.8181818181818182,0.0,0.0
"(1, 8, 9)",0.9696969696969697,"[1.0, 1.0]",0.9393939393939394,0.7857142857142857,0.9166666666666666,0.9393939393939394,0.7857142857142857,0.9166666666666666,0.9393939393939394,0.7857142857142857,0.9166666666666666,0.9545454545454546,0.8461538461538461,0.9166666666666666,0.9393939393939394,0.8333333333333334,0.8333333333333334
"(1, 8, 10)",0.9242424242424242,"[0.43234000000000006, 0.5]",0.8181818181818182,0.0,0.0,0.8181818181818182,0.0,0.0,0.8181818181818182,0.0,0.0,0.8181818181818182,0.0,0.0,0.8181818181818182,0.0,0.0
"(1, 8, 11)",0.9696969696969697,"[0.6884600000000001, 0.9594600000000001]",0.9696969696969697,1.0,0.8333333333333334,0.9696969696969697,1.0,0.8333333333333334,0.9696969696969697,1.0,0.8333333333333334,0.8636363636363636,1.0,0.25,0.8181818181818182,0.0,0.0
"(0, 2, 8)",0.6212121212121212,"[1.0, 1.0]",0.2727272727272727,0.2,1.0,0.2727272727272727,0.2,1.0,0.2727272727272727,0.2,1.0,0.2727272727272727,0.2,1.0,0.30303030303030304,0.20689655172413793,1.0
"(1, 8, 12)",0.2878787878787879,"[0.9999100000000001, 0.9999700000000001]",0.24242424242424243,0.1935483870967742,1.0,0.2727272727272727,0.2,1.0,0.2727272727272727,0.2,1.0,0.25757575757575757,0.1864406779661017,0.9166666666666666,0.25757575757575757,0.1864406779661017,0.9166666666666666
"(2, 3, 8)",0.9696969696969697,"[0.9965900000000001, 0.9998500000000001]",0.9090909090909091,0.6875,0.9166666666666666,0.9090909090909091,0.6875,0.9166666666666666,0.9090909090909091,0.6875,0.9166666666666666,0.9393939393939394,0.7857142857142857,0.9166666666666666,0.9696969696969697,1.0,0.8333333333333334
"(2, 4, 8)",0.9696969696969697,"[0.9976100000000001, 0.99994]",0.9090909090909091,0.6875,0.9166666666666666,0.9090909090909091,0.6875,0.9166666666666666,0.9242424242424242,0.7333333333333333,0.9166666666666666,0.9393939393939394,0.8333333333333334,0.8333333333333334,0.9696969696969697,1.0,0.8333333333333334
