Combo,Opt Acc.,Conf Range,80% Acc,80% Pur,80% Comp,90% Acc,90% Pur,90% Comp,95% Acc,95% Pur,95% Comp,99% Acc,99% Pur,99% Comp,99.9% Acc,99.9% Pur,99.9% Comp
"(1, 2, 3, 4, 5, 8)",0.8260869565217391,"[1.0, 1.0]",0.6376811594202898,0.32432432432432434,1.0,0.6666666666666666,0.3333333333333333,0.9166666666666666,0.6666666666666666,0.3333333333333333,0.9166666666666666,0.7101449275362319,0.36666666666666664,0.9166666666666666,0.7391304347826086,0.39285714285714285,0.9166666666666666
"(1, 3, 4, 8, 9, 11)",0.8840579710144928,"[1.0, 1.0]",0.8405797101449275,0.5263157894736842,0.8333333333333334,0.8405797101449275,0.5263157894736842,0.8333333333333334,0.8405797101449275,0.5263157894736842,0.8333333333333334,0.8405797101449275,0.5263157894736842,0.8333333333333334,0.8405797101449275,0.5263157894736842,0.8333333333333334
"(1, 3, 4, 8, 9, 12)",0.6086956521739131,"[1.0, 1.0]",0.2463768115942029,0.1875,1.0,0.2463768115942029,0.1875,1.0,0.2608695652173913,0.19047619047619047,1.0,0.2753623188405797,0.1935483870967742,1.0,0.37681159420289856,0.20754716981132076,0.9166666666666666
"(1, 3, 4, 8, 10, 11)",0.8985507246376812,"[0.9973000000000001, 0.9988]",0.8840579710144928,0.625,0.8333333333333334,0.8695652173913043,0.6,0.75,0.8695652173913043,0.6,0.75,0.8840579710144928,0.6428571428571429,0.75,0.8840579710144928,0.6666666666666666,0.6666666666666666
"(1, 3, 4, 8, 10, 12)",0.8840579710144928,"[0.8529, 0.8762000000000001]",0.855072463768116,0.5625,0.75,0.7971014492753623,0.3333333333333333,0.16666666666666666,0.7971014492753623,0.0,0.0,0.8260869565217391,0.0,0.0,0.8260869565217391,0.0,0.0
"(1, 3, 4, 8, 11, 12)",0.8985507246376812,"[1.0, 1.0]",0.7101449275362319,0.36666666666666664,0.9166666666666666,0.7971014492753623,0.4583333333333333,0.9166666666666666,0.8115942028985508,0.47619047619047616,0.8333333333333334,0.855072463768116,0.5555555555555556,0.8333333333333334,0.8695652173913043,0.5882352941176471,0.8333333333333334
"(1, 3, 5, 6, 7, 8)",0.8405797101449275,"[1.0, 1.0]",0.7391304347826086,0.39285714285714285,0.9166666666666666,0.7391304347826086,0.38461538461538464,0.8333333333333334,0.7391304347826086,0.38461538461538464,0.8333333333333334,0.7536231884057971,0.4,0.8333333333333334,0.7536231884057971,0.4,0.8333333333333334
"(1, 3, 5, 6, 8, 9)",0.8695652173913043,"[1.0, 1.0]",0.8115942028985508,0.47619047619047616,0.8333333333333334,0.8115942028985508,0.47619047619047616,0.8333333333333334,0.8260869565217391,0.5,0.8333333333333334,0.8260869565217391,0.5,0.8333333333333334,0.8405797101449275,0.5294117647058824,0.75
"(1, 3, 5, 6, 8, 10)",0.8985507246376812,"[0.9999, 0.9999]",0.7391304347826086,0.4,1.0,0.7536231884057971,0.4074074074074074,0.9166666666666666,0.8115942028985508,0.4782608695652174,0.9166666666666666,0.8260869565217391,0.5,0.8333333333333334,0.8695652173913043,0.6,0.75
"(1, 3, 5, 6, 8, 11)",0.8985507246376812,"[1.0, 1.0]",0.8695652173913043,0.6,0.75,0.8695652173913043,0.6,0.75,0.8695652173913043,0.6,0.75,0.8695652173913043,0.6,0.75,0.8840579710144928,0.6428571428571429,0.75
