Combo,Opt Acc.,Conf Range,80% Acc,80% Pur,80% Comp,90% Acc,90% Pur,90% Comp,95% Acc,95% Pur,95% Comp,99% Acc,99% Pur,99% Comp,99.9% Acc,99.9% Pur,99.9% Comp
"(0, 1, 8)",0.625,"[1.0, 1.0]",0.421875,0.24489795918367346,1.0,0.421875,0.24489795918367346,1.0,0.4375,0.25,1.0,0.4375,0.25,1.0,0.453125,0.2553191489361702,1.0
"(0, 8, 12)",0.921875,"[0.9999600000000001, 1.0]",0.234375,0.19672131147540983,1.0,0.265625,0.2033898305084746,1.0,0.3125,0.21428571428571427,1.0,0.453125,0.2553191489361702,1.0,0.75,0.42857142857142855,1.0
"(1, 2, 8)",0.984375,"[0.9600000000000001, 0.9846300000000001]",0.96875,0.8571428571428571,1.0,0.96875,0.8571428571428571,1.0,0.96875,0.8571428571428571,1.0,0.96875,0.9166666666666666,0.9166666666666666,0.9375,0.9,0.75
"(1, 3, 8)",0.984375,"[0.8529100000000001, 0.9295500000000001]",0.9375,0.75,1.0,0.984375,0.9230769230769231,1.0,0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.953125,0.9090909090909091,0.8333333333333334
"(1, 4, 8)",0.984375,"[0.9913200000000001, 0.9945300000000001]",0.90625,0.6666666666666666,1.0,0.9375,0.75,1.0,0.9375,0.75,1.0,0.953125,0.8,1.0,0.953125,0.9090909090909091,0.8333333333333334
"(1, 5, 8)",0.96875,"[0.9854800000000001, 0.9963500000000001]",0.90625,0.6666666666666666,1.0,0.9375,0.75,1.0,0.953125,0.8,1.0,0.96875,0.9166666666666666,0.9166666666666666,0.953125,0.9090909090909091,0.8333333333333334
"(1, 6, 8)",0.984375,"[0.9981800000000001, 0.9997]",0.875,0.6,1.0,0.90625,0.6666666666666666,1.0,0.90625,0.6666666666666666,1.0,0.921875,0.7058823529411765,1.0,0.984375,0.9230769230769231,1.0
"(1, 7, 8)",0.984375,"[0.99431, 0.9982400000000001]",0.9375,0.75,1.0,0.953125,0.8,1.0,0.96875,0.8571428571428571,1.0,0.96875,0.8571428571428571,1.0,0.96875,0.9166666666666666,0.9166666666666666
"(1, 8, 9)",0.96875,"[0.5000100000000001, 0.7493900000000001]",0.9375,0.8333333333333334,0.8333333333333334,0.9375,0.8333333333333334,0.8333333333333334,0.9375,0.8333333333333334,0.8333333333333334,0.9375,0.8333333333333334,0.8333333333333334,0.9375,0.9,0.75
"(1, 8, 10)",0.984375,"[0.89253, 0.9196000000000001]",0.953125,0.8,1.0,0.984375,0.9230769230769231,1.0,0.96875,0.9166666666666666,0.9166666666666666,0.953125,0.9090909090909091,0.8333333333333334,0.9375,0.9,0.75
"(1, 8, 11)",0.96875,"[0.5000100000000001, 0.9821000000000001]",0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334
"(0, 2, 8)",0.84375,"[1.0, 1.0]",0.5,0.2727272727272727,1.0,0.578125,0.3076923076923077,1.0,0.609375,0.32432432432432434,1.0,0.65625,0.35294117647058826,1.0,0.71875,0.4,1.0
"(1, 8, 12)",0.6875,"[1.0, 1.0]",0.4375,0.2391304347826087,0.9166666666666666,0.4375,0.2391304347826087,0.9166666666666666,0.4375,0.2391304347826087,0.9166666666666666,0.484375,0.2558139534883721,0.9166666666666666,0.53125,0.275,0.9166666666666666
"(2, 3, 8)",0.96875,"[0.9994600000000001, 0.99999]",0.953125,0.8,1.0,0.9375,0.7857142857142857,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666
"(2, 4, 8)",0.96875,"[0.9980600000000001, 0.99987]",0.90625,0.6875,0.9166666666666666,0.921875,0.7333333333333333,0.9166666666666666,0.9375,0.7857142857142857,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666
"(2, 5, 8)",0.96875,"[0.9857600000000001, 0.99526]",0.9375,0.7857142857142857,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.9375,0.9,0.75
"(2, 6, 8)",0.96875,"[0.9893400000000001, 0.9946]",0.921875,0.7333333333333333,0.9166666666666666,0.9375,0.7857142857142857,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.921875,0.8888888888888888,0.6666666666666666
"(2, 7, 8)",0.96875,"[0.9611700000000001, 1.0]",0.9375,0.7857142857142857,0.9166666666666666,0.9375,0.7857142857142857,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666
"(2, 8, 9)",0.96875,"[0.65242, 0.9960000000000001]",0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.9375,0.9,0.75
"(2, 8, 10)",0.96875,"[0.9241, 0.9960000000000001]",0.9375,0.7857142857142857,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.953125,0.9090909090909091,0.8333333333333334
"(2, 8, 11)",0.96875,"[0.9885, 0.9990100000000001]",0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.96875,1.0,0.8333333333333334,0.96875,1.0,0.8333333333333334
"(2, 8, 12)",0.578125,"[0.9998600000000001, 1.0]",0.484375,0.2558139534883721,0.9166666666666666,0.484375,0.2558139534883721,0.9166666666666666,0.5,0.2619047619047619,0.9166666666666666,0.515625,0.2682926829268293,0.9166666666666666,0.5625,0.2894736842105263,0.9166666666666666
"(0, 3, 8)",0.4375,"[0.99999, 1.0]",0.34375,0.2222222222222222,1.0,0.359375,0.22641509433962265,1.0,0.359375,0.22641509433962265,1.0,0.359375,0.22641509433962265,1.0,0.375,0.23076923076923078,1.0
"(3, 4, 8)",0.96875,"[0.47448, 0.5]",0.8125,0.0,0.0,0.8125,0.0,0.0,0.8125,0.0,0.0,0.8125,0.0,0.0,0.8125,0.0,0.0
"(3, 5, 8)",0.96875,"[0.5000100000000001, 0.9999300000000001]",0.953125,0.8461538461538461,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666
"(3, 6, 8)",0.96875,"[0.97501, 0.9950700000000001]",0.953125,0.8461538461538461,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.921875,0.8888888888888888,0.6666666666666666
"(3, 7, 8)",0.96875,"[0.5000100000000001, 0.99999]",0.96875,0.8571428571428571,1.0,0.953125,0.8461538461538461,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666
"(3, 8, 9)",0.96875,"[0.48118000000000005, 0.9998000000000001]",0.953125,0.8461538461538461,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666
"(3, 8, 10)",0.96875,"[0.73389, 0.9996400000000001]",0.953125,0.8461538461538461,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.953125,0.8461538461538461,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666,0.96875,0.9166666666666666,0.9166666666666666
"(3, 8, 11)",0.96875,"[0.6360600000000001, 0.9992300000000001]",0.96875,0.9166666666666666,0.9166666666666666,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.953125,0.9090909090909091,0.8333333333333334,0.96875,1.0,0.8333333333333334
