Features Used,Validation Accuracy,Sim Test Accuracy,Real Test Accuracy,Real Test Completeness,Real Test Purity,F1 Score,Metric Value
"(1, 2, 3, 4, 5, 8)",0.9293333292007446,0.9312000274658204,0.890625,1.0,0.631578947368421,0.7741935483870968,0.7741935483870968
"(1, 2, 3, 4, 6, 8)",0.9307777881622314,0.9312999844551086,0.921875,1.0,0.7058823529411765,0.8275862068965517,0.8275862068965517
"(1, 2, 3, 4, 7, 8)",0.9380555748939514,0.9423999786376952,0.9375,1.0,0.75,0.8571428571428571,0.8571428571428571
"(1, 2, 3, 4, 8, 9)",0.9427777528762817,0.9442999958992004,0.90625,1.0,0.6666666666666666,0.8,0.8
"(1, 2, 3, 4, 8, 10)",0.9157778024673462,0.9143000245094299,0.90625,0.9166666666666666,0.6875,0.7857142857142857,0.7857142857142857
"(1, 2, 3, 4, 8, 11)",0.5004444718360901,0.5,0.8125,0.0,0,0,0
"(1, 2, 3, 4, 8, 12)",0.9435555338859558,0.946399986743927,0.375,0.9166666666666666,0.22,0.3548387096774193,0.3548387096774193
"(1, 2, 3, 5, 6, 8)",0.9352222084999084,0.9388999938964844,0.96875,1.0,0.8571428571428571,0.923076923076923,0.923076923076923
"(1, 2, 3, 5, 7, 8)",0.938444435596466,0.9406999945640564,0.953125,1.0,0.8,0.888888888888889,0.888888888888889
"(1, 2, 3, 5, 8, 9)",0.9421666860580444,0.9452000260353088,0.921875,0.9166666666666666,0.7333333333333333,0.8148148148148148,0.8148148148148148
"(1, 2, 3, 5, 8, 10)",0.9327777624130249,0.9387000203132629,0.96875,1.0,0.8571428571428571,0.923076923076923,0.923076923076923
"(1, 2, 3, 5, 8, 11)",0.9453333616256714,0.9495000243186952,0.96875,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666
"(1, 2, 3, 5, 8, 12)",0.9488333463668824,0.9484000205993652,0.484375,0.9166666666666666,0.2558139534883721,0.4,0.4
"(1, 2, 3, 6, 7, 8)",0.5002222061157227,0.5,0.8125,0.0,0,0,0
"(1, 2, 3, 6, 8, 9)",0.9400555491447448,0.9415000081062316,0.96875,1.0,0.8571428571428571,0.923076923076923,0.923076923076923
"(1, 2, 3, 6, 8, 10)",0.9391666650772096,0.9406999945640564,0.953125,1.0,0.8,0.888888888888889,0.888888888888889
"(1, 2, 3, 6, 8, 11)",0.946166694164276,0.9495000243186952,0.90625,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7692307692307692
"(1, 2, 3, 6, 8, 12)",0.946833312511444,0.948099970817566,0.515625,0.9166666666666666,0.2682926829268293,0.4150943396226415,0.4150943396226415
"(1, 2, 3, 7, 8, 9)",0.9402222037315368,0.941100001335144,0.953125,0.9166666666666666,0.8461538461538461,0.8799999999999999,0.8799999999999999
"(1, 2, 3, 7, 8, 10)",0.9352777600288392,0.9394000172615052,0.953125,1.0,0.8,0.888888888888889,0.888888888888889
"(1, 2, 3, 7, 8, 11)",0.9462777972221376,0.9495000243186952,0.953125,0.8333333333333334,0.9090909090909092,0.8695652173913043,0.8695652173913043
"(1, 2, 3, 7, 8, 12)",0.946166694164276,0.948199987411499,0.484375,0.9166666666666666,0.2558139534883721,0.4,0.4
"(1, 2, 3, 8, 9, 10)",0.9391666650772096,0.942799985408783,0.96875,1.0,0.8571428571428571,0.923076923076923,0.923076923076923
"(1, 2, 3, 8, 9, 11)",0.9482222199440002,0.9501000046730042,0.9375,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
"(1, 2, 3, 8, 9, 12)",0.9441111087799072,0.9491999745368958,0.515625,0.9166666666666666,0.2682926829268293,0.4150943396226415,0.4150943396226415
"(1, 2, 3, 8, 10, 11)",0.9456111192703248,0.9473999738693236,0.921875,0.9166666666666666,0.7333333333333333,0.8148148148148148,0.8148148148148148
"(1, 2, 3, 8, 10, 12)",0.9434999823570251,0.9477999806404114,0.578125,0.9166666666666666,0.2972972972972973,0.4489795918367347,0.4489795918367347
"(1, 2, 3, 8, 11, 12)",0.49666666984558105,0.5,0.8125,0.0,0,0,0
"(1, 2, 4, 5, 6, 8)",0.9390000104904176,0.9430000185966492,0.921875,1.0,0.7058823529411765,0.8275862068965517,0.8275862068965517
"(1, 2, 4, 5, 7, 8)",0.9372777938842773,0.9419999718666077,0.9375,1.0,0.75,0.8571428571428571,0.8571428571428571
"(1, 2, 4, 5, 8, 9)",0.9369999766349792,0.9395999908447266,0.9375,1.0,0.75,0.8571428571428571,0.8571428571428571
"(1, 2, 4, 5, 8, 10)",0.9325555562973022,0.9370999932289124,0.9375,1.0,0.75,0.8571428571428571,0.8571428571428571
"(1, 2, 4, 5, 8, 11)",0.9487777948379515,0.9496999979019164,0.9375,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
"(1, 2, 4, 5, 8, 12)",0.946666657924652,0.948199987411499,0.484375,0.9166666666666666,0.2558139534883721,0.4,0.4
"(1, 2, 4, 6, 7, 8)",0.9383333325386047,0.9430999755859375,0.9375,1.0,0.75,0.8571428571428571,0.8571428571428571
"(1, 2, 4, 6, 8, 9)",0.9440555572509766,0.9456999897956848,0.90625,0.9166666666666666,0.6875,0.7857142857142857,0.7857142857142857
"(1, 2, 4, 6, 8, 10)",0.93577778339386,0.9409999847412108,0.953125,1.0,0.8,0.888888888888889,0.888888888888889
"(1, 2, 4, 6, 8, 11)",0.9459444284439088,0.9495000243186952,0.9375,0.9166666666666666,0.7857142857142857,0.8461538461538461,0.8461538461538461
"(1, 2, 4, 6, 8, 12)",0.9431666731834412,0.948099970817566,0.53125,0.9166666666666666,0.275,0.4230769230769231,0.4230769230769231
"(1, 2, 4, 7, 8, 9)",0.9391111135482788,0.9453999996185304,0.953125,1.0,0.8,0.888888888888889,0.888888888888889
"(1, 2, 4, 7, 8, 10)",0.9362221956253052,0.942300021648407,0.953125,1.0,0.8,0.888888888888889,0.888888888888889
"(1, 2, 4, 7, 8, 11)",0.9482777714729308,0.9501000046730042,0.953125,0.8333333333333334,0.9090909090909092,0.8695652173913043,0.8695652173913043
"(1, 2, 4, 7, 8, 12)",0.9472777843475342,0.9488000273704528,0.453125,0.9166666666666666,0.2444444444444444,0.3859649122807018,0.3859649122807018
"(1, 2, 4, 8, 9, 10)",0.9352777600288392,0.9384999871253968,0.96875,1.0,0.8571428571428571,0.923076923076923,0.923076923076923
"(1, 2, 4, 8, 9, 11)",0.9482222199440002,0.9496999979019164,0.9375,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
"(1, 2, 4, 8, 9, 12)",0.950166642665863,0.949899971485138,0.4375,0.9166666666666666,0.2391304347826087,0.3793103448275862,0.3793103448275862
"(1, 2, 4, 8, 10, 11)",0.9459999799728394,0.9496999979019164,0.96875,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666
"(1, 2, 4, 8, 10, 12)",0.9459999799728394,0.9480000138282776,0.59375,0.9166666666666666,0.3055555555555556,0.4583333333333333,0.4583333333333333
"(1, 2, 4, 8, 11, 12)",0.9447222352027892,0.949899971485138,0.75,0.9166666666666666,0.4230769230769231,0.5789473684210527,0.5789473684210527
"(1, 2, 5, 6, 7, 8)",0.9367777705192566,0.9401000142097472,0.9375,1.0,0.75,0.8571428571428571,0.8571428571428571
"(1, 2, 5, 6, 8, 9)",0.9445000290870667,0.9452000260353088,0.921875,1.0,0.7058823529411765,0.8275862068965517,0.8275862068965517
"(1, 2, 5, 6, 8, 10)",0.9351666569709778,0.9397000074386596,0.953125,1.0,0.8,0.888888888888889,0.888888888888889
"(1, 2, 5, 6, 8, 11)",0.9473333358764648,0.9495000243186952,0.953125,0.8333333333333334,0.9090909090909092,0.8695652173913043,0.8695652173913043
"(1, 2, 5, 6, 8, 12)",0.9432222247123718,0.948199987411499,0.5,0.9166666666666666,0.2619047619047619,0.4074074074074074,0.4074074074074074
"(1, 2, 5, 7, 8, 9)",0.941277801990509,0.945800006389618,0.9375,1.0,0.75,0.8571428571428571,0.8571428571428571
"(1, 2, 5, 7, 8, 10)",0.9103888869285583,0.9161999821662904,0.9375,1.0,0.75,0.8571428571428571,0.8571428571428571
"(1, 2, 5, 7, 8, 11)",0.94650000333786,0.9495000243186952,0.953125,0.8333333333333334,0.9090909090909092,0.8695652173913043,0.8695652173913043
"(1, 2, 5, 7, 8, 12)",0.9472222328186036,0.948199987411499,0.515625,0.9166666666666666,0.2682926829268293,0.4150943396226415,0.4150943396226415
"(1, 2, 5, 8, 9, 10)",0.9193888902664185,0.9207000136375427,0.9375,0.9166666666666666,0.7857142857142857,0.8461538461538461,0.8461538461538461
"(1, 2, 5, 8, 9, 11)",0.946333348751068,0.9502000212669371,0.9375,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
"(1, 2, 5, 8, 9, 12)",0.9462777972221376,0.948099970817566,0.671875,0.9166666666666666,0.3548387096774194,0.5116279069767442,0.5116279069767442
"(1, 2, 5, 8, 10, 11)",0.945722222328186,0.9492999911308287,0.953125,0.8333333333333334,0.9090909090909092,0.8695652173913043,0.8695652173913043
"(1, 2, 5, 8, 10, 12)",0.945555567741394,0.9480000138282776,0.609375,0.9166666666666666,0.3142857142857143,0.4680851063829787,0.4680851063829787
"(1, 2, 5, 8, 11, 12)",0.94650000333786,0.9491000175476074,0.9375,0.9166666666666666,0.7857142857142857,0.8461538461538461,0.8461538461538461
"(1, 2, 6, 7, 8, 9)",0.9373888969421387,0.9398000240325928,0.953125,1.0,0.8,0.888888888888889,0.888888888888889
"(1, 2, 6, 7, 8, 10)",0.9181666374206544,0.9197999835014344,0.921875,1.0,0.7058823529411765,0.8275862068965517,0.8275862068965517
"(1, 2, 6, 7, 8, 11)",0.946166694164276,0.9495999813079834,0.953125,0.8333333333333334,0.9090909090909092,0.8695652173913043,0.8695652173913043
"(1, 2, 6, 7, 8, 12)",0.9445555806159973,0.9480999708175659,0.46875,0.9166666666666666,0.25,0.3928571428571429,0.3928571428571429
"(1, 2, 6, 8, 9, 10)",0.9394999742507935,0.9424999952316284,0.984375,1.0,0.9230769230769231,0.9600000000000001,0.9600000000000001
"(1, 2, 6, 8, 9, 11)",0.945388913154602,0.949899971485138,0.953125,0.9166666666666666,0.8461538461538461,0.8799999999999999,0.8799999999999999
