Features Used,Validation Accuracy,Sim Test Accuracy,Real Test Accuracy,Real Test Completeness,Real Test Purity,F1 Score,Metric Value
"(1, 2, 3, 4, 5, 6, 7, 8)",0.9426666498184204,0.935699999332428,0.6521739363670349,1.0,0.3333333333333333,0.5,0.5
"(1, 2, 3, 4, 5, 6, 8, 9)",0.9452221989631652,0.942799985408783,0.782608687877655,0.9166666666666666,0.44,0.5945945945945945,0.5945945945945945
"(1, 2, 3, 4, 5, 6, 8, 10)",0.9182778000831604,0.9121000170707703,0.6376811861991882,1.0,0.32432432432432434,0.489795918367347,0.489795918367347
"(1, 2, 3, 4, 5, 6, 8, 11)",0.9471111297607422,0.9452999830245972,0.8115941882133484,0.8333333333333334,0.4761904761904761,0.6060606060606061,0.6060606060606061
"(1, 2, 3, 4, 5, 6, 8, 12)",0.94650000333786,0.9430999755859376,0.1739130467176437,1.0,0.1739130434782608,0.2962962962962963,0.2962962962962963
"(1, 2, 3, 4, 5, 7, 8, 9)",0.944611132144928,0.9423999786376952,0.6231883764266968,1.0,0.3157894736842105,0.4799999999999999,0.4799999999999999
"(1, 2, 3, 4, 5, 7, 8, 10)",0.9351666569709778,0.9294999837875366,0.6521739363670349,1.0,0.3333333333333333,0.5,0.5
"(1, 2, 3, 4, 5, 7, 8, 11)",0.9481111168861389,0.9452999830245972,0.8840579986572266,0.8333333333333334,0.625,0.7142857142857143,0.7142857142857143
"(1, 2, 3, 4, 5, 7, 8, 12)",0.9483888745307922,0.942799985408783,0.18840579688549042,1.0,0.17647058823529413,0.3,0.3
"(1, 2, 3, 4, 5, 8, 9, 10)",0.8264444470405579,0.8172000050544739,0.3768115937709808,0.75,0.1836734693877551,0.2950819672131148,0.2950819672131148
"(1, 2, 3, 4, 5, 8, 9, 11)",0.951111137866974,0.9455000162124634,0.8260869383811951,0.8333333333333334,0.5,0.625,0.625
"(1, 2, 3, 4, 5, 8, 9, 12)",0.945888876914978,0.9433000087738036,0.1884057968854904,1.0,0.1764705882352941,0.3,0.3
"(1, 2, 3, 4, 5, 8, 10, 11)",0.9426666498184204,0.939300000667572,0.8260869383811951,0.8333333333333334,0.5,0.625,0.625
"(1, 2, 3, 4, 5, 8, 10, 12)",0.8654444217681885,0.8665000200271606,0.5072463750839233,1.0,0.2608695652173913,0.4137931034482758,0.4137931034482758
"(1, 2, 3, 4, 5, 8, 11, 12)",0.9499444365501404,0.9452999830245972,0.782608687877655,0.8333333333333334,0.4347826086956521,0.5714285714285714,0.5714285714285714
"(1, 2, 3, 4, 6, 7, 8, 9)",0.9411666393280028,0.9366999864578248,0.782608687877655,0.8333333333333334,0.4347826086956521,0.5714285714285714,0.5714285714285714
"(1, 2, 3, 4, 6, 7, 8, 10)",0.934166669845581,0.9279000163078308,0.6521739363670349,1.0,0.3333333333333333,0.5,0.5
"(1, 2, 3, 4, 6, 7, 8, 11)",0.9506666660308838,0.9453999996185304,0.782608687877655,0.8333333333333334,0.4347826086956521,0.5714285714285714,0.5714285714285714
"(1, 2, 3, 4, 6, 7, 8, 12)",0.9476110935211182,0.9437000155448914,0.1884057968854904,1.0,0.1764705882352941,0.3,0.3
"(1, 2, 3, 4, 6, 8, 9, 10)",0.9052777886390686,0.8996999859809875,0.7246376872062683,0.9166666666666666,0.3793103448275862,0.5365853658536586,0.5365853658536586
"(1, 2, 3, 4, 6, 8, 9, 11)",0.9495000243186952,0.9451000094413756,0.8695651888847351,0.75,0.6,0.6666666666666665,0.6666666666666665
"(1, 2, 3, 4, 6, 8, 9, 12)",0.9408888816833496,0.9373000264167786,0.6086956262588501,1.0,0.3076923076923077,0.4705882352941176,0.4705882352941176
"(1, 2, 3, 4, 6, 8, 10, 11)",0.9397777915000916,0.9372000098228456,0.8115941882133484,0.8333333333333334,0.4761904761904761,0.6060606060606061,0.6060606060606061
"(1, 2, 3, 4, 6, 8, 10, 12)",0.9209444522857666,0.9182000160217284,0.5072463750839233,1.0,0.2608695652173913,0.4137931034482758,0.4137931034482758
"(1, 2, 3, 4, 6, 8, 11, 12)",0.9474999904632568,0.9453999996185304,0.7246376872062683,0.9166666666666666,0.3793103448275862,0.5365853658536586,0.5365853658536586
