Features Used,Validation Accuracy,Sim Test Accuracy,Real Test Accuracy,Real Test Completeness,Real Test Purity,F1 Score,Metric Value
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.9445555806159972,0.9405999779701232,0.6521739363670349,1.0,0.3333333333333333,0.5,0.5
"(1, 2, 3, 4, 5, 6, 7, 8, 10)",0.5041666626930237,0.5,0.8260869383811951,0.0,0,0,0
"(1, 2, 3, 4, 5, 6, 7, 8, 11)",0.9476110935211182,0.9451000094413756,0.8695651888847351,0.75,0.6,0.6666666666666665,0.6666666666666665
"(1, 2, 3, 4, 5, 6, 7, 8, 12)",0.4991111159324646,0.5,0.8260869383811951,0.0,0,0,0
"(1, 2, 3, 4, 5, 6, 8, 9, 10)",0.8638888597488403,0.8593000173568726,0.739130437374115,1.0,0.4,0.5714285714285715,0.5714285714285715
"(1, 2, 3, 4, 5, 6, 8, 9, 11)",0.9491666555404663,0.9455000162124634,0.8260869383811951,0.8333333333333334,0.5,0.625,0.625
"(1, 2, 3, 4, 5, 6, 8, 9, 12)",0.9447222352027892,0.9387000203132628,0.4927536249160766,1.0,0.2553191489361702,0.4067796610169491,0.4067796610169491
"(1, 2, 3, 4, 5, 6, 8, 10, 11)",0.8608333468437195,0.8547000288963318,0.4637681245803833,0.6666666666666666,0.1951219512195122,0.3018867924528301,0.3018867924528301
"(1, 2, 3, 4, 5, 6, 8, 10, 12)",0.928166687488556,0.923799991607666,0.5797101259231567,1.0,0.2926829268292683,0.4528301886792452,0.4528301886792452
"(1, 2, 3, 4, 5, 6, 8, 11, 12)",0.951111137866974,0.9453999996185304,0.6086956262588501,0.9166666666666666,0.2972972972972973,0.4489795918367347,0.4489795918367347
"(1, 2, 3, 4, 5, 7, 8, 9, 10)",0.9328888654708862,0.929199993610382,0.7536231875419617,0.9166666666666666,0.4074074074074074,0.5641025641025641,0.5641025641025641
"(1, 2, 3, 4, 5, 7, 8, 9, 11)",0.9473888874053956,0.9456999897956848,0.6666666865348816,0.9166666666666666,0.3333333333333333,0.4888888888888888,0.4888888888888888
"(1, 2, 3, 4, 5, 7, 8, 9, 12)",0.9399999976158142,0.9355999827384948,0.7101449370384216,0.8333333333333334,0.3571428571428571,0.5,0.5
"(1, 2, 3, 4, 5, 7, 8, 10, 11)",0.8587777614593506,0.8493000268936157,0.739130437374115,0.75,0.375,0.5,0.5
"(1, 2, 3, 4, 5, 7, 8, 10, 12)",0.8272777795791626,0.8148000240325928,0.2898550629615783,0.75,0.1636363636363636,0.2686567164179104,0.2686567164179104
"(1, 2, 3, 4, 5, 7, 8, 11, 12)",0.5001111030578613,0.5,0.8260869383811951,0.0,0,0,0
"(1, 2, 3, 4, 5, 8, 9, 10, 11)",0.9476110935211182,0.9448000192642212,0.8115941882133484,0.8333333333333334,0.4761904761904761,0.6060606060606061,0.6060606060606061
"(1, 2, 3, 4, 5, 8, 9, 10, 12)",0.938444435596466,0.9322999715805054,0.6231883764266968,1.0,0.3157894736842105,0.4799999999999999,0.4799999999999999
"(1, 2, 3, 4, 5, 8, 9, 11, 12)",0.9493333101272584,0.9455000162124634,0.782608687877655,0.9166666666666666,0.44,0.5945945945945945,0.5945945945945945
"(1, 2, 3, 4, 5, 8, 10, 11, 12)",0.9495000243186952,0.9453999996185304,0.8260869383811951,0.8333333333333334,0.5,0.625,0.625
"(1, 2, 3, 4, 6, 7, 8, 9, 10)",0.9313889145851136,0.9279000163078308,0.739130437374115,0.9166666666666666,0.3928571428571428,0.55,0.55
"(1, 2, 3, 4, 6, 7, 8, 9, 11)",0.9481111168861388,0.9453999996185304,0.8260869383811951,0.8333333333333334,0.5,0.625,0.625
"(1, 2, 3, 4, 6, 7, 8, 9, 12)",0.946833312511444,0.9430999755859376,0.1884057968854904,1.0,0.1764705882352941,0.3,0.3
"(1, 2, 3, 4, 6, 7, 8, 10, 11)",0.9487777948379517,0.9452000260353088,0.8550724387168884,0.8333333333333334,0.5555555555555556,0.6666666666666667,0.6666666666666667
"(1, 2, 3, 4, 6, 7, 8, 10, 12)",0.9321666955947876,0.9276000261306763,0.4492753744125366,1.0,0.24,0.3870967741935484,0.3870967741935484
"(1, 2, 3, 4, 6, 7, 8, 11, 12)",0.9484999775886536,0.9453999996185303,0.6666666865348816,0.9166666666666666,0.3333333333333333,0.4888888888888888,0.4888888888888888
"(1, 2, 3, 4, 6, 8, 9, 10, 11)",0.9480000138282776,0.9453999996185304,0.8260869383811951,0.8333333333333334,0.5,0.625,0.625
"(1, 2, 3, 4, 6, 8, 9, 10, 12)",0.8224999904632568,0.8144999742507935,0.3768115937709808,0.8333333333333334,0.196078431372549,0.3174603174603174,0.3174603174603174
"(1, 2, 3, 4, 6, 8, 9, 11, 12)",0.9500555396080016,0.9455000162124634,0.7971014380455017,0.9166666666666666,0.4583333333333333,0.611111111111111,0.611111111111111
"(1, 2, 3, 4, 6, 8, 10, 11, 12)",0.9488333463668824,0.9453999996185304,0.695652186870575,0.8333333333333334,0.3448275862068966,0.4878048780487806,0.4878048780487806
"(1, 2, 3, 4, 7, 8, 9, 10, 11)",0.9520000219345093,0.9452999830245972,0.8260869383811951,0.8333333333333334,0.5,0.625,0.625
"(1, 2, 3, 4, 7, 8, 9, 10, 12)",0.8277222514152527,0.8220999836921692,0.2898550629615783,1.0,0.1967213114754098,0.3287671232876712,0.3287671232876712
"(1, 2, 3, 4, 7, 8, 9, 11, 12)",0.9491111040115356,0.9453999996185304,0.7971014380455017,0.8333333333333334,0.4545454545454545,0.5882352941176471,0.5882352941176471
"(1, 2, 3, 4, 7, 8, 10, 11, 12)",0.9483888745307922,0.9434000253677368,0.7536231875419617,0.9166666666666666,0.4074074074074074,0.5641025641025641,0.5641025641025641
"(1, 2, 3, 4, 8, 9, 10, 11, 12)",0.812333345413208,0.8087000250816345,0.2028985470533371,1.0,0.1791044776119403,0.3037974683544303,0.3037974683544303
"(1, 2, 3, 5, 6, 7, 8, 9, 10)",0.8936111330986023,0.890999972820282,0.5507246255874634,1.0,0.2790697674418604,0.4363636363636363,0.4363636363636363
"(1, 2, 3, 5, 6, 7, 8, 9, 11)",0.949055552482605,0.9453999996185304,0.739130437374115,0.9166666666666666,0.3928571428571428,0.55,0.55
"(1, 2, 3, 5, 6, 7, 8, 9, 12)",0.949055552482605,0.9430999755859376,0.2173912972211837,1.0,0.1818181818181818,0.3076923076923077,0.3076923076923077
"(1, 2, 3, 5, 6, 7, 8, 10, 11)",0.9468888640403748,0.9451000094413757,0.8695651888847351,0.8333333333333334,0.5882352941176471,0.6896551724137931,0.6896551724137931
"(1, 2, 3, 5, 6, 7, 8, 10, 12)",0.9225000143051147,0.9193999767303468,0.4057970941066742,0.9166666666666666,0.2156862745098039,0.3492063492063492,0.3492063492063492
"(1, 2, 3, 5, 6, 7, 8, 11, 12)",0.9494444727897644,0.9453999996185304,0.5942028760910034,0.9166666666666666,0.2894736842105263,0.4399999999999999,0.4399999999999999
"(1, 2, 3, 5, 6, 8, 9, 10, 11)",0.9431111216545104,0.9383999705314636,0.7971014380455017,0.8333333333333334,0.4545454545454545,0.5882352941176471,0.5882352941176471
"(1, 2, 3, 5, 6, 8, 9, 10, 12)",0.8773333430290222,0.8694000244140625,0.2463768124580383,0.9166666666666666,0.1774193548387097,0.2972972972972973,0.2972972972972973
"(1, 2, 3, 5, 6, 8, 9, 11, 12)",0.948722243309021,0.9453999996185304,0.695652186870575,0.9166666666666666,0.3548387096774194,0.5116279069767442,0.5116279069767442
"(1, 2, 3, 5, 6, 8, 10, 11, 12)",0.9225555658340454,0.9187999963760376,0.4637681245803833,0.9166666666666666,0.2340425531914893,0.3728813559322034,0.3728813559322034
"(1, 2, 3, 5, 7, 8, 9, 10, 11)",0.9415000081062316,0.9375,0.7971014380455017,0.8333333333333334,0.4545454545454545,0.5882352941176471,0.5882352941176471
"(1, 2, 3, 5, 7, 8, 9, 10, 12)",0.8993333578109741,0.8986999988555908,0.4637681245803833,0.9166666666666666,0.2340425531914893,0.3728813559322034,0.3728813559322034
"(1, 2, 3, 5, 7, 8, 9, 11, 12)",0.9518888592720032,0.9456999897956848,0.4057970941066742,0.9166666666666666,0.2156862745098039,0.3492063492063492,0.3492063492063492
"(1, 2, 3, 5, 7, 8, 10, 11, 12)",0.9499444365501404,0.9452000260353088,0.8550724387168884,0.8333333333333334,0.5555555555555556,0.6666666666666667,0.6666666666666667
"(1, 2, 3, 5, 8, 9, 10, 11, 12)",0.9481666684150696,0.9451000094413756,0.739130437374115,0.8333333333333334,0.3846153846153846,0.5263157894736842,0.5263157894736842
"(1, 2, 3, 6, 7, 8, 9, 10, 11)",0.9449999928474426,0.9398999810218812,0.8405796885490417,0.8333333333333334,0.5263157894736842,0.6451612903225806,0.6451612903225806
"(1, 2, 3, 6, 7, 8, 9, 10, 12)",0.9128888845443726,0.9106000065803528,0.6811594367027283,0.9166666666666666,0.34375,0.5,0.5
"(1, 2, 3, 6, 7, 8, 9, 11, 12)",0.9494444727897644,0.9458000063896179,0.3333333432674408,0.9166666666666666,0.19642857142857142,0.32352941176470584,0.32352941176470584
"(1, 2, 3, 6, 7, 8, 10, 11, 12)",0.9497777819633484,0.9452000260353088,0.7681159377098083,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.5555555555555556
