Features Used,Validation Accuracy,Sim Test Accuracy,Real Test Accuracy,Real Test Completeness,Real Test Purity,F1 Score,Metric Value
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.9443333148956299,0.945900022983551,0.9545454382896423,0.9166666666666666,0.8461538461538461,0.8799999999999999,0.8799999999999999
"(1, 2, 3, 4, 5, 6, 7, 8, 10)",0.9361110925674438,0.9380999803543091,0.939393937587738,1.0,0.75,0.8571428571428571,0.8571428571428571
"(1, 2, 3, 4, 5, 6, 7, 8, 11)",0.9486666917800903,0.9502999782562256,0.939393937587738,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
"(1, 2, 3, 4, 5, 6, 7, 8, 12)",0.945722222328186,0.9491000175476074,0.24242424964904785,0.9166666666666666,0.18333333333333332,0.3055555555555556,0.3055555555555556
"(1, 2, 3, 4, 5, 6, 8, 9, 10)",0.5015555620193481,0.5,0.8181818127632141,0.0,0,0,0
"(1, 2, 3, 4, 5, 6, 8, 9, 11)",0.9482777714729309,0.9505000114440918,0.9242424368858337,0.8333333333333334,0.7692307692307693,0.8,0.8
"(1, 2, 3, 4, 5, 6, 8, 9, 12)",0.949055552482605,0.9492999911308289,0.28787878155708313,0.9166666666666666,0.19298245614035087,0.3188405797101449,0.3188405797101449
"(1, 2, 3, 4, 5, 6, 8, 10, 11)",0.9491111040115356,0.9502000212669373,0.9545454382896423,0.8333333333333334,0.9090909090909091,0.8695652173913043,0.8695652173913043
"(1, 2, 3, 4, 5, 6, 8, 10, 12)",0.9452221989631653,0.9442999958992004,0.28787878155708313,1.0,0.2033898305084746,0.33802816901408456,0.33802816901408456
"(1, 2, 3, 4, 5, 6, 8, 11, 12)",0.9509999752044678,0.9502000212669373,0.6212121248245239,0.9166666666666666,0.3142857142857143,0.4680851063829787,0.4680851063829787
"(1, 2, 3, 4, 5, 7, 8, 9, 10)",0.9396111369132996,0.9402999877929688,0.939393937587738,0.9166666666666666,0.7857142857142857,0.8461538461538461,0.8461538461538461
"(1, 2, 3, 4, 5, 7, 8, 9, 11)",0.9481111168861389,0.9502999782562256,0.9696969985961914,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666
"(1, 2, 3, 4, 5, 7, 8, 9, 12)",0.945111095905304,0.9487000107765198,0.3636363744735718,0.9166666666666666,0.21153846153846154,0.34374999999999994,0.34374999999999994
"(1, 2, 3, 4, 5, 7, 8, 10, 11)",0.9471666812896729,0.9502000212669373,0.9696969985961914,0.8333333333333334,1.0,0.9090909090909091,0.9090909090909091
"(1, 2, 3, 4, 5, 7, 8, 10, 12)",0.4993889033794403,0.5,0.8181818127632141,0.0,0,0,0
"(1, 2, 3, 4, 5, 7, 8, 11, 12)",0.9482222199440002,0.9506000280380249,0.8787878751754761,0.9166666666666666,0.6111111111111112,0.7333333333333334,0.7333333333333334
"(1, 2, 3, 4, 5, 8, 9, 10, 11)",0.49522221088409424,0.5,0.8181818127632141,0.0,0,0,0
"(1, 2, 3, 4, 5, 8, 9, 10, 12)",0.5011666417121887,0.5,0.8181818127632141,0.0,0,0,0
"(1, 2, 3, 4, 5, 8, 9, 11, 12)",0.9483333230018616,0.9505000114440918,0.8939393758773804,0.9166666666666666,0.6470588235294118,0.7586206896551724,0.7586206896551724
"(1, 2, 3, 4, 5, 8, 10, 11, 12)",0.9459999799728394,0.9501000046730042,0.9090909361839294,0.9166666666666666,0.6875,0.7857142857142857,0.7857142857142857
"(1, 2, 3, 4, 6, 7, 8, 9, 10)",0.9381666779518127,0.9395999908447266,0.9545454382896423,1.0,0.8,0.888888888888889,0.888888888888889
"(1, 2, 3, 4, 6, 7, 8, 9, 11)",0.5015555620193481,0.5,0.8181818127632141,0.0,0,0,0
"(1, 2, 3, 4, 6, 7, 8, 9, 12)",0.49994444847106934,0.5,0.8181818127632141,0.0,0,0,0
"(1, 2, 3, 4, 6, 7, 8, 10, 11)",0.49738889932632446,0.5,0.8181818127632141,0.0,0,0,0
"(1, 2, 3, 4, 6, 7, 8, 10, 12)",0.5024444460868835,0.5,0.8181818127632141,0.0,0,0,0
"(1, 2, 3, 4, 6, 7, 8, 11, 12)",0.9466666579246521,0.949999988079071,0.939393937587738,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
"(1, 2, 3, 4, 6, 8, 9, 10, 11)",0.8734444379806519,0.8726999759674072,0.8636363744735718,0.9166666666666666,0.5789473684210527,0.7096774193548387,0.7096774193548387
"(1, 2, 3, 4, 6, 8, 9, 10, 12)",0.503333330154419,0.5,0.8181818127632141,0.0,0,0,0
"(1, 2, 3, 4, 6, 8, 9, 11, 12)",0.49827778339385986,0.5,0.8181818127632141,0.0,0,0,0
"(1, 2, 3, 4, 6, 8, 10, 11, 12)",0.9491111040115356,0.9495999813079834,0.8333333134651184,0.9166666666666666,0.5238095238095238,0.6666666666666667,0.6666666666666667
"(1, 2, 3, 4, 7, 8, 9, 10, 11)",0.945555567741394,0.9501000046730042,0.8939393758773804,0.9166666666666666,0.6470588235294118,0.7586206896551724,0.7586206896551724
"(1, 2, 3, 4, 7, 8, 9, 10, 12)",0.5007222294807434,0.5002999901771545,0.8181818127632141,0.0,0,0,0
"(1, 2, 3, 4, 7, 8, 9, 11, 12)",0.9471111297607422,0.9502999782562256,0.8484848737716675,0.9166666666666666,0.55,0.6874999999999999,0.6874999999999999
"(1, 2, 3, 4, 7, 8, 10, 11, 12)",0.49944445490837097,0.5,0.8181818127632141,0.0,0,0,0
"(1, 2, 3, 4, 8, 9, 10, 11, 12)",0.9487777948379517,0.9502000212669373,0.8939393758773804,0.9166666666666666,0.6470588235294118,0.7586206896551724,0.7586206896551724
"(1, 2, 3, 5, 6, 7, 8, 9, 10)",0.9346666932106018,0.9340000152587891,0.9545454382896423,1.0,0.8,0.888888888888889,0.888888888888889
"(1, 2, 3, 5, 6, 7, 8, 9, 11)",0.5045555830001831,0.5,0.8181818127632141,0.0,0,0,0
"(1, 2, 3, 5, 6, 7, 8, 9, 12)",0.4992777705192566,0.5,0.8181818127632141,0.0,0,0,0
"(1, 2, 3, 5, 6, 7, 8, 10, 11)",0.9469444155693054,0.9501000046730042,0.9696969985961914,0.8333333333333334,1.0,0.9090909090909091,0.9090909090909091
"(1, 2, 3, 5, 6, 7, 8, 10, 12)",0.9446666836738586,0.947700023651123,0.3030303120613098,1.0,0.20689655172413793,0.34285714285714286,0.34285714285714286
"(1, 2, 3, 5, 6, 7, 8, 11, 12)",0.5030555725097656,0.5,0.8181818127632141,0.0,0,0,0
"(1, 2, 3, 5, 6, 8, 9, 10, 11)",0.9473888874053955,0.9503999948501587,0.939393937587738,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
"(1, 2, 3, 5, 6, 8, 9, 10, 12)",0.4993889033794403,0.5,0.8181818127632141,0.0,0,0,0
"(1, 2, 3, 5, 6, 8, 9, 11, 12)",0.948722243309021,0.9506999850273132,0.9090909361839294,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7692307692307692
"(1, 2, 3, 5, 6, 8, 10, 11, 12)",0.503166675567627,0.5,0.8181818127632141,0.0,0,0,0
"(1, 2, 3, 5, 7, 8, 9, 10, 11)",0.9503889083862305,0.9502999782562256,0.9696969985961914,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666
"(1, 2, 3, 5, 7, 8, 9, 10, 12)",0.9477777481079102,0.9473000168800354,0.560606062412262,0.9166666666666666,0.28205128205128205,0.4313725490196078,0.4313725490196078
"(1, 2, 3, 5, 7, 8, 9, 11, 12)",0.9484999775886536,0.9503999948501587,0.8636363744735718,0.9166666666666666,0.5789473684210527,0.7096774193548387,0.7096774193548387
