Features Used,Validation Accuracy,Sim Test Accuracy,Real Test Accuracy,Real Test Completeness,Real Test Purity,F1 Score,Metric Value
"(1, 2, 3, 4, 5, 6, 7, 8)",0.9368888735771179,0.9404000043869019,0.953125,1.0,0.8,0.888888888888889,0.888888888888889
"(1, 2, 3, 4, 5, 6, 8, 9)",0.9437777996063232,0.9430000185966492,0.96875,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666
"(1, 2, 3, 4, 5, 6, 8, 10)",0.933222234249115,0.9387999773025512,0.96875,1.0,0.8571428571428571,0.923076923076923,0.923076923076923
"(1, 2, 3, 4, 5, 6, 8, 11)",0.9481111168861388,0.9496999979019164,0.9375,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
"(1, 2, 3, 4, 5, 6, 8, 12)",0.9467777609825134,0.9487000107765198,0.484375,0.9166666666666666,0.2558139534883721,0.4,0.4
"(1, 2, 3, 4, 5, 7, 8, 9)",0.937666654586792,0.9437999725341796,0.96875,1.0,0.8571428571428571,0.923076923076923,0.923076923076923
"(1, 2, 3, 4, 5, 7, 8, 10)",0.9108333587646484,0.9154000282287598,0.90625,0.9166666666666666,0.6875,0.7857142857142857,0.7857142857142857
"(1, 2, 3, 4, 5, 7, 8, 11)",0.9473888874053956,0.9495999813079834,0.953125,0.8333333333333334,0.9090909090909092,0.8695652173913043,0.8695652173913043
"(1, 2, 3, 4, 5, 7, 8, 12)",0.9462777972221375,0.9487000107765198,0.6875,0.9166666666666666,0.36666666666666664,0.5238095238095238,0.5238095238095238
"(1, 2, 3, 4, 5, 8, 9, 10)",0.9116666913032532,0.9132000207901,0.953125,0.9166666666666666,0.8461538461538461,0.8799999999999999,0.8799999999999999
"(1, 2, 3, 4, 5, 8, 9, 11)",0.9470000267028807,0.9495999813079834,0.9375,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
"(1, 2, 3, 4, 5, 8, 9, 12)",0.945722222328186,0.9488999843597412,0.65625,0.9166666666666666,0.34375,0.5,0.5
"(1, 2, 3, 4, 5, 8, 10, 11)",0.9498888850212096,0.9496999979019164,0.953125,0.8333333333333334,0.9090909090909092,0.8695652173913043,0.8695652173913043
"(1, 2, 3, 4, 5, 8, 10, 12)",0.9446666836738586,0.94650000333786,0.625,0.9166666666666666,0.3235294117647059,0.4782608695652174,0.4782608695652174
"(1, 2, 3, 4, 5, 8, 11, 12)",0.946333348751068,0.9495999813079834,0.765625,0.9166666666666666,0.44,0.5945945945945945,0.5945945945945945
"(1, 2, 3, 4, 6, 7, 8, 9)",0.9401666522026062,0.9419999718666076,0.96875,1.0,0.8571428571428571,0.923076923076923,0.923076923076923
"(1, 2, 3, 4, 6, 7, 8, 10)",0.938277781009674,0.9409999847412108,0.96875,1.0,0.8571428571428571,0.923076923076923,0.923076923076923
"(1, 2, 3, 4, 6, 7, 8, 11)",0.9473888874053956,0.9495000243186952,0.953125,0.8333333333333334,0.9090909090909092,0.8695652173913043,0.8695652173913043
"(1, 2, 3, 4, 6, 7, 8, 12)",0.9475555419921876,0.9480000138282776,0.5625,0.9166666666666666,0.2894736842105263,0.4399999999999999,0.4399999999999999
"(1, 2, 3, 4, 6, 8, 9, 10)",0.9307222366333008,0.934599995613098,0.953125,1.0,0.8,0.888888888888889,0.888888888888889
"(1, 2, 3, 4, 6, 8, 9, 11)",0.946166694164276,0.949400007724762,0.953125,0.8333333333333334,0.9090909090909092,0.8695652173913043,0.8695652173913043
"(1, 2, 3, 4, 6, 8, 9, 12)",0.9463889002799988,0.9485999941825868,0.65625,0.9166666666666666,0.34375,0.5,0.5
"(1, 2, 3, 4, 6, 8, 10, 11)",0.9443888664245605,0.9495999813079834,0.96875,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666
"(1, 2, 3, 4, 6, 8, 10, 12)",0.9470000267028807,0.9477999806404114,0.578125,0.9166666666666666,0.2972972972972973,0.4489795918367347,0.4489795918367347
"(1, 2, 3, 4, 6, 8, 11, 12)",0.9456666707992554,0.949999988079071,0.921875,0.8333333333333334,0.7692307692307693,0.8,0.8
"(1, 2, 3, 4, 7, 8, 9, 10)",0.9350555539131165,0.9412000179290771,0.984375,1.0,0.9230769230769232,0.96,0.96
"(1, 2, 3, 4, 7, 8, 9, 11)",0.9487777948379515,0.9495999813079834,0.953125,0.8333333333333334,0.9090909090909092,0.8695652173913043,0.8695652173913043
"(1, 2, 3, 4, 7, 8, 9, 12)",0.9447222352027892,0.9492999911308287,0.59375,0.9166666666666666,0.3055555555555556,0.4583333333333333,0.4583333333333333
"(1, 2, 3, 4, 7, 8, 10, 11)",0.944000005722046,0.949400007724762,0.953125,0.8333333333333334,0.9090909090909092,0.8695652173913043,0.8695652173913043
"(1, 2, 3, 4, 7, 8, 10, 12)",0.94605553150177,0.9484000205993652,0.609375,0.9166666666666666,0.3142857142857143,0.4680851063829787,0.4680851063829787
"(1, 2, 3, 4, 7, 8, 11, 12)",0.9477221965789796,0.949899971485138,0.90625,0.9166666666666666,0.6875,0.7857142857142857,0.7857142857142857
"(1, 2, 3, 4, 8, 9, 10, 11)",0.9482222199440002,0.9498999714851379,0.953125,0.9166666666666666,0.8461538461538461,0.8799999999999999,0.8799999999999999
"(1, 2, 3, 4, 8, 9, 10, 12)",0.9442222118377686,0.9490000009536744,0.75,0.9166666666666666,0.4230769230769231,0.5789473684210527,0.5789473684210527
"(1, 2, 3, 4, 8, 9, 11, 12)",0.9461110830307008,0.9496999979019164,0.765625,0.9166666666666666,0.44,0.5945945945945945,0.5945945945945945
"(1, 2, 3, 4, 8, 10, 11, 12)",0.9485555291175842,0.949400007724762,0.9375,0.9166666666666666,0.7857142857142857,0.8461538461538461,0.8461538461538461
"(1, 2, 3, 5, 6, 7, 8, 9)",0.9412222504615784,0.9456999897956848,0.953125,1.0,0.8,0.888888888888889,0.888888888888889
"(1, 2, 3, 5, 6, 7, 8, 10)",0.93922221660614,0.9405999779701232,0.96875,1.0,0.8571428571428571,0.923076923076923,0.923076923076923
"(1, 2, 3, 5, 6, 7, 8, 11)",0.9480555653572084,0.949400007724762,0.953125,0.8333333333333334,0.9090909090909092,0.8695652173913043,0.8695652173913043
"(1, 2, 3, 5, 6, 7, 8, 12)",0.9461666941642761,0.9480999708175659,0.625,0.9166666666666666,0.3235294117647059,0.4782608695652174,0.4782608695652174
"(1, 2, 3, 5, 6, 8, 9, 10)",0.935611128807068,0.9399999976158142,0.96875,1.0,0.8571428571428571,0.923076923076923,0.923076923076923
"(1, 2, 3, 5, 6, 8, 9, 11)",0.4995555579662323,0.5,0.8125,0.0,0,0,0
"(1, 2, 3, 5, 6, 8, 9, 12)",0.9476110935211182,0.9485999941825868,0.703125,0.9166666666666666,0.3793103448275862,0.5365853658536586,0.5365853658536586
"(1, 2, 3, 5, 6, 8, 10, 11)",0.9465555548667908,0.9495999813079834,0.9375,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
"(1, 2, 3, 5, 6, 8, 10, 12)",0.9458333253860474,0.948300004005432,0.59375,0.9166666666666666,0.3055555555555556,0.4583333333333333,0.4583333333333333
"(1, 2, 3, 5, 6, 8, 11, 12)",0.9496666789054872,0.9492999911308287,0.9375,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
"(1, 2, 3, 5, 7, 8, 9, 10)",0.9266111254692078,0.929099977016449,0.953125,1.0,0.8,0.888888888888889,0.888888888888889
"(1, 2, 3, 5, 7, 8, 9, 11)",0.9473333358764648,0.949999988079071,0.9375,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
"(1, 2, 3, 5, 7, 8, 9, 12)",0.9483888745307922,0.9495000243186952,0.53125,0.9166666666666666,0.275,0.4230769230769231,0.4230769230769231
"(1, 2, 3, 5, 7, 8, 10, 11)",0.9462777972221376,0.9495999813079834,0.953125,0.8333333333333334,0.9090909090909092,0.8695652173913043,0.8695652173913043
"(1, 2, 3, 5, 7, 8, 10, 12)",0.9463889002799988,0.9474999904632568,0.640625,0.9166666666666666,0.3333333333333333,0.4888888888888888,0.4888888888888888
"(1, 2, 3, 5, 7, 8, 11, 12)",0.9436110854148864,0.9495000243186952,0.890625,0.9166666666666666,0.6470588235294118,0.7586206896551724,0.7586206896551724
"(1, 2, 3, 5, 8, 9, 10, 11)",0.9437777996063232,0.9480000138282776,0.953125,0.9166666666666666,0.8461538461538461,0.8799999999999999,0.8799999999999999
"(1, 2, 3, 5, 8, 9, 10, 12)",0.949833333492279,0.9484000205993652,0.703125,0.9166666666666666,0.3793103448275862,0.5365853658536586,0.5365853658536586
"(1, 2, 3, 5, 8, 9, 11, 12)",0.9470000267028807,0.9502000212669371,0.859375,0.9166666666666666,0.5789473684210527,0.7096774193548387,0.7096774193548387
"(1, 2, 3, 5, 8, 10, 11, 12)",0.945555567741394,0.9488999843597412,0.84375,0.9166666666666666,0.55,0.6874999999999999,0.6874999999999999
"(1, 2, 3, 6, 7, 8, 9, 10)",0.9399999976158142,0.9416000247001648,0.984375,1.0,0.9230769230769232,0.96,0.96
"(1, 2, 3, 6, 7, 8, 9, 11)",0.9497777819633484,0.949999988079071,0.9375,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
"(1, 2, 3, 6, 7, 8, 9, 12)",0.949222207069397,0.9495999813079834,0.546875,0.9166666666666666,0.28205128205128205,0.4313725490196078,0.4313725490196078
"(1, 2, 3, 6, 7, 8, 10, 11)",0.946666657924652,0.949400007724762,0.953125,0.8333333333333334,0.9090909090909092,0.8695652173913043,0.8695652173913043
"(1, 2, 3, 6, 7, 8, 10, 12)",0.9476110935211182,0.948300004005432,0.65625,0.9166666666666666,0.34375,0.5,0.5
"(1, 2, 3, 6, 7, 8, 11, 12)",0.9465555548667908,0.9495999813079834,0.75,0.9166666666666666,0.4230769230769231,0.5789473684210527,0.5789473684210527
