Features Used,Validation Accuracy,Sim Test Accuracy,Real Test Accuracy,Real Test Completeness,Real Test Purity,F1 Score,Metric Value
"(1, 2, 3, 4, 5, 6, 8)",0.941611111164093,0.9434000253677368,0.939393937587738,1.0,0.75,0.8571428571428571,0.8571428571428571
"(1, 2, 3, 4, 5, 7, 8)",0.945111095905304,0.9430000185966492,0.8939393758773804,1.0,0.631578947368421,0.7741935483870968,0.7741935483870968
"(1, 2, 3, 4, 5, 8, 9)",0.9443888664245604,0.944100022315979,0.939393937587738,1.0,0.75,0.8571428571428571,0.8571428571428571
"(1, 2, 3, 4, 5, 8, 10)",0.9355555772781372,0.9369000196456908,0.9242424368858336,1.0,0.7058823529411765,0.8275862068965517,0.8275862068965517
"(1, 2, 3, 4, 5, 8, 11)",0.9456666707992554,0.9502000212669371,0.9545454382896424,0.8333333333333334,0.9090909090909092,0.8695652173913043,0.8695652173913043
"(1, 2, 3, 4, 5, 8, 12)",0.945111095905304,0.9490000009536744,0.2121212184429168,1.0,0.1875,0.3157894736842105,0.3157894736842105
"(1, 2, 3, 4, 6, 7, 8)",0.9418888688087463,0.9437999725341797,0.8939393758773804,1.0,0.631578947368421,0.7741935483870968,0.7741935483870968
"(1, 2, 3, 4, 6, 8, 9)",0.9428333044052124,0.9448000192642212,0.939393937587738,1.0,0.75,0.8571428571428571,0.8571428571428571
"(1, 2, 3, 4, 6, 8, 10)",0.9350555539131165,0.9366999864578247,0.9242424368858337,1.0,0.7058823529411765,0.8275862068965517,0.8275862068965517
"(1, 2, 3, 4, 6, 8, 11)",0.9448888897895812,0.9502000212669371,0.9545454382896424,0.8333333333333334,0.9090909090909092,0.8695652173913043,0.8695652173913043
"(1, 2, 3, 4, 6, 8, 12)",0.9487777948379515,0.9495999813079834,0.2575757503509521,1.0,0.1967213114754098,0.3287671232876712,0.3287671232876712
"(1, 2, 3, 4, 7, 8, 9)",0.9434444308280945,0.9447000026702881,0.9545454382896423,0.9166666666666666,0.8461538461538461,0.8799999999999999,0.8799999999999999
"(1, 2, 3, 4, 7, 8, 10)",0.9394999742507935,0.9401999711990356,0.9242424368858337,1.0,0.7058823529411765,0.8275862068965517,0.8275862068965517
"(1, 2, 3, 4, 7, 8, 11)",0.9478889107704164,0.949899971485138,0.9696969985961914,0.8333333333333334,1.0,0.9090909090909092,0.9090909090909092
"(1, 2, 3, 4, 7, 8, 12)",0.9476666450500488,0.9495000243186951,0.24242424964904785,0.9166666666666666,0.18333333333333332,0.3055555555555556,0.3055555555555556
"(1, 2, 3, 4, 8, 9, 10)",0.9368333220481871,0.9390000104904176,0.9242424368858336,1.0,0.7058823529411765,0.8275862068965517,0.8275862068965517
"(1, 2, 3, 4, 8, 9, 11)",0.9475555419921876,0.9502999782562256,0.939393937587738,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
"(1, 2, 3, 4, 8, 9, 12)",0.9454444646835328,0.949400007724762,0.6818181872367859,0.9166666666666666,0.3548387096774194,0.5116279069767442,0.5116279069767442
"(1, 2, 3, 4, 8, 10, 11)",0.9513333439826964,0.9502000212669371,0.939393937587738,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
"(1, 2, 3, 4, 8, 10, 12)",0.8890555500984192,0.8881999850273132,0.6969696879386902,1.0,0.375,0.5454545454545454,0.5454545454545454
"(1, 2, 3, 4, 8, 11, 12)",0.9503333568572998,0.9502999782562256,0.8939393758773804,0.9166666666666666,0.6470588235294118,0.7586206896551724,0.7586206896551724
"(1, 2, 3, 5, 6, 7, 8)",0.9411666393280028,0.9444000124931335,0.9242424368858336,1.0,0.7058823529411765,0.8275862068965517,0.8275862068965517
"(1, 2, 3, 5, 6, 8, 9)",0.9424444437026978,0.9449999928474426,0.9545454382896424,1.0,0.8,0.888888888888889,0.888888888888889
"(1, 2, 3, 5, 6, 8, 10)",0.9345555305480956,0.9380999803543092,0.9242424368858336,1.0,0.7058823529411765,0.8275862068965517,0.8275862068965517
"(1, 2, 3, 5, 6, 8, 11)",0.9477777481079102,0.9502000212669371,0.9545454382896424,0.8333333333333334,0.9090909090909092,0.8695652173913043,0.8695652173913043
"(1, 2, 3, 5, 6, 8, 12)",0.9451666474342346,0.9444000124931335,0.2424242496490478,1.0,0.1935483870967742,0.3243243243243243,0.3243243243243243
"(1, 2, 3, 5, 7, 8, 9)",0.9391111135482788,0.9415000081062316,0.939393937587738,0.9166666666666666,0.7857142857142857,0.8461538461538461,0.8461538461538461
"(1, 2, 3, 5, 7, 8, 10)",0.9361110925674438,0.9387999773025513,0.9242424368858337,1.0,0.7058823529411765,0.8275862068965517,0.8275862068965517
"(1, 2, 3, 5, 7, 8, 11)",0.9493333101272584,0.9506000280380248,0.9242424368858336,0.9166666666666666,0.7333333333333333,0.8148148148148148,0.8148148148148148
"(1, 2, 3, 5, 7, 8, 12)",0.9483888745307922,0.9492999911308287,0.2575757503509521,1.0,0.1967213114754098,0.3287671232876712,0.3287671232876712
"(1, 2, 3, 5, 8, 9, 10)",0.9355555772781372,0.9394999742507936,0.9545454382896424,1.0,0.8,0.888888888888889,0.888888888888889
"(1, 2, 3, 5, 8, 9, 11)",0.9479444622993468,0.9502000212669371,0.9242424368858336,0.9166666666666666,0.7333333333333333,0.8148148148148148,0.8148148148148148
"(1, 2, 3, 5, 8, 9, 12)",0.945722222328186,0.949400007724762,0.3636363744735718,0.9166666666666666,0.2115384615384615,0.3437499999999999,0.3437499999999999
"(1, 2, 3, 5, 8, 10, 11)",0.9468888640403748,0.9501000046730042,0.9545454382896424,0.9166666666666666,0.8461538461538461,0.8799999999999999,0.8799999999999999
