Features Used,Validation Accuracy,Sim Test Accuracy,Real Test Accuracy,Real Test Completeness,Real Test Purity,F1 Score,Metric Value
"(0, 1, 8)",0.9467777609825134,0.9480999708175659,0.390625,1.0,0.23529411764705882,0.38095238095238093,0.38095238095238093
"(0, 2, 8)",0.9471666812896729,0.9488999843597412,0.453125,1.0,0.2553191489361702,0.4067796610169491,0.4067796610169491
"(0, 3, 8)",0.9455000162124634,0.9487000107765198,0.34375,1.0,0.2222222222222222,0.3636363636363636,0.3636363636363636
"(0, 4, 8)",0.9437777996063232,0.9485999941825867,0.46875,1.0,0.2608695652173913,0.41379310344827586,0.41379310344827586
"(0, 5, 8)",0.9459444284439087,0.9488000273704529,0.4375,1.0,0.25,0.4,0.4
"(0, 6, 8)",0.9484999775886536,0.9488000273704529,0.46875,1.0,0.2608695652173913,0.41379310344827586,0.41379310344827586
"(0, 7, 8)",0.9422777891159058,0.9488999843597412,0.390625,1.0,0.23529411764705882,0.38095238095238093,0.38095238095238093
"(0, 8, 9)",0.9482222199440002,0.9496999979019165,0.21875,1.0,0.1935483870967742,0.3243243243243243,0.3243243243243243
"(0, 8, 10)",0.9380555748939514,0.9420999884605408,0.796875,1.0,0.48,0.6486486486486487,0.6486486486486487
"(0, 8, 11)",0.9478889107704163,0.9495000243186951,0.5625,1.0,0.3,0.4615384615384615,0.4615384615384615
"(0, 8, 12)",0.945888876914978,0.9491999745368958,0.203125,1.0,0.19047619047619047,0.32,0.32
"(1, 2, 8)",0.941277801990509,0.9416000247001648,0.921875,1.0,0.7058823529411765,0.8275862068965517,0.8275862068965517
"(1, 3, 8)",0.9341111183166504,0.9398000240325928,0.9375,1.0,0.75,0.8571428571428571,0.8571428571428571
"(1, 4, 8)",0.933555543422699,0.9370999932289124,0.890625,1.0,0.631578947368421,0.7741935483870968,0.7741935483870968
"(1, 5, 8)",0.9355555772781372,0.9394000172615051,0.875,1.0,0.6,0.7499999999999999,0.7499999999999999
"(1, 6, 8)",0.9325000047683716,0.9394000172615051,0.859375,1.0,0.5714285714285714,0.7272727272727273,0.7272727272727273
"(1, 7, 8)",0.9415555596351624,0.9419000148773193,0.9375,1.0,0.75,0.8571428571428571,0.8571428571428571
"(1, 8, 9)",0.9342222213745117,0.9409000277519226,0.96875,1.0,0.8571428571428571,0.923076923076923,0.923076923076923
"(1, 8, 10)",0.9321110844612122,0.9369000196456909,0.90625,1.0,0.6666666666666666,0.8,0.8
"(1, 8, 11)",0.9480555653572083,0.949400007724762,0.96875,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666
"(1, 8, 12)",0.9433333277702332,0.9478999972343445,0.4375,0.9166666666666666,0.2391304347826087,0.3793103448275862,0.3793103448275862
"(2, 3, 8)",0.929888904094696,0.9301000237464905,0.921875,1.0,0.7058823529411765,0.8275862068965517,0.8275862068965517
"(2, 4, 8)",0.9330000281333923,0.9341999888420105,0.921875,1.0,0.7058823529411765,0.8275862068965517,0.8275862068965517
"(2, 5, 8)",0.9269444346427917,0.9294000267982483,0.90625,0.9166666666666666,0.6875,0.7857142857142857,0.7857142857142857
"(2, 6, 8)",0.9276111125946045,0.9308000206947327,0.921875,1.0,0.7058823529411765,0.8275862068965517,0.8275862068965517
"(2, 7, 8)",0.9380555748939514,0.9395999908447266,0.953125,1.0,0.8,0.888888888888889,0.888888888888889
"(2, 8, 9)",0.9373888969421387,0.9415000081062317,0.953125,0.9166666666666666,0.8461538461538461,0.8799999999999999,0.8799999999999999
"(2, 8, 10)",0.9327222108840942,0.9337000250816345,0.921875,1.0,0.7058823529411765,0.8275862068965517,0.8275862068965517
"(2, 8, 11)",0.9475555419921875,0.9495999813079834,0.953125,0.8333333333333334,0.9090909090909091,0.8695652173913043,0.8695652173913043
"(2, 8, 12)",0.949222207069397,0.9480000138282776,0.46875,0.9166666666666666,0.25,0.3928571428571429,0.3928571428571429
"(3, 4, 8)",0.49861112236976624,0.5,0.8125,0.0,0,0,0
"(3, 5, 8)",0.9185555577278137,0.9247999787330627,0.96875,1.0,0.8571428571428571,0.923076923076923,0.923076923076923
"(3, 6, 8)",0.9192777872085571,0.9241999983787537,0.953125,1.0,0.8,0.888888888888889,0.888888888888889
"(3, 7, 8)",0.9336666464805603,0.9391999840736389,0.96875,1.0,0.8571428571428571,0.923076923076923,0.923076923076923
"(3, 8, 9)",0.9373888969421387,0.9408000111579895,0.96875,1.0,0.8571428571428571,0.923076923076923,0.923076923076923
"(3, 8, 10)",0.9255555272102356,0.9246000051498413,0.953125,1.0,0.8,0.888888888888889,0.888888888888889
"(3, 8, 11)",0.9472777843475342,0.9496999979019165,0.9375,0.9166666666666666,0.7857142857142857,0.8461538461538461,0.8461538461538461
"(3, 8, 12)",0.9456111192703247,0.9477999806404114,0.4375,0.9166666666666666,0.2391304347826087,0.3793103448275862,0.3793103448275862
"(4, 5, 8)",0.921833336353302,0.9236999750137329,0.90625,1.0,0.6666666666666666,0.8,0.8
"(4, 6, 8)",0.5020555257797241,0.5,0.8125,0.0,0,0,0
"(4, 7, 8)",0.49666666984558105,0.5,0.8125,0.0,0,0,0
"(4, 8, 9)",0.9409444332122803,0.9416999816894531,0.96875,1.0,0.8571428571428571,0.923076923076923,0.923076923076923
"(4, 8, 10)",0.9232222437858582,0.9271000027656555,0.9375,1.0,0.75,0.8571428571428571,0.8571428571428571
"(4, 8, 11)",0.9500555396080017,0.949400007724762,0.953125,0.8333333333333334,0.9090909090909091,0.8695652173913043,0.8695652173913043
"(4, 8, 12)",0.9496666789054871,0.9483000040054321,0.421875,0.9166666666666666,0.23404255319148937,0.3728813559322034,0.3728813559322034
"(5, 6, 8)",0.9246110916137695,0.9236000180244446,0.890625,1.0,0.631578947368421,0.7741935483870968,0.7741935483870968
"(5, 7, 8)",0.9372222423553467,0.9387999773025513,0.953125,1.0,0.8,0.888888888888889,0.888888888888889
"(5, 8, 9)",0.937666654586792,0.9430999755859375,0.953125,0.9166666666666666,0.8461538461538461,0.8799999999999999,0.8799999999999999
"(5, 8, 10)",0.9225000143051147,0.9271000027656555,0.9375,1.0,0.75,0.8571428571428571,0.8571428571428571
"(5, 8, 11)",0.9470000267028809,0.9495999813079834,0.953125,0.9166666666666666,0.8461538461538461,0.8799999999999999,0.8799999999999999
"(5, 8, 12)",0.9494444727897644,0.9477999806404114,0.46875,0.9166666666666666,0.25,0.3928571428571429,0.3928571428571429
"(6, 7, 8)",0.9367777705192566,0.9387999773025513,0.953125,1.0,0.8,0.888888888888889,0.888888888888889
"(6, 8, 9)",0.9391111135482788,0.9416999816894531,0.96875,1.0,0.8571428571428571,0.923076923076923,0.923076923076923
"(6, 8, 10)",0.913611114025116,0.9143000245094299,0.9375,1.0,0.75,0.8571428571428571,0.8571428571428571
"(6, 8, 11)",0.9468333125114441,0.949400007724762,0.953125,0.9166666666666666,0.8461538461538461,0.8799999999999999,0.8799999999999999
