Features Used,Validation Accuracy,Sim Test Accuracy,Real Test Accuracy,Real Test Completeness,Real Test Purity,F1 Score,Metric Value
"(1, 2, 3, 4, 5, 6, 8)",0.9401111006736756,0.9434999823570251,0.921875,1.0,0.7058823529411765,0.8275862068965517,0.8275862068965517
"(1, 2, 3, 4, 5, 7, 8)",0.9402777552604676,0.9434999823570251,0.953125,1.0,0.8,0.888888888888889,0.888888888888889
"(1, 2, 3, 4, 5, 8, 9)",0.9409444332122804,0.9452000260353088,0.953125,1.0,0.8,0.888888888888889,0.888888888888889
"(1, 2, 3, 4, 5, 8, 10)",0.9351111054420472,0.9383000135421752,0.953125,1.0,0.8,0.888888888888889,0.888888888888889
"(1, 2, 3, 4, 5, 8, 11)",0.9495000243186952,0.949899971485138,0.9375,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
"(1, 2, 3, 4, 5, 8, 12)",0.9431111216545104,0.9490000009536744,0.484375,0.9166666666666666,0.2558139534883721,0.4,0.4
"(1, 2, 3, 4, 6, 7, 8)",0.936888873577118,0.9420999884605408,0.953125,1.0,0.8,0.888888888888889,0.888888888888889
"(1, 2, 3, 4, 6, 8, 9)",0.9357222318649292,0.9416000247001648,0.96875,1.0,0.8571428571428571,0.923076923076923,0.923076923076923
"(1, 2, 3, 4, 6, 8, 10)",0.938277781009674,0.9409999847412108,0.9375,1.0,0.75,0.8571428571428571,0.8571428571428571
"(1, 2, 3, 4, 6, 8, 11)",0.9461110830307008,0.9495000243186952,0.953125,0.8333333333333334,0.9090909090909092,0.8695652173913043,0.8695652173913043
"(1, 2, 3, 4, 6, 8, 12)",0.9492777585983276,0.9488000273704528,0.46875,0.9166666666666666,0.25,0.3928571428571429,0.3928571428571429
"(1, 2, 3, 4, 7, 8, 9)",0.9428333044052124,0.9455000162124634,0.96875,1.0,0.8571428571428571,0.923076923076923,0.923076923076923
"(1, 2, 3, 4, 7, 8, 10)",0.922166645526886,0.9258000254631042,0.953125,1.0,0.8,0.888888888888889,0.888888888888889
"(1, 2, 3, 4, 7, 8, 11)",0.9459999799728394,0.9492999911308287,0.953125,0.8333333333333334,0.9090909090909092,0.8695652173913043,0.8695652173913043
"(1, 2, 3, 4, 7, 8, 12)",0.4981110990047455,0.5,0.8125,0.0,0,0,0
"(1, 2, 3, 4, 8, 9, 10)",0.9357222318649292,0.9405999779701232,0.984375,1.0,0.9230769230769232,0.96,0.96
"(1, 2, 3, 4, 8, 9, 11)",0.9439444541931152,0.949999988079071,0.9375,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
"(1, 2, 3, 4, 8, 9, 12)",0.9451666474342346,0.9495999813079834,0.546875,0.9166666666666666,0.282051282051282,0.4313725490196078,0.4313725490196078
"(1, 2, 3, 4, 8, 10, 11)",0.9481666684150696,0.9495000243186951,0.9375,0.9166666666666666,0.7857142857142857,0.8461538461538461,0.8461538461538461
"(1, 2, 3, 4, 8, 10, 12)",0.9228888750076294,0.9265000224113464,0.859375,1.0,0.5714285714285714,0.7272727272727273,0.7272727272727273
"(1, 2, 3, 4, 8, 11, 12)",0.5006111264228821,0.5,0.8125,0.0,0,0,0
"(1, 2, 3, 5, 6, 7, 8)",0.9406111240386964,0.9416000247001648,0.9375,1.0,0.75,0.8571428571428571,0.8571428571428571
"(1, 2, 3, 5, 6, 8, 9)",0.9387221932411194,0.9416999816894532,0.96875,1.0,0.8571428571428571,0.923076923076923,0.923076923076923
"(1, 2, 3, 5, 6, 8, 10)",0.4983333349227905,0.4999000132083893,0.8125,0.0,0,0,0
"(1, 2, 3, 5, 6, 8, 11)",0.945888876914978,0.9495000243186952,0.953125,0.8333333333333334,0.9090909090909092,0.8695652173913043,0.8695652173913043
"(1, 2, 3, 5, 6, 8, 12)",0.9470000267028809,0.948199987411499,0.4375,0.9166666666666666,0.2391304347826087,0.3793103448275862,0.3793103448275862
"(1, 2, 3, 5, 7, 8, 9)",0.9423333406448364,0.944000005722046,0.953125,1.0,0.8,0.888888888888889,0.888888888888889
"(1, 2, 3, 5, 7, 8, 10)",0.9293888807296752,0.9344000220298768,0.953125,1.0,0.8,0.888888888888889,0.888888888888889
"(1, 2, 3, 5, 7, 8, 11)",0.9456111192703247,0.9496999979019165,0.9375,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
"(1, 2, 3, 5, 7, 8, 12)",0.94650000333786,0.9478999972343444,0.40625,0.9166666666666666,0.2291666666666666,0.3666666666666666,0.3666666666666666
"(1, 2, 3, 5, 8, 9, 10)",0.9365000128746032,0.9398999810218812,0.984375,1.0,0.9230769230769232,0.96,0.96
"(1, 2, 3, 5, 8, 9, 11)",0.9438889026641846,0.9498000144958496,0.9375,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
"(1, 2, 3, 5, 8, 9, 12)",0.9467777609825134,0.9495999813079834,0.5625,0.9166666666666666,0.2894736842105263,0.4399999999999999,0.4399999999999999
"(1, 2, 3, 5, 8, 10, 11)",0.9484999775886536,0.9496999979019164,0.9375,0.9166666666666666,0.7857142857142857,0.8461538461538461,0.8461538461538461
"(1, 2, 3, 5, 8, 10, 12)",0.9494444727897644,0.948199987411499,0.59375,0.9166666666666666,0.3055555555555556,0.4583333333333333,0.4583333333333333
"(1, 2, 3, 5, 8, 11, 12)",0.9459444284439088,0.9495000243186952,0.78125,0.8333333333333334,0.4545454545454545,0.5882352941176471,0.5882352941176471
"(1, 2, 3, 6, 7, 8, 9)",0.9434444308280944,0.9459999799728394,0.9375,1.0,0.75,0.8571428571428571,0.8571428571428571
"(1, 2, 3, 6, 7, 8, 10)",0.9394999742507936,0.9415000081062316,0.96875,1.0,0.8571428571428571,0.923076923076923,0.923076923076923
"(1, 2, 3, 6, 7, 8, 11)",0.946833312511444,0.949400007724762,0.96875,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666
"(1, 2, 3, 6, 7, 8, 12)",0.9474444389343262,0.9485999941825868,0.53125,0.9166666666666666,0.275,0.4230769230769231,0.4230769230769231
"(1, 2, 3, 6, 8, 9, 10)",0.9407222270965576,0.942300021648407,0.984375,1.0,0.9230769230769232,0.96,0.96
"(1, 2, 3, 6, 8, 9, 11)",0.9474999904632568,0.9495999813079834,0.953125,0.8333333333333334,0.9090909090909092,0.8695652173913043,0.8695652173913043
"(1, 2, 3, 6, 8, 9, 12)",0.5022222399711609,0.5,0.8125,0.0,0,0,0
"(1, 2, 3, 6, 8, 10, 11)",0.49594444036483765,0.5,0.8125,0.0,0,0,0
"(1, 2, 3, 6, 8, 10, 12)",0.946166694164276,0.9478999972343444,0.59375,0.9166666666666666,0.3055555555555556,0.4583333333333333,0.4583333333333333
"(1, 2, 3, 6, 8, 11, 12)",0.9478333592414856,0.9495999813079834,0.84375,0.9166666666666666,0.55,0.6874999999999999,0.6874999999999999
"(1, 2, 3, 7, 8, 9, 10)",0.9052777886390686,0.90829998254776,0.953125,0.9166666666666666,0.8461538461538461,0.8799999999999999,0.8799999999999999
"(1, 2, 3, 7, 8, 9, 11)",0.9471666812896729,0.9495999813079834,0.953125,0.8333333333333334,0.9090909090909092,0.8695652173913043,0.8695652173913043
"(1, 2, 3, 7, 8, 9, 12)",0.944944441318512,0.9488000273704528,0.6875,0.9166666666666666,0.3666666666666666,0.5238095238095238,0.5238095238095238
"(1, 2, 3, 7, 8, 10, 11)",0.9488333463668824,0.9484000205993652,0.953125,0.9166666666666666,0.8461538461538461,0.8799999999999999,0.8799999999999999
"(1, 2, 3, 7, 8, 10, 12)",0.94477778673172,0.948199987411499,0.65625,0.9166666666666666,0.34375,0.5,0.5
"(1, 2, 3, 7, 8, 11, 12)",0.9452221989631652,0.9491000175476074,0.96875,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666
"(1, 2, 3, 8, 9, 10, 11)",0.9513333439826964,0.949899971485138,0.953125,0.9166666666666666,0.8461538461538461,0.8799999999999999,0.8799999999999999
"(1, 2, 3, 8, 9, 10, 12)",0.9462222456932068,0.9484999775886536,0.71875,0.9166666666666666,0.39285714285714285,0.55,0.55
"(1, 2, 3, 8, 9, 11, 12)",0.9463889002799988,0.9503999948501588,0.859375,0.9166666666666666,0.5789473684210527,0.7096774193548387,0.7096774193548387
"(1, 2, 3, 8, 10, 11, 12)",0.9468888640403748,0.9495000243186952,0.828125,0.9166666666666666,0.5238095238095238,0.6666666666666667,0.6666666666666667
"(1, 2, 4, 5, 6, 7, 8)",0.938111126422882,0.9417999982833862,0.921875,1.0,0.7058823529411765,0.8275862068965517,0.8275862068965517
"(1, 2, 4, 5, 6, 8, 9)",0.9399999976158142,0.9442999958992004,0.96875,1.0,0.8571428571428571,0.923076923076923,0.923076923076923
