Features Used,Validation Accuracy,Sim Test Accuracy,Real Test Accuracy,Real Test Completeness,Real Test Purity,F1 Score,Metric Value
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11)",0.9472222328186035,0.9501000046730042,0.765625,1.0,0.4444444444444444,0.6153846153846153,0.6153846153846153
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12)",0.9470555782318115,0.9496999979019165,0.265625,1.0,0.2033898305084746,0.33802816901408456,0.33802816901408456
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 13)",0.9479444622993469,0.9502999782562256,0.1875,1.0,0.1875,0.3157894736842105,0.3157894736842105
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12)",0.9508888721466064,0.9502000212669373,0.8125,1.0,0.5,0.6666666666666666,0.6666666666666666
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 13)",0.9477777481079102,0.9498000144958496,0.28125,1.0,0.20689655172413793,0.34285714285714286,0.34285714285714286
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13)",0.9470000267028809,0.9508000016212463,0.1875,1.0,0.1875,0.3157894736842105,0.3157894736842105
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12)",0.9482777714729309,0.9496999979019165,0.703125,1.0,0.3870967741935484,0.5581395348837209,0.5581395348837209
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13)",0.9468333125114441,0.9502000212669373,0.21875,1.0,0.1935483870967742,0.3243243243243243,0.3243243243243243
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 12, 13)",0.9476666450500488,0.949400007724762,0.234375,1.0,0.19672131147540983,0.3287671232876712,0.3287671232876712
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 12, 13)",0.9472222328186035,0.9505000114440918,0.1875,1.0,0.1875,0.3157894736842105,0.3157894736842105
"(0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12)",0.9468333125114441,0.9495000243186951,0.609375,1.0,0.32432432432432434,0.489795918367347,0.489795918367347
"(0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 13)",0.9484999775886536,0.9502000212669373,0.1875,1.0,0.1875,0.3157894736842105,0.3157894736842105
"(0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 13)",0.9482777714729309,0.9501000046730042,0.1875,1.0,0.1875,0.3157894736842105,0.3157894736842105
"(0, 1, 2, 3, 4, 5, 6, 7, 9, 11, 12, 13)",0.9474444389343262,0.9506000280380249,0.1875,1.0,0.1875,0.3157894736842105,0.3157894736842105
"(0, 1, 2, 3, 4, 5, 6, 7, 10, 11, 12, 13)",0.9472222328186035,0.9509000182151794,0.1875,1.0,0.1875,0.3157894736842105,0.3157894736842105
"(0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12)",0.9478333592414856,0.9498999714851379,0.78125,1.0,0.46153846153846156,0.631578947368421,0.631578947368421
"(0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 13)",0.9465000033378601,0.9503999948501587,0.234375,1.0,0.19672131147540983,0.3287671232876712,0.3287671232876712
"(0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 12, 13)",0.9482777714729309,0.9502999782562256,0.1875,1.0,0.1875,0.3157894736842105,0.3157894736842105
"(0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 13)",0.9470555782318115,0.9506999850273132,0.1875,1.0,0.1875,0.3157894736842105,0.3157894736842105
"(0, 1, 2, 3, 4, 5, 6, 8, 10, 11, 12, 13)",0.9484999775886536,0.9502999782562256,0.234375,1.0,0.19672131147540983,0.3287671232876712,0.3287671232876712
"(0, 1, 2, 3, 4, 5, 6, 9, 10, 11, 12, 13)",0.944611132144928,0.949999988079071,0.25,1.0,0.2,0.33333333333333337,0.33333333333333337
"(0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12)",0.9500555396080017,0.949400007724762,0.703125,1.0,0.3870967741935484,0.5581395348837209,0.5581395348837209
"(0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 13)",0.945722222328186,0.9495999813079834,0.28125,1.0,0.20689655172413793,0.34285714285714286,0.34285714285714286
"(0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 12, 13)",0.9490000009536743,0.9502000212669373,0.1875,1.0,0.1875,0.3157894736842105,0.3157894736842105
"(0, 1, 2, 3, 4, 5, 7, 8, 9, 11, 12, 13)",0.9499444365501404,0.9508000016212463,0.1875,1.0,0.1875,0.3157894736842105,0.3157894736842105
"(0, 1, 2, 3, 4, 5, 7, 8, 10, 11, 12, 13)",0.9462777972221375,0.9503999948501587,0.21875,1.0,0.1935483870967742,0.3243243243243243,0.3243243243243243
"(0, 1, 2, 3, 4, 5, 7, 9, 10, 11, 12, 13)",0.9480555653572083,0.9503999948501587,0.1875,1.0,0.1875,0.3157894736842105,0.3157894736842105
"(0, 1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13)",0.9480000138282776,0.9498000144958496,0.265625,1.0,0.2033898305084746,0.33802816901408456,0.33802816901408456
"(0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12)",0.9452221989631653,0.9498999714851379,0.765625,1.0,0.4444444444444444,0.6153846153846153,0.6153846153846153
"(0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 13)",0.9472777843475342,0.9503999948501587,0.203125,1.0,0.19047619047619047,0.32,0.32
"(0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 12, 13)",0.9486666917800903,0.9491999745368958,0.296875,1.0,0.21052631578947367,0.34782608695652173,0.34782608695652173
"(0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13)",0.9486666917800903,0.9510999917984009,0.1875,1.0,0.1875,0.3157894736842105,0.3157894736842105
"(0, 1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13)",0.9472222328186035,0.9505000114440918,0.203125,1.0,0.19047619047619047,0.32,0.32
"(0, 1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13)",0.9457777738571167,0.9498999714851379,0.21875,1.0,0.1935483870967742,0.3243243243243243,0.3243243243243243
"(0, 1, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13)",0.9447222352027893,0.949999988079071,0.25,1.0,0.2,0.33333333333333337,0.33333333333333337
"(0, 1, 2, 3, 4, 7, 8, 9, 10, 11, 12, 13)",0.9466666579246521,0.949400007724762,0.375,0.9166666666666666,0.22,0.3548387096774193,0.3548387096774193
"(0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12)",0.9447222352027893,0.949400007724762,0.875,1.0,0.6,0.7499999999999999,0.7499999999999999
"(0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 13)",0.9481111168861389,0.9502999782562256,0.203125,1.0,0.19047619047619047,0.32,0.32
"(0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 12, 13)",0.9454444646835327,0.9496999979019165,0.21875,1.0,0.1935483870967742,0.3243243243243243,0.3243243243243243
"(0, 1, 2, 3, 5, 6, 7, 8, 9, 11, 12, 13)",0.9476666450500488,0.9509000182151794,0.1875,1.0,0.1875,0.3157894736842105,0.3157894736842105
"(0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 13)",0.9449999928474426,0.9506000280380249,0.203125,1.0,0.19047619047619047,0.32,0.32
"(0, 1, 2, 3, 5, 6, 7, 9, 10, 11, 12, 13)",0.9478889107704163,0.9502000212669373,0.234375,1.0,0.19672131147540983,0.3287671232876712,0.3287671232876712
"(0, 1, 2, 3, 5, 6, 8, 9, 10, 11, 12, 13)",0.9480555653572083,0.9505000114440918,0.203125,1.0,0.19047619047619047,0.32,0.32
