Features Used,Validation Accuracy,Sim Test Accuracy,Real Test Accuracy,Real Test Completeness,Real Test Purity,F1 Score,Metric Value
"(0, 1, 8)",,,,,,,
"(0, 2, 8)",,,,,,,
"(0, 3, 8)",,,,,,,
"(0, 4, 8)",,,,,,,
"(0, 5, 8)",,,,,,,
"(0, 6, 8)",,,,,,,
"(0, 7, 8)",,,,,,,
"(0, 8, 9)",,,,,,,
"(0, 8, 10)",,,,,,,
"(0, 8, 11)",,,,,,,
"(0, 8, 12)",,,,,,,
"(1, 2, 8)",,,,,,,
"(1, 3, 8)",,,,,,,
"(1, 4, 8)",,,,,,,
"(1, 5, 8)",,,,,,,
"(1, 6, 8)",,,,,,,
"(1, 7, 8)",0.5043333172798157,0.5,0.8181818127632141,0.0,0,0,0
"(1, 8, 9)",,,,,,,
"(1, 8, 10)",,,,,,,
"(1, 8, 11)",,,,,,,
"(1, 8, 12)",,,,,,,
"(2, 3, 8)",,,,,,,
"(2, 4, 8)",,,,,,,
"(2, 5, 8)",,,,,,,
"(2, 6, 8)",,,,,,,
"(2, 7, 8)",,,,,,,
"(2, 8, 9)",,,,,,,
"(2, 8, 10)",,,,,,,
"(2, 8, 11)",,,,,,,
"(2, 8, 12)",,,,,,,
"(3, 4, 8)",,,,,,,
"(3, 5, 8)",,,,,,,
"(3, 6, 8)",,,,,,,
"(3, 7, 8)",,,,,,,
"(3, 8, 9)",,,,,,,
"(3, 8, 10)",,,,,,,
"(3, 8, 11)",,,,,,,
"(3, 8, 12)",,,,,,,
"(4, 5, 8)",,,,,,,
"(4, 6, 8)",,,,,,,
"(4, 7, 8)",,,,,,,
"(4, 8, 9)",,,,,,,
"(4, 8, 10)",,,,,,,
"(4, 8, 11)",,,,,,,
"(4, 8, 12)",,,,,,,
"(5, 6, 8)",,,,,,,
"(5, 7, 8)",,,,,,,
"(5, 8, 9)",,,,,,,
"(5, 8, 10)",,,,,,,
"(5, 8, 11)",,,,,,,
"(5, 8, 12)",,,,,,,
"(6, 7, 8)",,,,,,,
"(6, 8, 9)",,,,,,,
"(6, 8, 10)",,,,,,,
"(6, 8, 11)",,,,,,,
"(6, 8, 12)",,,,,,,
"(7, 8, 9)",,,,,,,
"(7, 8, 10)",,,,,,,
"(7, 8, 11)",,,,,,,
"(7, 8, 12)",,,,,,,
"(8, 9, 10)",,,,,,,
"(8, 9, 11)",,,,,,,
"(8, 9, 12)",,,,,,,
"(8, 10, 11)",,,,,,,
"(8, 10, 12)",,,,,,,
"(8, 11, 12)",,,,,,,
