Features Used,Validation Accuracy,Sim Test Accuracy,Real Test Accuracy,Real Test Completeness,Real Test Purity,F1 Score,Metric Value
"(0, 1)",,,,,,,
"(0, 2)",,,,,,,
"(0, 3)",,,,,,,
"(0, 4)",,,,,,,
"(0, 5)",,,,,,,
"(0, 6)",,,,,,,
"(0, 7)",,,,,,,
"(0, 8)",,,,,,,
"(0, 9)",,,,,,,
"(0, 10)",,,,,,,
"(0, 11)",,,,,,,
"(0, 12)",,,,,,,
"(0, 13)",,,,,,,
"(1, 2)",,,,,,,
"(1, 3)",,,,,,,
"(1, 4)",,,,,,,
"(1, 5)",,,,,,,
"(1, 6)",,,,,,,
"(1, 7)",,,,,,,
"(1, 8)",,,,,,,
"(1, 9)",,,,,,,
"(1, 10)",,,,,,,
"(1, 11)",,,,,,,
"(1, 12)",,,,,,,
"(1, 13)",,,,,,,
"(2, 3)",,,,,,,
"(2, 4)",,,,,,,
"(2, 5)",,,,,,,
"(2, 6)",,,,,,,
"(2, 7)",,,,,,,
"(2, 8)",,,,,,,
"(2, 9)",,,,,,,
"(2, 10)",,,,,,,
"(2, 11)",,,,,,,
"(2, 12)",,,,,,,
"(2, 13)",,,,,,,
"(3, 4)",,,,,,,
"(3, 5)",,,,,,,
"(3, 6)",,,,,,,
"(3, 7)",,,,,,,
"(3, 8)",,,,,,,
"(3, 9)",,,,,,,
"(3, 10)",,,,,,,
"(3, 11)",,,,,,,
"(3, 12)",,,,,,,
"(3, 13)",,,,,,,
"(4, 5)",,,,,,,
"(4, 6)",,,,,,,
"(4, 7)",,,,,,,
"(4, 8)",,,,,,,
"(4, 9)",,,,,,,
"(4, 10)",,,,,,,
"(4, 11)",,,,,,,
"(4, 12)",,,,,,,
"(4, 13)",,,,,,,
"(5, 6)",,,,,,,
"(5, 7)",,,,,,,
"(5, 8)",,,,,,,
"(5, 9)",,,,,,,
"(5, 10)",,,,,,,
"(5, 11)",0.9453333616256714,0.9478999972343445,0.890625,0.4166666666666667,1.0,0.5882352941176471,0.5882352941176471
"(5, 12)",0.49355554580688477,0.5,0.8125,0.0,0,0,0
"(5, 13)",0.4992222189903259,0.5,0.8125,0.0,0,0,0
"(6, 7)",0.886722207069397,0.890999972820282,0.890625,0.9166666666666666,0.6470588235294118,0.7586206896551724,0.7586206896551724
"(6, 8)",0.5027222037315369,0.5,0.8125,0.0,0,0,0
"(6, 9)",0.8809999823570251,0.8873999714851379,0.84375,0.9166666666666666,0.55,0.6874999999999999,0.6874999999999999
"(6, 10)",0.49594444036483765,0.5,0.8125,0.0,0,0,0
"(6, 11)",0.5023888945579529,0.5,0.8125,0.0,0,0,0
"(6, 12)",0.6374444365501404,0.6330999732017517,0.09375,0.3333333333333333,0.07407407407407407,0.12121212121212122,0.12121212121212122
"(6, 13)",0.9438333511352539,0.9462000131607056,0.171875,0.8333333333333334,0.16393442622950818,0.273972602739726,0.273972602739726
"(7, 8)",0.4984999895095825,0.5,0.8125,0.0,0,0,0
"(7, 9)",0.4959999918937683,0.5,0.8125,0.0,0,0,0
"(7, 10)",0.8878333568572998,0.890999972820282,0.921875,0.9166666666666666,0.7333333333333333,0.8148148148148148,0.8148148148148148
"(7, 11)",0.9438333511352539,0.9459999799728394,0.921875,0.9166666666666666,0.7333333333333333,0.8148148148148148,0.8148148148148148
"(7, 12)",0.9384999871253967,0.9399999976158142,0.265625,0.9166666666666666,0.19298245614035087,0.3188405797101449,0.3188405797101449
"(7, 13)",0.9478333592414856,0.9485999941825867,0.234375,0.8333333333333334,0.17543859649122806,0.28985507246376807,0.28985507246376807
"(8, 9)",0.9404444694519043,0.9427000284194946,0.953125,0.9166666666666666,0.8461538461538461,0.8799999999999999,0.8799999999999999
"(8, 10)",0.9228888750076294,0.9259999990463257,0.953125,1.0,0.8,0.888888888888889,0.888888888888889
"(8, 11)",0.9466111063957214,0.949400007724762,0.96875,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666
"(8, 12)",0.9468333125114441,0.9477999806404114,0.53125,0.9166666666666666,0.275,0.4230769230769231,0.4230769230769231
"(8, 13)",0.5028889179229736,0.5,0.8125,0.0,0,0,0
"(9, 10)",0.5038889050483704,0.5,0.8125,0.0,0,0,0
"(9, 11)",0.4975000023841858,0.5,0.8125,0.0,0,0,0
"(9, 12)",0.5012221932411194,0.5,0.8125,0.0,0,0,0
"(9, 13)",0.5007777810096741,0.5,0.8125,0.0,0,0,0
"(10, 11)",0.9312777519226074,0.9322999715805054,0.875,0.5,0.75,0.6,0.6
"(10, 12)",0.503166675567627,0.5,0.8125,0.0,0,0,0
"(10, 13)",0.8587222099304199,0.8604999780654907,0.171875,0.9166666666666666,0.1746031746031746,0.29333333333333333,0.29333333333333333
"(11, 12)",0.49861112236976624,0.5,0.8125,0.0,0,0,0
"(11, 13)",0.5019444227218628,0.5,0.8125,0.0,0,0,0
"(12, 13)",0.9441111087799072,0.9488000273704529,0.203125,0.8333333333333334,0.1694915254237288,0.2816901408450704,0.2816901408450704
